"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"gamma_prim",24.3634661746762,3.0679795027482,7.94120891383148,2.80056884878986,8.69947053263975
"gamma_temp",12.68109108029,1.56273981605858,8.11465283598731,1.32168967494124,9.59460554222294
"gamma_home",7.72823230748301,0.788451705869687,9.80178272169318,0.683423934982191,11.3081089378065
"delta_temp",-0.621994970108999,0.365780711377988,-1.70045863754211,0.385656332640763,-1.61282187653945
"delta_home",-0.00508923996982224,0.315560210331412,-0.016127635244245,0.361471987362574,-0.0140792098634119
"delta_temp_age_18_29",0.267089584661879,0.264767015204585,1.00877212539296,0.271848368022642,0.98249471425789
"delta_home_age_18_29",0.24447764284006,0.219840002049217,1.11207078130088,0.238864777663149,1.02349808637264
"delta_temp_age_45_64",0.274544478198196,0.168065764633826,1.63355385789819,0.168814222604401,1.62631130222696
"delta_home_age_45_64",0.265844041877799,0.129490351582001,2.05300270352151,0.129817733810055,2.04782531689218
"delta_temp_age_65plus",-0.766537284279952,0.318315052589203,-2.40810881560539,0.312924902484721,-2.44958863354565
"delta_home_age_65plus",-0.101041168149364,0.197497370911392,-0.511607661829058,0.1965148466595,-0.514165570016382
"delta_temp_gender_women",-0.459610584532041,0.192849527132047,-2.38326010629696,0.18855490387106,-2.43754246161816
"delta_home_gender_women",-0.103050196128108,0.140944844856167,-0.731138455140167,0.142557708098676,-0.722866532455607
"delta_temp_kids_kids",-0.219793628415856,0.215176810261145,-1.02145592803011,0.21456046221411,-1.02439017024732
"delta_home_kids_kids",-0.628669837773371,0.172838252629304,-3.63733044166858,0.169145038578543,-3.71675009244475
"delta_temp_genderkids_women_kids",0.355438909129808,0.299176564070631,1.18805732739779,0.305462881561308,1.16360753003133
"delta_home_genderkids_women_kids",0.334860203774791,0.231305961139869,1.44769379104892,0.230901158573283,1.45023180413585
"delta_temp_income_50minus",-0.335634108370483,0.258147956775266,-1.30016178536975,0.262277482951478,-1.27969090061984
"delta_home_income_50minus",-0.0320125965867306,0.200197038748726,-0.159905445089578,0.214780127442318,-0.149048224190704
"delta_temp_income_100_149",0.0832821910132905,0.20106782087005,0.414199500710339,0.203963895524822,0.408318299662772
"delta_home_income_100_149",0.417122802646647,0.157302858531825,2.65171788065285,0.160064634170537,2.60596480170775
"delta_temp_income_150plus",-0.152884350884363,0.204754323240784,-0.746672150626953,0.208735659914321,-0.732430438321448
"delta_home_income_150plus",0.478094747611777,0.153247350809862,3.11975864564838,0.154424898190118,3.09596932369791
"delta_temp_education_highschool",0.481211596272312,0.203829090005423,2.36085828700657,0.195154459241645,2.46579861993552
"delta_home_education_highschool",-0.0424712354485772,0.161386137819576,-0.263165325240377,0.170568443785077,-0.248998199819966
"delta_temp_education_graduate",-0.0639216577678233,0.176324613700593,-0.362522602070549,0.179391234390303,-0.356325424623304
"delta_home_education_graduate",-0.197439278464783,0.12799596414402,-1.54254299957947,0.125145205611467,-1.57768152203739
"delta_temp_impedance_20_39",-0.0053801820469343,0.27902159180787,-0.0192823143616749,0.305467222142039,-0.0176129602685573
"delta_home_impedance_20_39",-0.415388933293216,0.229799955117329,-1.80761102882345,0.2446550554507,-1.69785550733049
"delta_temp_impedance_40_59",-0.685863769953479,0.389633500652326,-1.76027925936862,0.404231217045786,-1.69671153793101
"delta_home_impedance_40_59",-0.376887251543319,0.285914659415252,-1.31818092963167,0.272795465914752,-1.38157447111344
"delta_temp_impedance_60plus",0.339649668811697,0.325554610444432,1.04329552681814,0.327425549127027,1.03733404347114
"delta_home_impedance_60plus",0.813813046822968,0.253831669271301,3.20611312670031,0.279022907871311,2.91665316310985
"delta_temp_neighborhood_suburban",-0.238744872500308,0.313834987338166,-0.760733768166688,0.332328310810403,-0.718400643983999
"delta_home_neighborhood_suburban",0.0900477217338328,0.236882393258461,0.380136828639612,0.25928518981415,0.347292191267759
"delta_temp_neighborhood_town",0.51960372633894,0.405246139130531,1.28219290985416,0.403994098863583,1.28616662421694
"delta_home_neighborhood_town",0.197548563849958,0.36919723516433,0.53507595679049,0.387846767772828,0.509346938700459
"delta_temp_impneighbor_20_39_suburban",-0.201675063999745,0.402565161329908,-0.500974956038159,0.420601937428424,-0.479491524059053
"delta_home_impneighbor_20_39_suburban",-0.154940005607688,0.308117680569463,-0.502859833688635,0.315569249800112,-0.49098575259101
"delta_temp_impneighbor_40_59_suburban",0.764882961233585,0.520993110207391,1.46812490654456,0.536923452990953,1.42456612199146
"delta_home_impneighbor_40_59_suburban",-0.0830343813714534,0.386385577823139,-0.214900312375171,0.368473871523324,-0.225346728190461
"delta_temp_impneighbor_60plus_suburban",0.186070650572094,0.444374836947259,0.418724543113988,0.443833033035973,0.419235696133985
"delta_home_impneighbor_60plus_suburban",-0.00264862663617227,0.328686166313616,-0.00805822364195605,0.356642934600757,-0.00742655014079354
"delta_temp_impneighbor_20_39_town",-1.00685521073823,0.596272420431269,-1.6885825609878,0.605944925857587,-1.66162825658328
"delta_home_impneighbor_20_39_town",-0.550783366377893,0.505822465928015,-1.08888672108976,0.494334855678157,-1.11419083653791
"delta_temp_impneighbor_40_59_town",-0.907533978405886,0.927097023679739,-0.978898599850741,0.970531216598449,-0.935089941348453
"delta_home_impneighbor_40_59_town",-0.481668326954798,0.613008307399861,-0.785745186713447,0.542627533938711,-0.887659207889001
"delta_temp_impneighbor_60plus_town",-0.00985904562481778,0.611537549348954,-0.0161217338744183,0.553619462679768,-0.0178083436176459
