"gamma_prim","gamma_temp","gamma_home","delta_temp","delta_home","delta_temp_agk_18_29_woman","delta_home_agk_18_29_woman","delta_temp_agk_18_29","delta_home_agk_18_29","delta_temp_agk_30_44_woman_kids","delta_home_agk_30_44_woman_kids","delta_temp_agk_30_44_woman_nokids","delta_home_agk_30_44_woman_nokids","delta_temp_agk_30_44_kids","delta_home_agk_30_44_kids","delta_temp_agk_45_64_woman","delta_home_agk_45_64_woman","delta_temp_agk_45_64","delta_home_agk_45_64","delta_temp_agk_65plus_woman","delta_home_agk_65plus_woman","delta_temp_agk_65plus","delta_home_agk_65plus","delta_temp_income_50minus","delta_home_income_50minus","delta_temp_income_100_149","delta_home_income_100_149","delta_temp_income_150plus","delta_home_income_150plus","delta_temp_education_highschool","delta_home_education_highschool","delta_temp_education_graduate","delta_home_education_graduate","delta_temp_impneighbor_20_39","delta_home_impneighbor_20_39","delta_temp_impneighbor_40_59","delta_home_impneighbor_40_59","delta_temp_impneighbor_60plus","delta_home_impneighbor_60plus","delta_temp_impneighbor_20minus_suburban","delta_home_impneighbor_20minus_suburban","delta_temp_impneighbor_20_39_suburban","delta_home_impneighbor_20_39_suburban","delta_temp_impneighbor_40_59_suburban","delta_home_impneighbor_40_59_suburban","delta_temp_impneighbor_60plus_suburban","delta_home_impneighbor_60plus_suburban","delta_temp_impneighbor_20minus_town","delta_home_impneighbor_20minus_town","delta_temp_impneighbor_20_39_town","delta_home_impneighbor_20_39_town","delta_temp_impneighbor_40_59_town","delta_home_impneighbor_40_59_town","delta_temp_impneighbor_60plus_town","delta_home_impneighbor_60plus_town","delta_temp_jobtype12_professional","delta_home_jobtype12_professional","delta_temp_jobtype12_administrative","delta_home_jobtype12_administrative","delta_temp_homeownership_nonown","delta_home_homeownership_nonown","delta_temp_factor_score_1","delta_home_factor_score_1","delta_temp_factor_score_2","delta_home_factor_score_2","delta_temp_factor_score_3","delta_home_factor_score_3","logLike"
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5048.86271603689
1.41409754123679,1.38304293211206,1.2708159547068,-0.0409574926669636,0.0357902826511356,-0.0548687839553734,0.0818287934555254,-0.0551490738046035,-0.0227039209834257,-0.0259718778361011,0.000814979825748791,-0.046113405819995,0.0395382588143854,-0.0190912695109102,-0.0153382740549586,0.00207811857541614,0.0272279089857611,-0.0359746677029915,0.0389535419267943,-0.0261569709135794,-0.0497546510232959,-0.0651422053741072,0.0351619295942521,-0.0310415009081168,-0.0103496280431016,-0.00942629241258917,0.0729339748477919,-0.0334535830414776,0.046382659023488,-0.0108119843326489,-0.0157083454879138,-0.0326203027955749,-0.00159959011700851,-0.0451015351326767,-0.0800122532077559,-0.0146980728928254,-0.0370298557773029,-0.00102365232140677,0.148688850979886,-0.058377245150266,0.0816165297700562,-0.0340605726312736,-0.0509934036193696,-0.0270798530796258,-0.0327209107454171,0.0277719882110879,0.0702982280207147,0.019763193801583,0.0558090666767217,-0.0606876088707447,-0.0737068307242329,-0.0588929234053611,-0.0978918006608123,-0.0264689678664372,0.159824814590675,-0.0328413807617237,0.0539849545358062,-0.0512544424608881,0.0130684306233906,-0.0266499031247051,0.039550641051512,-0.0337588104123144,-0.0921041798010241,0.0390637991347754,0.0942326585353163,-0.00871412613138953,-0.0180042905018443,-4554.98981261475
3.21664054270514,1.5049025011748,2.28975332342022,0.415386449159609,0.301253764075682,-0.133937076939801,0.304698354220624,-0.160198443121207,-0.285561514415184,-0.0804102775414173,-0.0646768048566085,-0.270419015654677,-0.210608791605399,-0.0465352403458842,-0.0594023267101,0.050580740732599,0.058996370096922,-0.204911298500186,-0.164215006026652,0.0482010265274162,-0.11643891436387,-0.226586465425845,-0.0439799909799427,-0.0305596219290141,0.0265739695469622,0.0256744528455299,0.195695817508613,-0.0120424401789076,0.160282443829201,0.0378825448923555,-0.0129374311399537,-0.0338606546346769,0.0140592449712168,-0.0724532210516098,-0.20509699703731,0.0206837639332736,-0.114249479458032,0.0390602599763144,0.254407513524303,-0.0525481892338105,0.146129392493226,0.0620268895779174,0.0826029504236138,-0.0928034310941131,-0.0935976148415353,0.111226798533574,0.104499582578891,0.0481272511033246,0.159312110346117,0.00342196644837491,0.0942357500350999,-0.0657812798847949,0.0108826040892203,-0.0707551842061228,0.227337406110094,-0.0717534632685051,-0.00164172231583263,-0.0316665627226297,0.0530141824990745,-0.0256810529387855,0.0691774807788673,-0.0696588062844211,-0.16511448010426,0.0328320704176628,0.0939549689154123,-0.0178863002192843,-0.0480847531942564,-4139.18898754466
7.1084437309294,2.26170123348034,3.94507243559268,0.661223513563255,0.541698978193866,-0.229742433674469,0.556687499776838,-0.262449746655139,-0.550562987779853,-0.136505908055325,-0.11160112891889,-0.520831610861437,-0.445943494544552,-0.0818106447756014,-0.145734308279179,0.0966338669702819,0.100245228127973,-0.365737175956354,-0.366646058607181,0.112829896386461,-0.211725285042408,-0.382171376744802,-0.086772465850301,-0.065406366755048,0.063173709355886,0.0598060014858392,0.330869993917075,0.0121365505049302,0.30084483418387,0.090435931747631,-0.0190687935814139,-0.0483321396923052,0.0233345247249622,-0.0807922225528496,-0.344671201498184,0.0630006270528086,-0.225947368577707,0.127724643840385,0.423295745822857,-0.0381056838105018,0.206100027181027,0.141872092452672,0.194820601314072,-0.157627558250349,-0.0808609108516037,0.160299928408222,0.0957563813462766,0.101874797495635,0.280024678533217,0.0373001146353166,0.224900434407652,-0.0838216995209754,0.164688238655185,-0.154767234827465,0.222693191255364,-0.114965008836322,-0.0382307798496279,-0.0273534050671198,0.0987749032641788,-0.0321295952180182,0.103158049477696,-0.112358078778743,-0.260171949269036,0.0299053709061633,0.109122827087427,-0.022233502182355,-0.0711329799990188,-3717.70435467752
13.2028168672827,4.43476376052428,6.2163299846199,0.50352811746129,0.579540150917628,-0.309496676060907,0.810764776540293,-0.399029936067208,-0.802079641143436,-0.184428589493673,-0.105878544801987,-0.705991235315234,-0.48560250910259,-0.120736708986665,-0.269761716565029,0.125245829337488,0.132991678691394,-0.456366168150463,-0.44235054982784,0.159228148485566,-0.323476605894175,-0.527673813682369,-0.0237032688613273,-0.144756730944806,0.0728579155100726,0.084213219331192,0.455949957250471,0.0148225787477918,0.44351816637872,0.155043878295933,-0.0427697482116908,-0.116346317073843,-0.0429242940235474,-0.0485847589389801,-0.435860698591069,0.137526077076957,-0.302185638906867,0.250491432040226,0.66363450178362,-0.0248794736600687,0.253669760183639,0.135640611147381,0.147279456769821,-0.199283446543576,0.0103128215494529,0.145905004304722,-0.0027056825809135,0.224901438618749,0.412935092948474,-0.0426578240120572,0.149628091936182,-0.186233966448995,0.205487554444811,-0.307621532422157,0.0879506378993338,-0.185248463933683,-0.000931299668624271,-0.119026818992917,0.10047613819492,-0.0485869393229627,0.131462092841888,-0.158982937172325,-0.375605368654894,0.061405803047752,0.184049001086207,-0.0030645316154287,-0.0518739381148923,-3306.72457980409
22.7419004733588,8.4854351372125,8.44355338288612,0.101890613951876,0.547268035243657,-0.487413047157501,0.918749001787236,-0.47061771704842,-0.925573106655771,-0.19925428147552,-0.0118475696049896,-0.861936095754823,-0.268617285682745,-0.143129785198685,-0.435465337233448,0.0841859267132796,0.20679561341051,-0.413287623586637,-0.396224980385241,0.0455102817181836,-0.374886905088685,-0.643003600566139,0.127726403454873,-0.23363920488674,0.0658800120357978,0.086974980117244,0.532030782420561,-0.0788571723225458,0.554355026351387,0.268754748055402,-0.0635322780943958,-0.210175639299719,-0.19520525431338,0.0630325014836038,-0.451418873856136,0.239118130962816,-0.314188042859343,0.345753725803133,0.86243697617474,0.0184574894202136,0.254451619188079,0.00581979837414984,-0.0636470525451013,-0.17367586924509,0.151153294864362,0.0910976650257684,-0.160945949645933,0.469619294759241,0.426294854872024,-0.229996820240325,-0.132338956696113,-0.376838558999279,0.0848474921944172,-0.237101475063177,-0.051392316560977,-0.340110663057213,0.140242719094912,-0.350468006861907,0.0651327644499477,-0.025767606423476,0.147609809052215,-0.155785904086029,-0.466115525005625,0.133290070017695,0.338664381516032,0.0384614643337855,0.026540806667328,-3030.32081262433
33.6089920670075,11.9911335586947,7.90377708616037,-1.12344675688176,0.245555485891001,-0.75870268616958,0.676381101097162,-0.0251415076943626,-0.661705871257938,0.0242422019079039,0.147966039235031,-0.515409875688702,-0.0983141315601075,0.0112796702665197,-0.538923520631017,-0.205636801990583,0.25222924746462,0.156110706442973,-0.137956328646322,-1.86900375151833,-0.443161883805651,0.109537993153652,0.393509437519388,-0.0181051785423895,0.17608796500381,0.233596777500915,0.561380994319141,-0.332160901992918,0.546899430625268,0.401745905916846,0.0125201846939849,-0.0839244880539178,-0.314022505008687,0.4264140769663,-0.437888172495563,0.239341794785574,-0.460527406646731,0.691195865425336,0.847128030173535,0.37199135092999,0.174917095166484,-0.412168745299319,-0.244293353123397,0.110964402801534,0.143449518173653,-0.0960290728544052,-0.112676887918992,1.03339402602911,0.0766997932244948,-0.485149879247979,-0.307740656384814,-0.551949803137171,-0.373688041488438,0.701789594118081,0.394683621727968,-0.318865697271068,0.479451929862661,-0.442445718815815,0.171577525440941,0.219384031538065,0.241018129845925,-0.026223953530509,-0.457474690292329,0.302252636590109,0.574926473287331,0.0480799301878215,0.0784426657540741,-2944.62677273016
22.7380812319185,11.891768268787,8.68635425763804,-1.5585651172881,-0.0886102114245689,-0.546769354180953,0.581049931349888,0.104189312649729,-0.69471783090125,0.0497032135391111,0.128272646697004,-0.369728360846794,-0.18495146716005,0.0499229119374913,-0.542095010675266,-0.180375951551739,0.187114296353628,0.264039818064927,-0.118451208981004,-13.4771838835908,-0.718775394445733,0.0634766542074668,0.379431661117797,0.0609760009559828,0.232673295477074,0.269037020362741,0.604580719266509,-0.297314009507677,0.587344039865516,0.47808134563642,0.0817485738672166,-0.00586207700850926,-0.229724640231863,0.525244006703341,-0.392718906301182,0.127360829574636,-0.4056178042511,0.918837456451374,1.01240207525519,0.434753153158503,0.203349398437752,-0.528434071408939,-0.107883933761878,0.370434706661891,0.0835095117419944,-0.143922609095905,-0.106403056181962,1.1582551564557,0.139790842963775,-0.495803652731028,-0.42602127417104,-0.928374577953808,-0.691711215477684,-0.0157932050529406,0.332071749239004,-0.312020796306867,0.514468172071118,-0.61404673386588,0.163839090661549,0.303220516944403,0.296743446205317,0.000223943956441503,-0.42264798371751,0.491907684016453,0.671931091241798,0.0260355542644182,0.0452881990923249,-2935.80204272596
28.7282908303694,12.1587601405332,7.40856261595915,-1.54962078169096,0.0637817400067668,-0.762268052860731,0.661537904681715,0.129983744198221,-0.625341786567796,0.0101380437107201,0.137981040522539,-0.458842987595556,-0.171545379802802,0.0240832151139505,-0.5947945610042,-0.226157859478989,0.218535751768237,0.264636087149296,-0.177261216611159,-52.0092897288307,-0.750950606581531,0.163464424593643,0.412081249834663,-0.00189883748962391,0.234993771925345,0.307052074662917,0.647785984262539,-0.227610991208141,0.590840696638976,0.486232771617893,0.0489548890560273,0.0730078665093975,-0.239552739716412,0.431854089316436,-0.413532821452472,-0.00880610357541461,-0.430657767001756,0.932366693516656,0.995202188332344,0.386974801952011,0.133289864384744,-0.52630060157232,-0.0937369841824904,0.39127513195839,0.146807387045235,-0.189800304438112,-0.0750552864748641,1.293362821448,0.190115715267095,-0.479799201270404,-0.359828100458822,-0.583031927137917,-0.119231791647202,0.478932661586864,0.446635503299437,-0.361189246699491,0.501423480353602,-0.464625314991194,0.20502275285744,0.339355979374056,0.266951612084183,0.0193330196091823,-0.413762272334286,0.465112117124726,0.70208183827927,0.0357818879463929,0.0342291633336944,-2935.56658566585
26.2066424004658,11.8415853068674,8.32431842566597,-1.53218745762914,0.0243607607416654,-0.577873163837862,0.554627235566454,0.182746019858412,-0.676570438651972,0.0662820778233553,0.136473890856133,-0.312669410634286,-0.186889854473808,0.00923153791933061,-0.58872023822529,-0.212764445612284,0.185171569708672,0.277098466752897,-0.17080523295818,-52.0092897288307,-0.740089870921334,0.0372972300256774,0.391022763071608,-0.0325107346771136,0.20888462000279,0.246316190652737,0.601377921206619,-0.275948968839107,0.587243171567059,0.464727648826177,0.0248963316311552,0.00695696585031921,-0.251127369245484,0.498180801358632,-0.39384583187011,-0.00687358069100013,-0.401690431115163,0.888259202713458,0.982679867732204,0.377372561019848,0.161299363328181,-0.541745619186016,-0.106508086750354,0.463605724971092,0.130488672921988,-0.164857310072674,-0.0940227263594085,1.20888614788697,0.306735242696726,-0.510989559386325,-0.426279957376411,-0.957067939958014,-0.942137957657376,0.0679471659252308,0.327277107969097,-0.342231292429031,0.495035095182952,-0.595192415788386,0.175387532186093,0.330252084430247,0.288368016884691,0.0294263522803555,-0.421647730792933,0.514214074088159,0.683254851398236,0.0271364300243542,0.0269870535142258,-2934.93265522374
