"","alpha_base","gamma_prim","gamma_temp","gamma_home","delta_temp","delta_home","delta_temp_agk_18_29_woman","delta_home_agk_18_29_woman","delta_temp_agk_18_29","delta_home_agk_18_29","delta_temp_agk_30_44_woman_kids","delta_home_agk_30_44_woman_kids","delta_temp_agk_30_44_woman_nokids","delta_home_agk_30_44_woman_nokids","delta_temp_agk_30_44_kids","delta_home_agk_30_44_kids","delta_temp_agk_45_64_woman","delta_home_agk_45_64_woman","delta_temp_agk_45_64","delta_home_agk_45_64","delta_temp_agk_65plus_woman","delta_home_agk_65plus_woman","delta_temp_agk_65plus","delta_home_agk_65plus","delta_temp_income_50minus","delta_home_income_50minus","delta_temp_income_100_149","delta_home_income_100_149","delta_temp_income_150plus","delta_home_income_150plus","delta_temp_education_highschool","delta_home_education_highschool","delta_temp_education_graduate","delta_home_education_graduate","delta_temp_impgender_20_39","delta_home_impgender_20_39","delta_temp_impgender_40_59","delta_home_impgender_40_59","delta_temp_impgender_60plus","delta_home_impgender_60plus","delta_temp_impgender_20_39_woman","delta_home_impgender_20_39_woman","delta_temp_impgender_40_59_woman","delta_home_impgender_40_59_woman","delta_temp_impgender_60plus_woman","delta_home_impgender_60plus_woman","delta_temp_jobtype12_professional","delta_home_jobtype12_professional","delta_temp_jobtype12_administrative","delta_home_jobtype12_administrative","delta_temp_commute_noncar","delta_home_commute_noncar","delta_temp_neighborhood_suburban","delta_home_neighborhood_suburban","delta_temp_neighborhood_town_rural","delta_home_neighborhood_town_rural","delta_temp_homeownership_nonown","delta_home_homeownership_nonown","delta_temp_factor_score_1","delta_home_factor_score_1","delta_temp_factor_score_2","delta_home_factor_score_2","delta_temp_factor_score_3","delta_home_factor_score_3"
"delta_temp_agk_30_44_woman_kids",-7.49678849457799e-18,0.232562735546037,-0.319832230661343,0.980723208213534,-30.7073905888812,15.0505919863029,3.27615581506515e-11,-9.90374035262469e-09,6.63179790230674e-11,-3.64149716426668e-08,-30.7073905865066,15.0505919922593,-1.22774001188014e-09,-1.27361377497233e-09,-30.7073906022714,15.0505920005879,1.79052287888062e-11,9.85611091110931e-11,3.05192883290731e-11,1.13863748634149e-10,-1.97034251009533e-10,-1.01557125279475e-09,-5.03292170862091e-15,8.11558825056735e-11,-3.34253525099071,1.37484579942981,-6.92704435426407,3.32052727635505,-10.1825139966914,5.05565383789763,-8.32784560700279,4.17146567995782,-10.2977914695515,5.3091545375114,-10.9578291207756,4.47896740350557,-3.5101414922994,1.31195592886856,-7.88456483348831,4.75567595585823,-10.9578291353194,4.47896739776258,-3.51014150748641,1.3119559004605,-7.88456484024452,4.7556759759546,-14.5455625292445,7.60890666461701,-8.11103543942203,3.8324842061524,-8.34847648429316,4.6726154867063,-11.9335064901133,5.51179205020677,-14.8745052784135,7.34138836218135,-9.10135754374436,4.15851744727937,-5.89060830288905,5.92827967280563,-2.15155507362353,-1.93914721824714,-5.78252679457815,2.19703325041497
"delta_home_agk_30_44_woman_kids",3.33909690040374e-18,0.45551177625533,0.160270104180791,-3.1999282043181,15.0505920461465,-47.6324308233946,1.2961823572253e-10,-1.84437447735348e-12,2.62381254135664e-10,1.33471327956519e-07,15.0505919922593,-47.6324310710667,7.70922782911067e-11,7.97645199052044e-11,15.0505919398626,-47.6324308833054,7.10548137389176e-11,3.89983101469738e-10,9.46054688638512e-08,2.25255797918781e-10,1.23343962664086e-11,6.35755087714482e-11,-1.71284795033809e-12,2.09314865252225e-08,1.37484579687581,-4.58176394961518,3.32052758940956,-10.7348274261679,5.05565392924917,-18.7778292249261,4.17146549827008,-11.0129154376693,5.30915421586012,-17.1355118142749,4.47896744529255,-16.7469416654632,1.3119559527567,-5.27458506281581,4.75567619968384,-11.7037477362605,4.47896748529714,-16.7469416070214,1.31195597943468,-5.27458533410523,4.7556760210474,-11.7037477674155,7.60890662339313,-24.3849274750355,3.83248424119812,-14.5913468580599,4.67261551739822,-12.9856922591673,5.51179197276574,-19.2064530859933,7.34138846430812,-22.5783325581787,4.15851772926698,-13.0085031231923,5.92827958343381,-15.172927420038,-1.93914724357394,4.67530739523507,2.19703340149433,-5.74442915676498
"delta_temp_agk_30_44_woman_nokids",-6.70208843976171e-18,0.151512875277028,-0.156893281969169,0.853344102237857,-22.139991605306,11.2215914618543,1.59596805029152e-11,1.09853689573408e-07,-2.00614123193671e-09,3.02229775737882e-08,-1.22774001188014e-09,7.70922782911067e-11,-22.1399916259518,11.2215914399731,-5.72718687479043e-09,-1.09673639034296e-09,-2.22537513573003e-09,6.89854256970982e-08,-8.97230303937032e-14,3.98440424913408e-08,2.1885792139028e-09,1.12805687702841e-08,1.02175226475249e-07,-5.00401960438894e-09,-3.02521393341046,1.62509304933612,-5.13713947165828,2.55458884403363,-5.57786071120111,3.19857263805701,-3.91557401015702,1.90440921717442,-9.07792580935146,4.77124001679145,-7.29570151442225,3.09620945753178,-2.49678212608553,1.22427615807352,-7.851931395624,5.17300196669668,-7.29570150614676,3.09620943999077,-2.4967821340912,1.22427609973684,-7.85193142080791,5.17300202482254,-11.1308592811029,5.67570429453427,-8.55307237291065,4.38855401729784,-7.7689783892681,4.22961339328109,-9.75153543905337,5.50317648542593,-10.6177116445048,4.76017590862583,-13.9387880084981,6.69980746284015,-1.76778214594509,3.47472491417861,-1.19622449487856,-2.43597359781196,0.775451521114838,0.747857079312727
"delta_home_agk_30_44_woman_nokids",2.87275182856004e-17,0.398408118950748,0.0792397145167578,-3.2969622308435,11.2215914367761,-41.1267065179678,1.18927715127438e-08,2.27906943959469e-07,-4.26270715147536e-09,2.85533135365074e-08,-1.27361377497233e-09,7.97645199052044e-11,11.2215914399731,-41.1267066243062,-5.94105699440775e-09,1.29324702794034e-08,1.18727566040508e-08,-1.27716642699924e-08,2.41738347889265e-08,4.12735036556756e-08,4.53418505545944e-09,-1.04426055725357e-09,1.05988250061439e-07,5.90090877205228e-08,1.62509301517286,-5.28763819605646,2.55458892362132,-8.95436462927722,3.19857267385472,-13.602786943513,1.90440904377644,-5.46626802000359,4.77124017850834,-17.7392579718485,3.09620947527569,-12.03169101157,1.22427614238213,-5.50656872449782,5.1730020058359,-16.316788006798,3.09620948126102,-12.0316909963649,1.22427614809718,-5.50656877121086,5.17300196906403,-16.3167879501938,5.67570428617483,-21.0135402510035,4.38855403081267,-17.124974809119,4.22961339252726,-14.2850252176102,5.50317634295238,-20.4696812692572,4.76017601867248,-17.7481932643141,6.69980735638569,-24.6229505428711,3.47472487862532,-11.1130095799533,-2.4359735496652,3.92432459444034,0.747857164761384,1.06027363678615
"delta_temp_agk_30_44_kids",3.86010167508605e-18,0.449589736410954,-0.662466111495655,1.74241129090035,-56.5776605843088,26.9983483407134,-2.37313896009304e-09,-4.6198070497093e-08,-9.59306543640075e-09,-9.00528434907303e-08,-30.7073906022714,15.0505919398626,-5.72718687479043e-09,-5.94105699440775e-09,-56.5776605542413,26.9983482207984,-5.23637511225393e-09,-2.89702573091552e-08,7.00789318452514e-11,-8.23547492044222e-09,-9.11926347824411e-10,-2.3687270118287e-09,-2.14850655466553e-08,-1.19617868871298e-08,-4.71437319582152,1.99273584615259,-15.6464403447231,7.54198915232864,-17.9359186609846,8.65546452932369,-14.7319172223326,7.00115218427463,-20.8411419410905,10.0741284379771,-22.333886242379,8.83032277072392,-6.28251150073671,2.51405304673196,-12.7757191390316,7.8669305473779,-10.9578291343432,4.47896738438056,-3.51014152223954,1.31195588144848,-7.88456488020187,4.75567598928601,-30.5245354075552,15.6786329235034,-14.5507723975977,6.65831792639429,-16.2672018894742,8.66743384683988,-22.3190597897453,10.6972320670749,-28.6805725340183,13.4270251337728,-14.4452520483467,6.87849605936279,-11.4773776307689,9.48902198253029,-12.738136734767,0.740348760632253,-8.23575921002251,2.43916860687121
"delta_home_agk_30_44_kids",2.08969917879496e-17,0.81853376018688,0.285565271796221,-5.56452200567871,26.9983482481161,-84.432763981044,1.46153013957624e-11,1.00704778979415e-07,2.12734679508414e-08,-2.43036158918617e-09,15.0505920005879,-47.6324308833054,-1.09673639034296e-09,1.29324702794034e-08,26.9983482207984,-84.4327640072375,1.1504397647304e-08,8.80611972084694e-11,2.31108060705156e-08,3.9729725112351e-08,2.00350232363417e-09,1.12337935164898e-08,1.01893676572852e-07,7.25195938157399e-11,1.99273594209363,-6.2120240184244,7.54198923244496,-23.3559738597858,8.65546462203249,-32.4213527576225,7.00115256194075,-18.4693285785078,10.0741284083165,-33.0461015419159,8.83032282047562,-31.9993579196784,2.51405307975722,-10.1767938896686,7.86693061381777,-19.4170313415179,4.47896742828887,-16.7469416689929,1.31195595001398,-5.27458515245853,4.75567596730339,-11.7037476751156,15.6786328923701,-49.493160830437,6.65831795372646,-23.698426675448,8.6674338785678,-24.3074941848267,10.6972319429281,-35.4723999741534,13.4270254131331,-41.6105304622779,6.87849644507741,-20.4606213507984,9.48902198431858,-24.774885803085,0.740348863538295,-7.23324042309982,2.43916882601308,-3.84482235578412
"delta_temp_agk_45_64_woman",1.08312794946445e-17,0.267773839146401,-0.28414582756459,1.91733260904677,-42.6481144138299,23.8382090857651,1.05942116048744e-08,9.21822157790726e-08,-3.75686635803589e-09,2.53646667798886e-08,1.79052287888062e-11,7.10548137389176e-11,-2.22537513573003e-09,1.18727566040508e-08,-5.23637511225393e-09,1.1504397647304e-08,-42.6481144466743,23.8382090566849,-42.6481144202058,23.8382090906397,1.83675873211148e-09,-9.13153606448001e-10,-8.41365807117565e-09,5.24925334155396e-08,-4.10718426083131,2.45016693674168,-11.8088060217787,6.93679778403265,-14.4057576916313,7.5964671126463,-11.8570230732588,6.52087041245938,-14.7071548329534,7.94129210854404,-15.0658163990061,7.15558715019198,-5.86269833051586,3.27815367455792,-10.4746144352868,7.53932272051314,-15.0658163825514,7.15558716276917,-5.86269832573553,3.27815368222112,-10.4746144455023,7.53932281393264,-21.9694621192992,11.9914971539187,-16.8817283584108,9.82696257475912,-9.21334357983871,6.32610054576539,-16.0669201594532,8.77706379642292,-18.1977899184488,10.3745384703919,-15.1547807964525,9.21194309305792,1.31463364202079,5.37218202788506,5.0671111802521,-8.03211008916872,-2.07176048545325,1.49506001587256
"delta_home_agk_45_64_woman",-1.11386650438996e-17,0.703844311875069,0.156527691051524,-6.32127455750386,23.8382091078261,-79.4626220003404,-5.10148520078493e-09,5.06800968452657e-07,-1.01478132819669e-08,1.39024283153242e-07,9.85611091110931e-11,3.89983101469738e-10,6.89854256970982e-08,-1.27716642699924e-08,-2.89702573091552e-08,8.80611972084694e-11,23.8382090566849,-79.4626226754347,23.8382091849215,-79.4626222752729,1.00827518690194e-08,5.70614081459167e-08,5.16843277574841e-07,-2.57140118600782e-08,2.45016696296646,-8.11299127383694,6.93679797913518,-19.9137476318872,7.59646726439124,-29.4786548927876,6.52086997340023,-17.5959499891572,7.94129148542023,-27.3945572771298,7.1555871681831,-26.9454381095469,3.27815371086342,-11.453439228931,7.53932294742862,-19.4889050224772,7.15558724463976,-26.9454380435591,3.27815372454591,-11.4534391566863,7.53932281511298,-19.4889047092409,11.9914972038548,-42.6381563550172,9.82696260209696,-32.2895983818225,6.32610055817297,-18.5987534923025,8.77706355012145,-33.1748438824225,10.3745389295606,-32.5721116707286,9.21194306645382,-27.9834090394535,5.37218194046066,-6.83285867258901,-8.03210969447474,18.3998481917559,1.49506005450197,3.80757642730292
"delta_temp_agk_45_64",6.91338924959446e-18,0.644905789812606,-0.915324987710437,4.13926496705943,-98.9308068619366,53.5840034006784,1.96435054694246e-08,1.88217878423322e-07,3.97050377683137e-08,5.17105501724165e-08,3.05192883290731e-11,9.46054688638512e-08,-8.97230303937032e-14,2.41738347889265e-08,7.00789318452514e-11,2.31108060705156e-08,-42.6481144202058,23.8382091849215,-98.9308069567631,53.5840032307378,7.47957758999722e-09,1.92759130516114e-08,3.64020807979152e-07,1.05326254012744e-07,-7.79417315202782,4.59343455670794,-25.733628324136,14.8790540355592,-36.5771428485827,19.6167333620733,-29.1127983840871,15.0407600750347,-34.7416332138263,18.5983670521631,-29.0976771426561,13.1202276700575,-14.557185112498,7.4699691366434,-28.4570212694071,19.0498406575236,-15.0658163515357,7.15558716276262,-5.86269832150058,3.27815366844965,-10.4746144363363,7.53932282814517,-54.3705188800921,29.819011140517,-32.0544415771804,18.4414528542653,-23.2582138306155,14.5420971696788,-45.1085108413892,25.2489940487949,-37.8168471323753,19.8185223800179,-29.4089156421925,16.0656794973875,8.25246130816309,8.03636515191167,2.13850048553957,-12.8316628284566,-0.413774421943238,0.828735804438083
"delta_home_agk_45_64",7.11472472306407e-18,1.4926730124376,0.448344614324558,-12.8492955848402,53.5840032497809,-166.936913729353,-2.94661161578486e-09,3.50074589301927e-07,-5.95562131644055e-09,9.61783269394146e-08,1.13863748634149e-10,2.25255797918781e-10,3.98440424913408e-08,4.12735036556756e-08,-8.23547492044222e-09,3.9729725112351e-08,23.8382090906397,-79.4626222752729,53.5840032307378,-166.936914165313,6.96469726275423e-09,3.29111128925336e-08,2.98512906603954e-07,-1.46196227830371e-08,4.5934345149578,-13.8383134631934,14.8790543296844,-40.3652706313928,19.6167334770577,-69.3710603696287,15.0407589683916,-37.9295746513337,18.5983669337559,-59.1345586402444,13.1202276969458,-48.3261095728329,7.46996913301599,-28.0745037378783,19.0498407616554,-47.3714359160209,7.1555872144349,-26.9454380886418,3.2781536793037,-11.4534392286218,7.53932279013521,-19.4889046943126,29.8190111288002,-96.4784822447239,18.4414528789272,-57.6693587073645,14.542097207551,-39.7419932553417,25.2489936049128,-83.8466013152058,19.8185224998226,-59.4124737050112,16.0656797885216,-46.8557079616668,8.0363651327485,-11.2829318348364,-12.8316625478876,26.2596025827747,0.828735818092325,11.2603976486415
