"gamma_prim","gamma_temp","gamma_home","delta_temp","delta_home","delta_temp_agk_18_29_woman","delta_home_agk_18_29_woman","delta_temp_agk_18_29","delta_home_agk_18_29","delta_temp_agk_30_44_woman_kids","delta_home_agk_30_44_woman_kids","delta_temp_agk_30_44_woman_nokids","delta_home_agk_30_44_woman_nokids","delta_temp_agk_30_44_kids","delta_home_agk_30_44_kids","delta_temp_agk_45_64_woman","delta_home_agk_45_64_woman","delta_temp_agk_45_64","delta_home_agk_45_64","delta_temp_agk_65plus_woman","delta_home_agk_65plus_woman","delta_temp_agk_65plus","delta_home_agk_65plus","delta_temp_income_50minus","delta_home_income_50minus","delta_temp_income_100_149","delta_home_income_100_149","delta_temp_income_150plus","delta_home_income_150plus","delta_temp_education_highschool","delta_home_education_highschool","delta_temp_education_graduate","delta_home_education_graduate","delta_temp_impneighbor_20_39","delta_home_impneighbor_20_39","delta_temp_impneighbor_40_59","delta_home_impneighbor_40_59","delta_temp_impneighbor_60plus","delta_home_impneighbor_60plus","delta_temp_impneighbor_20minus_suburban","delta_home_impneighbor_20minus_suburban","delta_temp_impneighbor_20_39_suburban","delta_home_impneighbor_20_39_suburban","delta_temp_impneighbor_40_59_suburban","delta_home_impneighbor_40_59_suburban","delta_temp_impneighbor_60plus_suburban","delta_home_impneighbor_60plus_suburban","delta_temp_impneighbor_20minus_town","delta_home_impneighbor_20minus_town","delta_temp_impneighbor_20_39_town","delta_home_impneighbor_20_39_town","delta_temp_impneighbor_40_59_town","delta_home_impneighbor_40_59_town","delta_temp_impneighbor_60plus_town","delta_home_impneighbor_60plus_town","delta_temp_jobtype12_professional","delta_home_jobtype12_professional","delta_temp_jobtype12_administrative","delta_home_jobtype12_administrative","delta_temp_homeownership_nonown","delta_home_homeownership_nonown","delta_temp_factor_score_1","delta_home_factor_score_1","delta_temp_factor_score_2","delta_home_factor_score_2","delta_temp_factor_score_3","delta_home_factor_score_3","logLike"
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7278.01791830115
1.32325403485367,1.35977227192435,1.21902937890858,-0.0430895300364425,0.0341994213441407,-0.0386970426896497,0.0307449575925976,-0.0398494869695916,0.00741294863000046,-0.0460004334673777,-0.00192023648348719,-0.034581806630226,0.0321984350902618,-0.0262540438414402,-0.0195936696676757,-0.0177782815511413,0.0509103653454761,-0.0308560743856817,0.0404137239738118,-0.0501598138547493,0.00562367802901401,-0.0721485249538222,0.0205652941530324,-0.0496240659045938,0.00734148373492336,-0.0236901894608897,0.052597040966084,-0.035665366450175,0.0465325826958939,-0.0209932486762956,-0.0300907740128413,-0.0339475847475439,0.0181343618569282,-0.0387804687549855,-0.0545929698164125,-0.0333462539770141,-0.00994703253169814,-0.0261595590526066,0.116121033870221,-0.0815990398942148,0.0572132515025011,-0.0328694495995837,-0.0216770444716869,-0.0256619429854187,-0.0328885113627158,-0.0103145938808722,0.0806523634941747,0.00246611189539954,0.0277910236009404,-0.0515068784576461,-0.0699070477371058,-0.0232747647758712,-0.051706760810864,-0.023775593185838,0.101028367797681,-0.0407532189118859,0.0562178711504164,-0.0568149261923807,0.0397073281026421,-0.0362099888139624,0.0251066843567283,-0.0270911488134084,-0.0843746269841949,0.0285797821416576,0.0981014712913328,-0.00737327005323401,-0.0109942844235305,-6605.35109559185
2.89975166032571,1.66335425019775,2.18073953213871,0.321545829078046,0.225315653026015,-0.107459388573459,0.130150273412138,-0.0631231950650851,-0.148331631529144,-0.124733872873979,-0.0928528317313641,-0.176300940373047,-0.169107730515284,-0.00239930460628508,-0.045574387518521,-0.00448273412746898,0.0802040264931819,-0.102988069526753,-0.0774028812290502,-0.164398324403099,-0.0616437048720933,-0.123578060063529,-0.000398548300087391,-0.0717360714539123,0.0700408104147612,0.00321315877961642,0.107725779098172,-0.0138221969775958,0.11184091740622,-0.000252274016188703,-0.0384091569837507,-0.0451889712086054,0.0147551525139535,-0.0505371744275382,-0.168746226108535,-0.057194921027127,-0.114447105648066,0.0315117411062314,0.257771683595205,-0.106849203378007,0.0839696098819509,0.0577888671594776,0.141491903104344,-0.0295171763723037,-0.00247681856079987,-0.00569310591103995,0.0929152398913231,0.0173308322981218,0.0712599930737862,0.0417741817705703,0.197700358294915,0.128325000147765,0.250307084069931,-0.205359578198554,0.0803994611395512,-0.0843684003717939,0.047227366281157,-0.0705576703221202,0.107618075913628,-0.0398791038636152,0.0221189491361009,-0.0693864442719784,-0.14673118498229,0.0278226356073846,0.12534621678036,-0.0150953957666651,-0.024512233739189,-5966.07018258302
6.18587961013243,2.61749324542529,3.72123547512296,0.485238740572912,0.379122620731889,-0.192088334661802,0.26504796083164,-0.0667070053621222,-0.286169102882453,-0.202838024268352,-0.176643522495646,-0.328597452344301,-0.36499186519009,0.0272115406882227,-0.099354847850725,0.00761466651830341,0.129955008803885,-0.152083359314687,-0.189035279578978,-0.388132177672787,-0.155225136273443,-0.159663903494068,-0.0235447173444217,-0.141999801201275,0.118984538662906,0.0347171620121791,0.168589001384424,0.00328800208627791,0.188600145412824,0.0326094338561471,-0.0602240480340459,-0.0683024510220973,0.00605183721032097,-0.0375145988117513,-0.281986353977467,-0.0834616836769189,-0.23459604369222,0.115987101986728,0.444408504348737,-0.127864857806246,0.122923083129011,0.129891236152009,0.278343559612114,-0.0221755575665057,0.0850633503338186,-0.0062269597191642,0.100472502850022,0.0546274925654975,0.129304360103879,0.0845032536300947,0.41223967517105,0.263948680892729,0.541810915470236,-0.380038943620838,0.0449744117786343,-0.140927031005717,0.0711053904586635,-0.106445241863253,0.201624394557546,-0.0302004930747666,0.0358138624360383,-0.121260926678547,-0.224289531010499,0.0309918519683429,0.177556386931327,-0.0175515990487822,-0.0295085495347813,-5331.23957775073
11.2728434715419,5.03552673312922,5.82692758410268,0.338236495229608,0.400268056580623,-0.270283202142933,0.414056066171368,-0.0673585317775244,-0.368216604645356,-0.283856039784227,-0.217768840271025,-0.442503843845651,-0.452289049297307,0.0600603755888877,-0.196927177186336,0.00513874344635094,0.192476634715842,-0.160310405927981,-0.250863530099279,-0.806873373311306,-0.251633870084819,-0.209055545084676,-0.063798574413926,-0.273837252995222,0.117876073657205,0.0701003570286226,0.249785637260205,-0.00290454349796543,0.280298495209822,0.089970761586971,-0.126554859993647,-0.134403883103226,-0.0604154308177171,-0.0241463679258641,-0.370352788394646,-0.133223940107996,-0.319159789223571,0.153246260775235,0.640443383509787,-0.187750153256762,0.159995021668865,0.128871298251232,0.279184485496112,-0.0164280521152729,0.163885010536311,-0.00419192186004816,0.102292324538827,0.138727020007829,0.202438562816821,-0.00917807108119162,0.387156541686274,0.318404431236993,0.662949958410669,-0.389678212499314,0.0791376230034026,-0.235562371834498,0.149218594512836,-0.230115154522804,0.288581730074542,-0.00517792193953994,0.0625566285224352,-0.184498990938795,-0.326075905348413,0.0639223197735965,0.295904776320024,0.00326102312409033,0.000790680065009843,-4745.57949287187
19.1836931686145,9.04492693690674,7.97832126790727,0.0500064155012304,0.363272126600961,-0.40009616885505,0.406482226800556,0.00765654609842085,-0.341352072246404,-0.347091793954448,-0.155618458624231,-0.520788044386818,-0.384906942930239,0.144008538590106,-0.342899166225096,-0.079471070035773,0.276970637025262,-0.0555687587044687,-0.301138163692543,-2.06751628190262,-0.354580088451627,-0.214019180548096,-0.122517189027381,-0.376347372411394,0.0724272496678957,0.0979857691491584,0.331206988039208,-0.0891535146868491,0.393176848608382,0.234013987563803,-0.189133287971465,-0.223510271643488,-0.206787526891997,-0.0346416021285629,-0.392522924762674,-0.27236859910519,-0.29211457774468,0.0763804886099857,0.782589805184972,-0.288049273608804,0.195733872164493,0.0214021942578803,0.108981941230578,0.0310839776395791,0.163856676910765,0.00313784735848452,0.0974233290061306,0.264482292838641,0.229750131801916,-0.24078014093999,0.0720144682237966,0.342986566436075,0.610651129163527,0.103673316561465,0.230034621446967,-0.419077379321658,0.345901413815273,-0.507023309415066,0.384046940420217,0.0781860086754534,0.0657644559151972,-0.210156393862215,-0.434555999339881,0.124962993593082,0.464076077212886,0.0581601006907507,0.0737957168339734,-4381.17788935138
27.9262443011835,11.8404029796723,7.47506777026305,-0.663108331529138,0.22782358101621,-0.394999602521384,0.134778841983753,0.399066214108162,-0.123993891977672,-0.256727797610087,-0.0138751357971136,-0.285258514162088,-0.256246356603423,0.353225741760194,-0.488135769200451,-0.284131456716975,0.31796356357714,0.445456964966122,-0.195331885413271,-4.59185642248318,-0.618837583125694,0.137417959414779,-0.056295764193713,-0.216177802330311,0.0231364383896434,0.199373547355893,0.385045940938072,-0.230168556180646,0.434925803958093,0.375097560211256,-0.105695103614513,-0.140399698521277,-0.260198194250326,-0.0882289913727695,-0.428594369705578,-0.635736508435792,-0.304772883438956,0.155563014876095,0.789690097022643,-0.267085902954495,0.167615174437439,-0.322948701720033,-0.0702962322625006,0.385796076932173,0.0388739287671469,0.00150363105815995,0.127201473594418,0.457574945552097,0.197252519195924,-0.577648606452466,-0.391132346920416,0.239446626220336,0.118551035304848,0.728719751265072,0.561264494400026,-0.499651440015679,0.620693733183422,-0.638109965143209,0.451385884818371,0.220208594161099,0.0873053348128477,-0.0929306906813802,-0.466945033936848,0.280032653301301,0.674562759766662,0.116144591086877,0.120286035780598,-4297.20776524949
22.4398265917024,13.3662575414146,7.99069921633723,-0.930726678660051,0.194309160295827,-0.148017783176855,0.344655258983343,0.308245169618906,-0.34181685196301,-0.211436343387475,0.0532923527826545,-0.197672430412777,-0.375706124688461,0.218880730953157,-0.64724340420762,-0.161085519271933,0.315252557297509,0.337821874118779,-0.225887962123297,-3.36641426140738,-0.423215123196802,0.0874656951233178,-0.11791085568508,-0.26875950482482,-0.00679749002249395,0.11267997619087,0.381268089254361,-0.176073548575708,0.447108738698182,0.484671489996893,-0.077898641459985,-0.0178160248622581,-0.204969453963458,0.0601793054379397,-0.427701214594716,-0.596077638728982,-0.414650082965493,0.41945286340121,0.828063709390826,-0.162281646863212,0.0966877830783125,-0.412200838780695,-0.0434297342283729,0.574391233808978,0.0950077775979086,-0.164704519590647,0.0931482442808035,0.616697051433552,0.195807762095191,-0.436859375171807,-0.342742689999426,-0.245425260519915,-0.348339245359527,0.430106126605664,0.474782533700816,-0.434253773696187,0.591889093330092,-0.708445823781075,0.402474637225962,0.110637125014273,0.0760253149819981,-0.0582612060968759,-0.437342488703058,0.361812177893803,0.718769290803135,0.0996307046866879,0.0602217593845708,-4291.38287964367
26.0758236382949,11.8423762188366,7.4730700436722,-0.879854784541989,0.201817367047127,-0.253966491460836,0.205781748807375,0.40240897563024,-0.224578707995004,-0.150059073957541,0.0497721074896766,-0.246735041471271,-0.351654412575031,0.210508301340416,-0.635284777623953,-0.192434685464723,0.330927695943759,0.390008447284358,-0.250073249022951,-3.19133648215463,-0.477391886666458,0.0840213383815824,-0.0973381745018927,-0.266277535838185,-0.0193664015505231,0.143207354026257,0.384919368101553,-0.163873923454534,0.446945924089073,0.518159164237223,-0.0490115716848494,-0.0311407736654808,-0.183044933188729,-0.0432298900366245,-0.4316353623626,-0.684298779003526,-0.33064033532427,0.351237014510637,0.852024831547008,-0.24935499662153,0.0988028317461003,-0.399541390046216,-0.0577395018908094,0.518048425036822,0.0206848347257886,-0.0774180893490718,0.0960784088710406,0.539415751220566,0.184712402853348,-0.425693368979746,-0.338566859622401,-0.358936896403285,-0.115833502256532,0.586042307742741,0.571865071600321,-0.480313978648803,0.631589316569923,-0.705613650341972,0.435102718094926,0.191356807682614,0.0629998835475628,-0.0558688962590883,-0.440454298937615,0.365138589534258,0.740386760442337,0.114426826449169,0.0743043709084819,-4290.82835159844
24.6691933080144,12.6115520599793,7.66062823015897,-0.9239776639785,0.180353571990461,-0.211707937080027,0.249339992986953,0.38505097276324,-0.25604291549799,-0.154955316388592,0.0554274032241409,-0.203841159395782,-0.36917302433075,0.201131875501106,-0.651992443310783,-0.195076169069086,0.316758868249237,0.378369682741888,-0.235534408450506,-3.10091315706941,-0.453196398468461,0.0939401091342757,-0.102952879846177,-0.300614209571448,-0.0267947756879652,0.123035154293731,0.380865222918994,-0.164537578251872,0.452294773162544,0.496460921149131,-0.0645350695338818,-0.0288677925153725,-0.195320122878865,0.0143037544634868,-0.418430244225659,-0.646609275162952,-0.354458560322608,0.398671015564987,0.846906520791199,-0.202491022255925,0.0961918316185723,-0.409258301551459,-0.0565199430781183,0.543046076844803,0.0494645904494231,-0.0959409429963805,0.102218290404785,0.613348436073453,0.208587122799976,-0.423334007191727,-0.34628604951894,-0.308494749041918,-0.306303733476843,0.561743204852109,0.568096789204777,-0.468411901999419,0.624494699114326,-0.708124861175838,0.432203647128073,0.168445864679032,0.0702286704112262,-0.0536076657742994,-0.438130056582341,0.372231406109892,0.738394694093318,0.111155187270459,0.0650705125582005,-4290.20483716668
