"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"gamma_prim",9.54018696966832,1.24110617774323,7.68684190019565,1.22515657306939,7.78691244806961
"gamma_temp",11.4904657696184,1.55509712722724,7.38890553421967,1.20510643341188,9.53481406375598
"gamma_home",2.72598297520311,0.396692774432684,6.87177370220966,0.396349881454824,6.87771865907274
"delta_temp",0.205385591074107,0.478287486524338,0.429418700804032,0.53042569358825,0.387208978669009
"delta_home",1.01796748486468,0.44323307338709,2.29668665536531,0.469635123732109,2.16757102146677
"delta_temp_agk_18_29_woman",-0.650146249716464,0.792820906507104,-0.820041757703874,0.878823982121367,-0.739791201586346
"delta_home_agk_18_29_woman",0.592016540669588,0.676365013435273,0.875291490408001,0.617113011277612,0.95933245588832
"delta_temp_agk_18_29",0.098891993809295,0.690433246923896,0.143231795759968,0.734420936319908,0.134653015619122
"delta_home_agk_18_29",-0.902634411466201,0.601905872846662,-1.49962718788117,0.534707903379264,-1.68808877849327
"delta_temp_agk_30_44_woman_kids",-0.73990645197078,0.488285291912934,-1.51531587009734,0.575213876611571,-1.28631537251738
"delta_home_agk_30_44_woman_kids",-0.458678746568189,0.411680745518141,-1.11416128046236,0.426786970477585,-1.07472528051856
"delta_temp_agk_30_44_woman_nokids",-0.593907656262681,0.489742114761133,-1.21269467820294,0.556481281610929,-1.06725540622572
"delta_home_agk_30_44_woman_nokids",-0.422734827295467,0.402245377358432,-1.05093768900861,0.381875250826774,-1.10699718397626
"delta_temp_agk_30_44_kids",0.452803502110172,0.408865127726616,1.1074642257408,0.456960615346585,0.990902688116216
"delta_home_agk_30_44_kids",-0.469197398857022,0.332240199768141,-1.41222344311272,0.308408852401831,-1.52134867466676
"delta_temp_agk_45_64_woman",-0.85863942325852,0.405221872463412,-2.11893651751498,0.480742168688725,-1.7860705367298
"delta_home_agk_45_64_woman",-0.144712957345566,0.340245666734492,-0.425319031200156,0.350786748764651,-0.412538266782295
"delta_temp_agk_45_64",0.400464479708011,0.333526449514987,1.20069781659106,0.355560072924318,1.12629203952619
"delta_home_agk_45_64",-0.463183271957294,0.273541733589104,-1.69328192038534,0.238642766994096,-1.94090639239342
"delta_temp_agk_65plus_woman",-3.25471183552424,1.16164414839633,-2.80181485872194,1.22350358622378,-2.66015716845553
"delta_home_agk_65plus_woman",-0.180628333794655,0.540121322788625,-0.334421779281139,0.527744788116611,-0.342264552605572
"delta_temp_agk_65plus",0.141431328752157,0.496737640383784,0.284720378030717,0.619420990092616,0.228328279174089
"delta_home_agk_65plus",-0.395461691662775,0.432504544815536,-0.914352684620783,0.476836095650032,-0.829345125653029
"delta_temp_income_50minus",0.540745749774513,0.34339987848141,1.57468241446622,0.337308475770927,1.60311936585236
"delta_home_income_50minus",-0.175769716158311,0.303718280736433,-0.578726166011863,0.287422473467883,-0.611537831532688
"delta_temp_income_100_149",-0.0525353813654581,0.239383848630893,-0.219460843602956,0.274163571804282,-0.191620575336543
"delta_home_income_100_149",0.389473784907296,0.197199098448214,1.97502822260405,0.194213861645682,2.0053861326224
"delta_temp_income_150plus",-0.443948430531126,0.239030669802888,-1.85728647665683,0.284571194671958,-1.56006102811246
"delta_home_income_150plus",0.447551222309791,0.189347335888601,2.36365206940699,0.18214530403466,2.45711095700072
"delta_temp_education_highschool",0.980288449447928,0.481965043465635,2.0339409729781,0.475588369552579,2.06121198962489
"delta_home_education_highschool",0.670200239792061,0.469337913589737,1.42796952981281,0.455811718805958,1.47034446930789
"delta_temp_education_graduate",0.0195477312323278,0.189974420609571,0.102896648767792,0.216827484152778,0.0901533830395522
"delta_home_education_graduate",-0.194730710608382,0.148514905945802,-1.31118630394882,0.132844346547747,-1.46585621194193
"delta_temp_impgender_20_39",-0.897505904067473,0.327208069832216,-2.74292105487402,0.400781970969064,-2.23938692126635
"delta_home_impgender_20_39",-0.701705696629659,0.279957919311084,-2.50646846624809,0.283281968661884,-2.47705739953817
"delta_temp_impgender_40_59",-1.14429455206429,0.406650193937309,-2.81395304643749,0.47315086089664,-2.41845602879345
"delta_home_impgender_40_59",-0.451537208089064,0.326861701874259,-1.38143198025313,0.32241341932035,-1.40049135994683
"delta_temp_impgender_60plus",-0.116470686441488,0.349801479454364,-0.332962246538133,0.430414197715272,-0.270601404553424
"delta_home_impgender_60plus",-0.0978439423974125,0.30828020052692,-0.317386397926871,0.322151564522026,-0.303720214870236
"delta_temp_impgender_20_39_woman",0.832624175864099,0.454285292790624,1.83282221343637,0.533650121373708,1.560243580046
"delta_home_impgender_20_39_woman",0.712838855554315,0.375676109656535,1.89748253144453,0.374309312747876,1.90441122162104
"delta_temp_impgender_40_59_woman",0.377068406619514,0.59089088734451,0.638135423468919,0.622468345185853,0.605763183840186
"delta_home_impgender_40_59_woman",0.127509644442535,0.451582264299151,0.282361940499209,0.40915192473793,0.311643760503406
"delta_temp_impgender_60plus_woman",0.395829445250134,0.499162629544022,0.792986938168264,0.586524467956245,0.67487286017139
"delta_home_impgender_60plus_woman",0.340860074867525,0.420248181898818,0.8110923248434,0.414287309092403,0.822762530704262
"delta_temp_jobtype12_professional",-0.85610305292419,0.271426917029682,-3.15408310381601,0.287736106308302,-2.97530631073077
"delta_home_jobtype12_professional",0.341046645891194,0.253261380052,1.34661923512053,0.248954061224014,1.3699179849262
"delta_temp_jobtype12_administrative",-1.1723262620272,0.291319195379712,-4.02419847583047,0.290877384470195,-4.03031079285341
"delta_home_jobtype12_administrative",0.145341673169637,0.266306511326813,0.545768379622055,0.266493173182439,0.54538610289329
"delta_temp_commute_noncar",0.24436371950268,0.203434844226458,1.20118911011459,0.230141897429064,1.06179588433262
"delta_home_commute_noncar",0.43633425552102,0.164482375638979,2.65277209078453,0.152578677385925,2.85973284731901
"delta_temp_neighborhood_suburban",-0.572294514001751,0.285723903582897,-2.00296337417115,0.308045922399444,-1.85782207257934
"delta_home_neighborhood_suburban",0.0138908544622216,0.245068062823443,0.0566816185764242,0.231466562831684,0.0600123589873438
"delta_temp_neighborhood_town_rural",-0.615968659484674,0.287607046721966,-2.14170225140603,0.301902289539755,-2.04029144801687
"delta_home_neighborhood_town_rural",-0.0958225125909822,0.248158731051122,-0.3861339562187,0.235266599948401,-0.407293311553778
"delta_temp_homeownership_nonown",0.269922812219881,0.198601043456228,1.35912081589527,0.213565329419502,1.26388872647806
"delta_home_homeownership_nonown",0.106880089974884,0.165036663485377,0.647614219275309,0.148764758743875,0.71845032975113
"delta_temp_factor_score_1",0.178640148638883,0.124302499960978,1.43714043317683,0.142447043392735,1.25408112646018
"delta_home_factor_score_1",0.521590006000276,0.0981283193598714,5.31538713189839,0.0888062674068526,5.87334679444063
