"gamma_prim","gamma_temp","gamma_home","delta_temp","delta_home","delta_temp_age_18_29","delta_home_age_18_29","delta_temp_age_45_64","delta_home_age_45_64","delta_temp_age_65plus","delta_home_age_65plus","delta_temp_gender_women","delta_home_gender_women","delta_temp_kids_kids","delta_home_kids_kids","delta_temp_genderkids_women_kids","delta_home_genderkids_women_kids","delta_temp_income_50minus","delta_home_income_50minus","delta_temp_income_100_149","delta_home_income_100_149","delta_temp_income_150plus","delta_home_income_150plus","delta_temp_education_highschool","delta_home_education_highschool","delta_temp_education_graduate","delta_home_education_graduate","delta_temp_impedance_20_39","delta_home_impedance_20_39","delta_temp_impedance_40_59","delta_home_impedance_40_59","delta_temp_impedance_60plus","delta_home_impedance_60plus","delta_temp_neighborhood_suburban","delta_home_neighborhood_suburban","delta_temp_neighborhood_town","delta_home_neighborhood_town","delta_temp_impneighbor_20_39_suburban","delta_home_impneighbor_20_39_suburban","delta_temp_impneighbor_40_59_suburban","delta_home_impneighbor_40_59_suburban","delta_temp_impneighbor_60plus_suburban","delta_home_impneighbor_60plus_suburban","delta_temp_impneighbor_20_39_town","delta_home_impneighbor_20_39_town","delta_temp_impneighbor_40_59_town","delta_home_impneighbor_40_59_town","delta_temp_impneighbor_60plus_town","delta_home_impneighbor_60plus_town","delta_temp_jobtype12_professional","delta_home_jobtype12_professional","delta_temp_jobtype12_administrative","delta_home_jobtype12_administrative","delta_temp_homeownership_nonown","delta_home_homeownership_nonown","delta_temp_factor_score_1","delta_home_factor_score_1","delta_temp_factor_score_2","delta_home_factor_score_2","delta_temp_factor_score_3","delta_home_factor_score_3","logLike"
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7278.01791830115
1.29161666621944,1.33377069327965,1.19998226884469,-0.0428290804805682,0.034254286549362,-0.0383896994284078,0.00993067369122168,-0.028414013160625,0.0430505717926516,-0.0733514851537609,0.0192233455781683,-0.0331577432612303,0.0324531027478459,-0.0250245236443257,-0.0231233115729359,-0.0209811035494721,-0.00620962206109979,-0.0484150025318511,0.00665300749820033,-0.0266950305558649,0.052089255169959,-0.035595237992442,0.0472243279937307,-0.0209467206175576,-0.0264784756258942,-0.0353697711045465,0.0204299548286065,-0.033318269071213,-0.0550497399178663,-0.0278743775148282,-0.00940969571547427,-0.023861640850313,0.103278230780305,-0.0354734916709627,0.0347632413906047,-0.0173615745764665,0.0231184738744456,-0.0183868347982758,-0.0387988265139189,-0.00987594877246234,-0.0466180484167334,0.000299759197437034,0.0637665942346328,-0.0410467075372202,-0.0815140449545579,-0.0163247478004911,-0.0559285096714388,-0.0170189858897059,0.0903986341197985,-0.0404930941185027,0.055558510640976,-0.0575301328062559,0.0396303802133586,-0.0386542873807658,0.0267904440435421,-0.0233740520042722,-0.0803426670264744,0.0255197546791693,0.0926548574621014,-0.00638157617575121,-0.0119753986979815,-6626.96606824077
2.82205682664788,1.63632423269754,2.14661911317235,0.312175246884641,0.171696239583698,-0.0639518485887351,0.00717408838944718,-0.0481987429335988,0.0267990951777154,-0.136942878992459,0.051995993293069,-0.104097917719177,-0.0380266270034149,-0.0389433279576079,-0.0635688029919331,0.0210027511134507,0.0581889884844339,-0.0661050521335022,0.0801902399940588,0.00147423225066671,0.10943686686292,-0.0156102768395132,0.103629128548197,0.000335746746445001,-0.0329342147568652,-0.0481098112319193,0.018545112094515,-0.0486626677373085,-0.166240340929201,-0.0634442528693826,-0.11528413892068,0.0221492083039822,0.237461891665414,-0.0634842642893948,0.0594136648909379,-0.0102370710520249,0.0588097805587735,0.0912546459073297,0.089522755820599,0.0144518344252429,-0.0476445795981424,0.0212837945045028,0.0352933249427498,0.0404157681133255,0.14553620681279,0.140472120563574,0.214863470560176,-0.216984379147754,0.0260205377785847,-0.0768712340713566,0.0609530539628317,-0.0661028229325986,0.114250006563842,-0.0476939109338612,0.0140222634933384,-0.0622048533499459,-0.140000933051827,0.0269807571485798,0.119119375785443,-0.0116350022487425,-0.0258165661473901,-5986.49471738077
3.38627505030154,3.46620013619672,3.83739540136155,0.0150568441462531,0.252615817146718,-0.285848023228691,0.0292319196998396,-0.232450229378655,0.155139894944669,-0.642769481641593,0.0234687967272307,-0.361689107843142,0.0965883907294756,-0.226712610617893,-0.22977267745134,-0.0954795200430258,-0.0532645737823532,-0.297303962694857,0.0190168837167977,-0.243702128394595,0.26394183005001,-0.290317362296319,0.271430879141945,-0.0851416742209205,-0.250618768219969,-0.30704976826673,0.0146007054332767,-0.321026656597421,-0.428093160950612,-0.313583125080164,-0.0851285232887717,-0.137716875960176,0.638336393830619,-0.305414242686048,0.125556645136833,-0.166733808832463,0.0950186401591523,-0.122420030085624,-0.177760572629564,-0.0780697350030722,-0.213057420187854,-0.0285234851477958,0.305464614277427,-0.292109430851533,-0.479935296498999,-0.110253140178529,-0.17051566205524,-0.166968644949998,0.466474374402611,-0.362483967683477,0.264029344315261,-0.459692868202065,0.174919201598782,-0.276017454523586,0.0715100573397144,-0.176204747348365,-0.517584975556544,0.162109046139511,0.56183745239174,-0.018264232721486,-0.0947964295426963,-4747.44414839366
7.29173761483004,5.29803547806613,2.79345776588465,0.173952755490112,0.506568557105133,0.0212379923454597,0.198314774850136,-0.149442281938628,0.341514292315237,-0.80979862850913,-0.0504605276664761,-0.59406954835172,-0.0591261990873746,-0.310351304263153,-0.244860889461551,0.152632908086197,-0.0925987178063819,-0.817421880264119,-0.00154874326595178,0.0583331715114764,0.295912474332963,-0.269674832399596,0.3444470630074,0.109062430652658,-0.0907319088315954,-0.107109011678578,0.124430451251994,-0.426621959799989,-0.748105671448183,-0.63217245092587,-0.424434847046435,0.394803247046404,0.685797017414978,-0.0984872794983746,0.0327671578972892,-0.0295039554964316,0.346146817737756,-0.585556061151201,-0.331216556562152,-0.276718719531637,0.210752005198641,0.0802527452079055,0.683702801234644,-0.442086187268082,-0.580761710886325,0.28144122433253,-0.477502347136382,-0.172845349833517,0.337366704027596,-0.81109193043983,0.559341766182636,-0.56257372363976,0.45762169554903,0.0717102615355781,0.210976935348227,-0.294690009875715,-0.698275079520664,0.314783117132114,0.827253731590486,-0.00119057062208826,-0.00820256607663396,-4546.77391426445
6.36277932706532,9.29425103661307,6.19595442956009,-0.316738704926954,-0.340875381830394,0.188770055376567,0.238054796148705,-0.14447471510668,0.340353207181188,-0.956649739834133,-0.0863706559642816,-0.601478663748165,-0.245432794340517,-0.432530395029228,-0.160863921456586,0.463737526200178,-0.0466000296315544,-1.25481961698683,0.070863044223704,0.256933866622817,0.221876468336606,-0.205541060490205,0.372852335385636,0.357992686136914,0.140897162728805,0.0581592171122592,0.0381488262824748,-0.153241313583734,-0.868227513428998,-0.968058377455771,-0.834914904278684,0.865448941903772,0.198912816075683,0.364894979667708,-0.22428988503795,0.363877048349661,0.660213131837695,-1.15007346480257,-0.0816699599984012,-0.265007543718048,0.968543991685737,-0.0978603905132099,1.11041944867961,-0.82463029789018,-0.42497910050021,-0.45690606766515,-0.648083365133375,-0.179458867829912,0.0609220437999135,-0.918515383439127,0.400512324691013,-0.677208207594232,0.335032594176961,0.462720886572081,0.373491401905669,-0.23199695797195,-0.599564783350231,0.508451389435023,0.733818838288426,0.158523287574593,0.149328108206578,-4518.1913102984
13.5356324646284,9.0068977481856,7.38798764705162,-0.169911002916346,0.083458233125778,0.168090228117137,0.252029204728966,0.176983022108722,0.229709680685994,-0.902627837074295,-0.162651142679455,-0.799505709041175,-0.123976599265884,-0.290713260171683,-0.469354024704163,0.467786122951911,0.129001917150895,-0.553374069248281,-0.00382062010834859,0.12796316964874,0.33558835995576,-0.186686413460523,0.519816361573066,0.465957765505554,-0.0417027238064487,0.0993762731630983,-0.0858232845398116,-0.308561797868337,-0.607508946868819,-1.13347327693037,-0.588896136049082,0.496242227984065,0.607100735283778,-0.160114434553713,0.0272573088245262,0.543976368206316,0.450507778450352,-0.306659339225099,-0.0530351263572385,0.824513445239852,0.30920736360031,0.153843245259059,0.536219406525561,-0.79822170354884,-0.461565131000764,-1.09409789556226,-0.0460663682674407,-0.341291193998136,0.114723513721306,-0.787470176667364,0.478433377792615,-0.781536079670487,0.384309854302842,0.300284275398828,0.201030223000084,-0.0707674488741656,-0.503730603304494,0.451031781392806,0.770704088730115,0.107254642792706,0.118390495183801,-4336.42338540048
21.8858826810355,12.9425762057733,6.77966491123314,-0.450236687977541,0.289097781137977,0.251332639530511,0.181043239283173,0.279048248008214,0.237932391562946,-0.631666681261288,-0.14199188018412,-0.516540576886764,-0.107704941637885,-0.254664362457217,-0.66689851252444,0.307833319450691,0.300417613601265,-0.532648414511084,-0.0502781409238132,0.0764264818797175,0.386751260897458,-0.162814709255141,0.489515308315254,0.458874090410823,-0.0551278690643551,-0.0181323502612526,-0.169289820818229,-0.111783374535052,-0.581534852715136,-0.971022789090134,-0.591268569038235,0.311482938068572,0.684683161645473,-0.226108360872013,0.0497627092694193,0.558949416396876,0.138036413997061,-0.222526836791889,-0.0860264356488419,0.867708501519486,0.111672448230697,0.277069462883692,0.264497907478349,-0.909153520668522,-0.456903488675718,-0.819999537249409,-0.663470369560313,0.0453476027480333,0.471276313030925,-0.60011730813138,0.565464766855349,-0.703302298697686,0.403276904330465,0.17176987853861,0.0770501845873738,-0.0125568317834629,-0.40642617081042,0.392368740623557,0.769078914669415,0.126910849055903,0.089704121001179,-4301.79257964715
23.6070779790247,11.4979820939061,8.09062102360456,-0.503013608404581,0.0421257530379164,0.248016863515551,0.167404315253714,0.254372673060499,0.226173224750091,-0.840680044125575,-0.127461105923516,-0.500327459304276,-0.0907492499748371,-0.230786420671302,-0.604490902789674,0.388182664648066,0.313146343888429,-0.312736335965197,-0.000928504785774602,0.0573369330612354,0.39683729671517,-0.175250370221378,0.474101492239358,0.496679780054379,-0.0314279397832721,-0.0743881286603095,-0.199686153999804,-0.0792479178807498,-0.435053259561157,-0.782000712815537,-0.351128563701439,0.273764706050612,0.760583360820313,-0.27607610112863,0.0865459118190747,0.393224637229317,0.186911682920515,-0.153854479911055,-0.128767767743502,0.837586537522834,-0.114498567468192,0.264831009462548,0.0893798842849344,-0.860358313357282,-0.469568681839279,-0.9604228988039,-0.0976625305346877,0.0658891149814281,0.37171705532784,-0.463051538689863,0.624560386553764,-0.717774634099334,0.39724669826533,0.143817006380304,0.0759079060897973,-0.0276253535235802,-0.424672439927969,0.40828568223358,0.744616278964531,0.125813808781735,0.0723070424533207,-4297.72478085559
23.8736047699572,12.4815294459749,7.92569178713947,-0.58652715831329,0.0118623240837777,0.275523090272628,0.223949200927165,0.271427255636373,0.263702050596972,-0.785761224334955,-0.108032464432528,-0.471558221095195,-0.103497006266064,-0.215389478647237,-0.624536600251678,0.366191183926199,0.330351677387852,-0.346708649598665,-0.0216049264880737,0.0712190740549904,0.410239731153268,-0.161261384615437,0.473952350822144,0.471478414242922,-0.0434188336247877,-0.0689173466967056,-0.203450730749309,-0.0176738832450714,-0.416844204050833,-0.700689332757489,-0.374026597336793,0.33140184157246,0.802694712338948,-0.251223875909165,0.0810278541255357,0.505717855215111,0.193890565073091,-0.187431298056549,-0.139799728560619,0.788121094903287,-0.0917906845301982,0.188150862492226,0.0194741296078983,-1.0028267352249,-0.536756413711353,-0.898665563170903,-0.543112602639965,0.00653548782033624,0.382309275874932,-0.455917160817271,0.652620199022047,-0.697404337387264,0.438500406684597,0.151573556430379,0.0626532242643294,-0.0316312133904075,-0.415398182073567,0.395673082073966,0.751452959905575,0.126516067917597,0.06499603028396,-4296.21069252331
