"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"gamma_prim",3.28294156602148,0.402963880993321,8.14698716403291,0.346242251712321,9.48163186262185
"gamma_temp",4.40911828206684,0.754140254113258,5.84654944225357,0.625647169750817,7.04729198059492
"gamma_home",1.74702301684046,0.182962922118531,9.54850849894421,0.146502803608355,11.924843578494
"delta_temp",-1.10661643665968,0.45525102501836,-2.43078296554095,0.467077030534047,-2.36923754395373
"delta_home",-0.87869706774538,0.377897414248089,-2.32522646256721,0.39623160622189,-2.21763497395841
"delta_temp_age_18_29",-0.138814836020398,0.291979753718228,-0.475426238472549,0.302781328759011,-0.45846564115875
"delta_home_age_18_29",-0.135565326899695,0.230889572426507,-0.587143565969595,0.249893613751436,-0.542492162422921
"delta_temp_age_45_64",0.155279639986989,0.30256423616461,0.513212142834055,0.314719898345894,0.49338996613531
"delta_home_age_45_64",0.212611798628786,0.235788003222327,0.901707447890434,0.251131363712298,0.846615872609044
"delta_temp_age_65plus",-0.781088697212065,0.414133530749929,-1.88607934208476,0.415026958047925,-1.88201918469563
"delta_home_age_65plus",-0.123473506448923,0.277057157246826,-0.445660771502548,0.292495639682475,-0.422137938818378
"delta_temp_gender_women",-0.370234648772632,0.209193919697621,-1.76981553435103,0.207579651174075,-1.78357872112501
"delta_home_gender_women",-0.0384069713311312,0.144733631363327,-0.265363143101949,0.147288293355616,-0.260760515694214
"delta_temp_kids_kids",-0.168384265947908,0.23270182234414,-0.723605274130111,0.230844011848239,-0.729428780065591
"delta_home_kids_kids",-0.570869884760073,0.177685264623195,-3.21281500731463,0.166840072556492,-3.42165929331381
"delta_temp_genderkids_women_kids",0.328831003915558,0.323589865599657,1.0161968555665,0.330522184990957,0.994883305411269
"delta_home_genderkids_women_kids",0.284940200749128,0.238577834429655,1.19432805411411,0.23372603727126,1.21912048856769
"delta_temp_income_50minus",-0.202922198946514,0.276254196263551,-0.734548838320353,0.283952884817144,-0.714633341644649
"delta_home_income_50minus",0.201806394554079,0.206059748676329,0.979358636756702,0.223111132567706,0.904510645576316
"delta_temp_income_100_149",0.254521474220744,0.21742125588572,1.17063749440637,0.223276482857363,1.13993856837731
"delta_home_income_100_149",0.466108718355197,0.16249311620383,2.8684828578862,0.16321650807061,2.85576945533935
"delta_temp_income_150plus",-0.0144740299391716,0.221990965683882,-0.0652009864211449,0.225850593402307,-0.0640867474427623
"delta_home_income_150plus",0.539839688420996,0.157592285564075,3.42554641230521,0.156173070393924,3.45667589847166
"delta_temp_education_highschool",0.423622429212921,0.219549330047923,1.92950909538395,0.213725699891243,1.98208465069239
"delta_home_education_highschool",-0.0465877179806555,0.164947225489165,-0.282440143157884,0.171832193144794,-0.271123339160308
"delta_temp_education_graduate",-0.0705748991170075,0.190015554949418,-0.371416430280114,0.193380615453805,-0.36495332767139
"delta_home_education_graduate",-0.226524370579616,0.131242402899676,-1.7259998718004,0.127659594032799,-1.77444063092834
"delta_temp_impedance_20_39",-0.12709161961625,0.293610762614197,-0.432857496382881,0.314415411885758,-0.404215616702747
"delta_home_impedance_20_39",-0.510825924176591,0.244006323545939,-2.09349461420994,0.261842683610247,-1.9508886677046
"delta_temp_impedance_40_59",-0.745893427323026,0.411322336406982,-1.81340365281064,0.420290335464909,-1.77470991927032
"delta_home_impedance_40_59",-0.405692736390219,0.300619789113087,-1.34952105976498,0.30075527020206,-1.34891314163059
"delta_temp_impedance_60plus",0.212297230973935,0.339731266208501,0.624897535464526,0.337481124502607,0.629064014429925
"delta_home_impedance_60plus",0.951851956530596,0.261636661600048,3.63806796306569,0.285373177868272,3.33546398312868
"delta_temp_neighborhood_suburban",-0.428306740230631,0.335257134125866,-1.27754698299673,0.349856044720423,-1.22423707320221
"delta_home_neighborhood_suburban",0.145502971323675,0.247285358617813,0.588401076945904,0.27587605212249,0.527421536607575
"delta_temp_neighborhood_town",0.313626575167535,0.436853790566311,0.717921148769177,0.453177504717385,0.692061216417002
"delta_home_neighborhood_town",0.125704549350211,0.390857621412765,0.321612122838616,0.42432898055731,0.29624313942713
"delta_temp_impneighbor_20_39_suburban",-0.143386436733372,0.435207926577931,-0.329466510090543,0.450347873161078,-0.318390393912412
"delta_home_impneighbor_20_39_suburban",-0.098516165400965,0.322562252519878,-0.305417526791651,0.333372766931777,-0.295513536716471
"delta_temp_impneighbor_40_59_suburban",0.655352187284446,0.566864203441593,1.15610084973723,0.584911705265066,1.12042925690376
"delta_home_impneighbor_40_59_suburban",0.0129466534156388,0.399773057438457,0.0323850073804233,0.391663242279949,0.0330555743252131
"delta_temp_impneighbor_60plus_suburban",0.282160576574353,0.474959682052499,0.594072691296699,0.479036262871646,0.589017154740861
"delta_home_impneighbor_60plus_suburban",-0.0209821430337351,0.336861090817055,-0.0622872264138402,0.366679754270908,-0.0572219840046942
"delta_temp_impneighbor_20_39_town",-1.3937049788876,0.713170677675089,-1.95423763555595,0.721215436816571,-1.93243919603188
"delta_home_impneighbor_20_39_town",-0.295620669189122,0.525398146289056,-0.562660282068224,0.516902868601128,-0.571907580991275
"delta_temp_impneighbor_40_59_town",-0.570703625460859,0.949695729089251,-0.600933128348548,0.984529454836251,-0.579671458946629
"delta_home_impneighbor_40_59_town",-0.287473862320956,0.636291366699631,-0.451795949726694,0.544152867714625,-0.528296145030552
"delta_temp_impneighbor_60plus_town",0.411217961557987,0.638199256886492,0.644341022213263,0.596241370153542,0.689683712239042
"delta_home_impneighbor_60plus_town",0.549457341863593,0.529295158273147,1.03809251468732,0.575103538608272,0.955405948628413
"delta_temp_jobtype12_professional",-0.106466525150535,0.24234709896844,-0.439314213389449,0.250993975087526,-0.424179604763057
"delta_home_jobtype12_professional",1.07625486781169,0.228185335104097,4.71658210340603,0.265543329758701,4.05302919410435
"delta_temp_jobtype12_administrative",-0.446476874722452,0.265151094970187,-1.68385831019349,0.27247629330432,-1.63858979916391
"delta_home_jobtype12_administrative",0.888649813043993,0.237932864150451,3.7348762904904,0.274841031753161,3.23332294081221
"delta_temp_homeownership_nonown",0.284074599953441,0.180741347540565,1.57171894433112,0.179411869750239,1.58336569564156
"delta_home_homeownership_nonown",0.0909620965828602,0.133455660393598,0.68159039724945,0.135772977697849,0.669957292866392
"delta_temp_factor_score_1",-0.14334224219864,0.1015648379776,-1.41133728023329,0.102533834516216,-1.39799942989521
"delta_home_factor_score_1",-0.405324468589147,0.0749047805420279,-5.41119626352454,0.070590954208973,-5.74187547301387
"delta_temp_factor_score_2",0.433940730538116,0.105709038283977,4.10504851413344,0.114319123829416,3.79587173171159
"delta_home_factor_score_2",0.689712206436592,0.0806104559313818,8.55611345287139,0.0786178449368946,8.77297268820094
"delta_temp_factor_score_3",0.131401650992246,0.0887291355957316,1.48093013766008,0.0910832880927864,1.44265379241017
