"gamma_prim","gamma_temp","gamma_home","delta_temp","delta_home","delta_temp_agk_18_29_woman","delta_home_agk_18_29_woman","delta_temp_agk_18_29_nonwoman","delta_home_agk_18_29_nonwoman","delta_temp_agk_30_44_woman_kids","delta_home_agk_30_44_woman_kids","delta_temp_agk_30_44_woman_nokids","delta_home_agk_30_44_woman_nokids","delta_temp_agk_30_44_nonwoman_kids","delta_home_agk_30_44_nonwoman_kids","delta_temp_agk_45_64_woman","delta_home_agk_45_64_woman","delta_temp_agk_45_64_nonwoman","delta_home_agk_45_64_nonwoman","delta_temp_agk_65plus_woman","delta_home_agk_65plus_woman","delta_temp_agk_65plus_nonwoman","delta_home_agk_65plus_nonwoman","delta_temp_income_50minus","delta_home_income_50minus","delta_temp_income_100_149","delta_home_income_100_149","delta_temp_income_150plus","delta_home_income_150plus","delta_temp_education_highschool","delta_home_education_highschool","delta_temp_education_graduate","delta_home_education_graduate","delta_temp_impgender_20minus_nonwoman","delta_home_impgender_20minus_nonwoman","delta_temp_impgender_40_59_nonwoman","delta_home_impgender_40_59_nonwoman","delta_temp_impgender_60plus_nonwoman","delta_home_impgender_60plus_nonwoman","delta_temp_impgender_20minus_woman","delta_home_impgender_20minus_woman","delta_temp_impgender_40_59_woman","delta_home_impgender_40_59_woman","delta_temp_impgender_60plus_woman","delta_home_impgender_60plus_woman","delta_temp_jobtype_health","delta_home_jobtype_health","delta_temp_jobtype_retail","delta_home_jobtype_retail","delta_temp_jobtype_education","delta_home_jobtype_education","delta_temp_jobtype_public","delta_home_jobtype_public","delta_temp_jobtype_information","delta_home_jobtype_information","delta_temp_commute_noncar","delta_home_commute_noncar","delta_temp_neighborhood_suburban","delta_home_neighborhood_suburban","delta_temp_neighborhood_town_rural","delta_home_neighborhood_town_rural","delta_temp_homeownership_nonown","delta_home_homeownership_nonown","delta_temp_factor_score_1","delta_home_factor_score_1","delta_temp_factor_score_2","delta_home_factor_score_2","delta_temp_factor_score_3","delta_home_factor_score_3","logLike"
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7242.20567897597
1.34017636751468,1.38578768387463,1.23229409565235,-0.0401144011540323,0.0257780045471643,-0.0390593058565248,0.0606484877491431,-0.0207473513832106,-0.106643950640873,-0.0458242863415436,-0.0223587227231532,-0.0225158030436703,0.00319148904466146,-0.0206214696603883,-0.0618045891323153,-0.0340718224082726,0.0680144496831323,-0.0287900993427835,0.0184740468776819,-0.0809640661067016,0.0298894869873053,-0.0759572408131904,0.0129338462167141,-0.048474821871925,0.0138915268863452,-0.0191535325883107,0.0523332767673973,-0.0391641668772352,0.0499842171086584,-0.0207702571359511,0.0102359968557842,-0.0286998170509369,0.0187601830679939,-0.0307508267653067,0.0491824371177616,-0.0283285505613747,-0.00995054372102494,-0.0164330013098434,0.13893559772528,-0.0617027584628678,-0.00331043942977564,-0.0442942581618882,-0.0872551897182019,-0.0123805090675116,0.149532119744695,-0.0646654757539489,-0.00670799323118344,-0.0414002760736322,-0.0595269552192955,-0.0352574454985399,0.0226456912019185,-0.0123407851368548,-0.038998446244347,-0.0271225343608224,0.0542833171385306,-0.0146883628627066,0.0661969510053813,-0.0364145243168174,0.0318711728522637,-0.0328625348944042,0.000325539868385798,-0.0281580043764239,0.017171724270215,0.0275569923996136,0.102694155578364,-0.0282083293360741,-0.0890892213286496,-0.00425473778553547,-0.0102133901405551,-6598.79125673805
2.80170798781127,1.66739859941343,2.30071627150968,0.264788868656042,0.152052888274854,-0.180879530114659,-0.135627772624378,-0.0166381231484522,-0.258771700239895,-0.169893106585231,-0.268368693610903,-0.208404294800585,-0.326146857241303,-0.0541607044084731,-0.140690352268568,-0.145645584182711,-0.148396256127158,-0.120886954995303,-0.114477614039327,-0.264744325564631,-0.151114904792355,-0.144447674646138,-0.0249428846463347,-0.0533095289495011,0.0497141139294098,0.0199032877627896,0.116977237852164,-0.00567070080206304,0.143119449800073,0.120373045566686,0.0728721033586835,-0.0370936204621561,0.0261115391907984,-0.0888623186690096,-0.023671432541845,-0.09009676176993,-0.0866885636118215,-0.0383443659537998,0.189670343510338,-0.0893374665683076,0.10041527718447,-0.11753724290284,-0.234790109511042,0.0601041697433156,0.405493370258678,-0.104360144280321,-0.0375896777857654,-0.0525360431134618,-0.0148966632254384,-0.025074765535623,0.0706643536349345,0.137103329854056,0.092866475605123,-0.0211522476766593,0.0613910560937417,0.0329434131332672,0.157657871882483,0.0308292062644211,0.0322149932073845,0.00670370481069408,-0.0386825252398403,-0.0360220790002266,-0.00771310095479616,0.0273283237275399,0.125081108456118,-0.0702763985405845,-0.145392502979468,-0.01368169817364,-0.0251392392011775,-6004.7998762463
5.65377998440107,2.56006403705337,4.07645831358563,0.325978952426986,0.207695022975183,-0.267987411509612,-0.219059634312106,-0.0161048630969573,-0.40968826052293,-0.278023238177654,-0.480874898550417,-0.367345655358523,-0.586425451100723,-0.0923708950110683,-0.238244301443732,-0.210263084250237,-0.271699843609283,-0.196594853212447,-0.235314368911221,-0.47242172148731,-0.282320445141886,-0.190436128422936,-0.0395653871303109,-0.0224964263976929,0.0716897950950578,0.106770351789133,0.189113283444891,0.0577136063407341,0.232184370370145,0.257144156641201,0.173760685440816,-0.0524013489090142,0.0372131315124455,-0.111950565232448,-0.0150481700740057,-0.136422375914613,-0.110997284192697,-0.025429631762053,0.341408646594326,-0.142732606388661,0.189074616033882,-0.198756439596388,-0.356813699051316,0.140351617222409,0.701160158325117,-0.151401869766879,-0.0733415608764784,-0.0859400842722408,-0.000135109179907611,-0.0138907142638785,0.12780279963055,0.258426842607651,0.130933994504465,-0.0213732814446712,0.0711798820546591,0.0874643479520164,0.262627751452275,0.0996021975762954,0.0418434439906748,0.0457200703378345,-0.0795860782577126,-0.0343016418186185,-0.0118189176239628,0.0347853208981418,0.174564956711624,-0.119209826104419,-0.208383629466338,-0.0207157536387994,-0.0385325906062506,-5398.72026889328
11.0112138737631,4.64712083774336,6.67268694093092,0.112614347099198,0.159459739985956,-0.270491372618301,-0.104366359682835,0.0114056340451292,-0.526922342319842,-0.336737931505584,-0.575241063019285,-0.438664702098103,-0.626542549839458,-0.116259423031106,-0.360117464480204,-0.202430960958958,-0.228596320235191,-0.241942003772497,-0.333655174447574,-0.736915591487125,-0.293373203893587,-0.230022921937219,-0.0420018355718482,0.0378818486225297,0.0499798662335748,0.246169571672056,0.286337319356661,0.138039448837103,0.321186658723804,0.390627689518918,0.304922287318569,-0.0973647000823636,0.023009657081675,-0.0579420010677442,0.141143349173867,-0.1453305537962,-0.0262630567610956,0.0427381836768724,0.635443959253769,-0.228180813072182,0.231673876074693,-0.244670844218557,-0.360971610242718,0.193105055133033,0.975734784060511,-0.204321847530439,-0.106204872049182,-0.146506973655782,-0.0377724506557679,-0.00940644436220275,0.176288824393398,0.335149707578089,0.0322382410872179,-0.0352437439541908,0.100079821793425,0.147370214599925,0.369336038472294,0.149782887785031,0.0594574572660514,0.0695657130850605,-0.115747835738371,-0.0157733197147928,0.0116535566791193,0.048834947041656,0.270547320577963,-0.169950143853131,-0.269425072328458,-0.0116048851620261,-0.0287985774321152,-4820.94129221855
20.4244812106138,8.89390470701255,9.50072933648509,-0.377128543217431,-0.0585201361964654,-0.158826479460231,0.22604600933886,0.123075241093021,-0.502914357711961,-0.284282279051161,-0.455943102507607,-0.325884449325121,-0.259135472938453,-0.0723634581804926,-0.509918640825385,-0.0833102154112249,0.056823270568878,-0.194403818642104,-0.371985870367582,-1.21536371441925,-0.0977373180832768,-0.250828981767109,-0.0308223871242256,0.0907476345507556,-0.053759856207147,0.392005109026334,0.413736232582016,0.169418768607133,0.420998017287496,0.492483938098564,0.448239177641445,-0.193154206151563,-0.0777187140394108,0.126138823184731,0.505400511394601,-0.108438087716812,0.195787172018911,0.178640825890054,1.08713590560183,-0.331876679176944,0.198523702542117,-0.227547706871813,-0.191154585216034,0.128277189782752,1.13104321877298,-0.241761593551304,-0.0906941553703783,-0.23047893315561,-0.143260105680605,-0.00375909683795362,0.1713662305432,0.374162895644526,-0.174769088308406,-0.0902094588646617,0.192142001186333,0.211458269904746,0.474612752514389,0.125097716176492,0.0895604667263088,0.0486006825609664,-0.105008898378111,0.0319153954710171,0.0492433056624952,0.0756854677863424,0.424676704518469,-0.202693731201574,-0.333197850691742,0.0357291827800337,0.028016030542996,-4368.7335313274
32.2412165544763,14.087274968754,10.4400407961115,-0.961870130177911,-0.494972469653724,0.124461403557384,0.567670900467281,0.260013414106193,-0.314181956196835,0.00498776032405535,-0.133943754484901,-0.0205003079843779,0.304126549004045,0.126438169134595,-0.670096800247798,0.206633137294433,0.539366845516412,0.107006982959915,-0.274824944745344,-2.91488137948757,0.198531194562778,-0.157942610644429,0.027513830633943,0.00529901044671434,-0.196458385417588,0.255166935796236,0.502954006666984,-0.097759561230599,0.472559629377902,0.461613688691924,0.506371719688074,-0.19708726946271,-0.281257705779451,0.4979465184432,0.972702873512184,-0.014767110016815,0.465643340254925,0.49251088466463,1.58743771345209,-0.305158611950375,0.129752915237642,-0.267873263800998,-0.0638544856480931,0.0631069295162905,1.15424503944269,-0.240523785474484,-0.00139875329581683,-0.207964313326884,-0.216223022358974,0.123157450207799,0.113086627226605,0.363631795365899,-0.282497677732281,-0.291219511519868,0.385124415908313,0.305249783301358,0.606386212563687,-0.150278339754345,0.142673630560811,-0.134494634183294,0.0172834617017357,0.146040512576175,0.075029632595163,0.175338622584331,0.580302948214673,-0.136077321084779,-0.442354260093243,0.130235639639216,0.0847870952196726,-4176.63164049311
29.8586852184942,16.1009276994111,9.6471387186661,-1.48030722794261,-0.559656434325124,0.354024591242263,0.450624625750915,0.0216575758856383,-0.54161383113338,0.387927197060634,-0.0787524381916924,0.204047570838211,0.138746364770433,0.128053402129083,-0.812328886117476,0.443551465658505,0.642639069678281,0.343627732716151,-0.20165824423534,-2.38709236023864,0.0244531842457859,-0.0162464026893248,0.0679728977789406,-0.0342986765469733,-0.188403107461177,-0.0289484840089481,0.40399565412093,-0.295642488588109,0.399634891195631,0.556483250436041,0.460347905696388,0.0189066537900899,-0.22502916398144,0.728431838194703,1.01805821100091,0.0639108168256241,0.364948182726214,0.974908643970419,1.72478306638781,-0.22643113944728,0.124487896478213,-0.37716217719142,-0.314678769138262,0.417447584528323,1.18978840140315,-0.255059433970089,-0.0831728363165736,0.0235304345757485,-0.118845177348543,0.306988222487558,0.111245406753048,0.0372865593232132,-0.16998421310086,-0.354289610560464,0.378860404162337,0.357606653344052,0.674584673350764,-0.279195243563167,0.126068513344738,-0.170546456230493,0.0681158707470329,0.136271056993304,0.101088759023575,0.330367670260966,0.700836328058183,-0.0167860439942223,-0.431885026441566,0.138844727814263,0.0406534286116919,-4156.03708804204
29.9100632495516,16.1237737136631,10.4233200435067,-1.54351608537318,-0.553413857448378,0.331475400717793,0.310532647157124,0.16598172069911,-0.729714529985566,0.292744468795734,-0.183880325762294,0.205765397812918,0.148683895906335,0.12552370378178,-0.685332164317035,0.339511070926529,0.535396095791099,0.308252566755321,-0.181166676149031,-2.54785132189073,0.0809682971744889,-0.0297070717511796,0.09496699353903,0.0681820389300044,-0.158139351988819,0.0795375570305455,0.38500802478587,-0.188273600327064,0.432577753700362,0.509073221615267,0.451231598123099,-0.0589646873911386,-0.24598385107661,0.6261749983384,0.879432886710953,-0.0391079133955081,0.306569435638678,0.889888133517375,1.58914368056606,-0.114140413805252,0.177949147674076,-0.234512283372585,0.0156319986445311,0.289729717978209,1.10386005851248,-0.121396574003763,-0.0490513418468325,-0.0493084963892452,-0.152789054842172,0.262342988422983,0.0958690406026286,0.18461619427327,-0.218115864776643,-0.296967522699655,0.391821778154342,0.308440553698889,0.706844443574825,-0.265072525936942,0.149114478519264,-0.172844741435873,0.0593009152180733,0.167592182820737,0.0941441633793189,0.326355022728773,0.689577375345452,-0.00255776903200415,-0.422718217276626,0.115455253181252,0.0304043677248723,-4154.98039105554
29.7477915556866,15.8700048886038,9.95026094335523,-1.55971831252586,-0.549161913041476,0.313572594928836,0.361645649688308,0.124464245377406,-0.713226593464023,0.339724246015404,-0.175036204820201,0.206166494848095,0.117008014069418,0.0981995311124821,-0.744323227129588,0.39535622819451,0.578102548499626,0.323884331352261,-0.187360692994068,-2.51392370935917,0.054510630489781,-0.0275026545182188,0.10312194455207,0.0599417776915121,-0.16244923593022,0.054464291848116,0.380113282275706,-0.212694353948792,0.423635070390839,0.550123257883563,0.423051835646058,-0.0212233524742549,-0.228664141951052,0.655314530765465,0.91050875767486,-0.00842977418805347,0.308960246250639,0.951185039241561,1.64751236560759,-0.130512424568939,0.180849761696837,-0.30452466262933,-0.155412615383656,0.350865567401512,1.14714298718032,-0.170504171195979,-0.0638388244505419,-0.022696057646547,-0.133722008666487,0.274783744297289,0.0832791498994757,0.12448007225722,-0.194802475184289,-0.323999302834181,0.37650105588474,0.323809793643189,0.702308002388033,-0.286129134374108,0.14631945018797,-0.187005742746138,0.0728753644824787,0.152637937663516,0.0844486243079776,0.345434204814097,0.707781852841259,0.00658532334306235,-0.421309646077571,0.121987213804471,0.0202549475168469,-4154.05071727385
