"","alpha_prim_ampk","alpha_prim_mddy","alpha_prim_pmpk","alpha_prim_offt","alpha_temp_ampk","alpha_temp_mddy","alpha_temp_pmpk","alpha_temp_offt","alpha_home_ampk","alpha_home_mddy","alpha_home_pmpk","alpha_home_offt","delta_prim","delta_temp","delta_home","delta_mddy","delta_pmpk","delta_offt","delta_prim_agk_30_44_woman_nokids","delta_temp_agk_30_44_woman_nokids","delta_home_agk_30_44_woman_nokids","delta_mddy_agk_30_44_woman_nokids","delta_pmpk_agk_30_44_woman_nokids","delta_offt_agk_30_44_woman_nokids","delta_prim_agk_30_44_man_kids","delta_temp_agk_30_44_man_kids","delta_home_agk_30_44_man_kids","delta_mddy_agk_30_44_man_kids","delta_pmpk_agk_30_44_man_kids","delta_offt_agk_30_44_man_kids","delta_prim_agk_30_44_man_nokids","delta_temp_agk_30_44_man_nokids","delta_home_agk_30_44_man_nokids","delta_mddy_agk_30_44_man_nokids","delta_pmpk_agk_30_44_man_nokids","delta_offt_agk_30_44_man_nokids","delta_prim_agk_18_29_woman","delta_temp_agk_18_29_woman","delta_home_agk_18_29_woman","delta_mddy_agk_18_29_woman","delta_pmpk_agk_18_29_woman","delta_offt_agk_18_29_woman","delta_prim_agk_18_29_man","delta_temp_agk_18_29_man","delta_home_agk_18_29_man","delta_mddy_agk_18_29_man","delta_pmpk_agk_18_29_man","delta_offt_agk_18_29_man","delta_prim_agk_45_64_woman","delta_temp_agk_45_64_woman","delta_home_agk_45_64_woman","delta_mddy_agk_45_64_woman","delta_pmpk_agk_45_64_woman","delta_offt_agk_45_64_woman","delta_prim_agk_45_64_man","delta_temp_agk_45_64_man","delta_home_agk_45_64_man","delta_mddy_agk_45_64_man","delta_pmpk_agk_45_64_man","delta_offt_agk_45_64_man","delta_prim_agk_65plus_woman","delta_temp_agk_65plus_woman","delta_home_agk_65plus_woman","delta_mddy_agk_65plus_woman","delta_pmpk_agk_65plus_woman","delta_offt_agk_65plus_woman","delta_prim_agk_65plus_man","delta_temp_agk_65plus_man","delta_home_agk_65plus_man","delta_mddy_agk_65plus_man","delta_pmpk_agk_65plus_man","delta_offt_agk_65plus_man","delta_prim_income_50_99","delta_temp_income_50_99","delta_home_income_50_99","delta_mddy_income_50_99","delta_pmpk_income_50_99","delta_offt_income_50_99","delta_prim_income_100_149","delta_temp_income_100_149","delta_home_income_100_149","delta_mddy_income_100_149","delta_pmpk_income_100_149","delta_offt_income_100_149","delta_prim_income_150plus","delta_temp_income_150plus","delta_home_income_150plus","delta_mddy_income_150plus","delta_pmpk_income_150plus","delta_offt_income_150plus","delta_prim_education_college","delta_temp_education_college","delta_home_education_college","delta_mddy_education_college","delta_pmpk_education_college","delta_offt_education_college","delta_prim_education_graduate","delta_temp_education_graduate","delta_home_education_graduate","delta_mddy_education_graduate","delta_pmpk_education_graduate","delta_offt_education_graduate","delta_prim_impedance_20_39","delta_temp_impedance_20_39","delta_home_impedance_20_39","delta_mddy_impedance_20_39","delta_pmpk_impedance_20_39","delta_offt_impedance_20_39","delta_prim_impedance_40_59","delta_temp_impedance_40_59","delta_home_impedance_40_59","delta_mddy_impedance_40_59","delta_pmpk_impedance_40_59","delta_offt_impedance_40_59","delta_prim_impedance_60plus","delta_temp_impedance_60plus","delta_home_impedance_60plus","delta_mddy_impedance_60plus","delta_pmpk_impedance_60plus","delta_offt_impedance_60plus","delta_prim_capability_mid","delta_temp_capability_mid","delta_home_capability_mid","delta_mddy_capability_mid","delta_pmpk_capability_mid","delta_offt_capability_mid","delta_prim_capability_high","delta_temp_capability_high","delta_home_capability_high","delta_mddy_capability_high","delta_pmpk_capability_high","delta_offt_capability_high","delta_prim_commute_car","delta_temp_commute_car","delta_home_commute_car","delta_mddy_commute_car","delta_pmpk_commute_car","delta_offt_commute_car","delta_prim_employment_part_time","delta_temp_employment_part_time","delta_home_employment_part_time","delta_mddy_employment_part_time","delta_pmpk_employment_part_time","delta_offt_employment_part_time","delta_prim_neighborhood_suburban","delta_temp_neighborhood_suburban","delta_home_neighborhood_suburban","delta_mddy_neighborhood_suburban","delta_pmpk_neighborhood_suburban","delta_offt_neighborhood_suburban","delta_prim_neighborhood_town_rural","delta_temp_neighborhood_town_rural","delta_home_neighborhood_town_rural","delta_mddy_neighborhood_town_rural","delta_pmpk_neighborhood_town_rural","delta_offt_neighborhood_town_rural","delta_prim_flexibility_some","delta_temp_flexibility_some","delta_home_flexibility_some","delta_mddy_flexibility_some","delta_pmpk_flexibility_some","delta_offt_flexibility_some","delta_prim_flexibility_absolute","delta_temp_flexibility_absolute","delta_home_flexibility_absolute","delta_mddy_flexibility_absolute","delta_pmpk_flexibility_absolute","delta_offt_flexibility_absolute","delta_prim_factor_score_1","delta_temp_factor_score_1","delta_home_factor_score_1","delta_mddy_factor_score_1","delta_pmpk_factor_score_1","delta_offt_factor_score_1","delta_prim_factor_score_2","delta_temp_factor_score_2","delta_home_factor_score_2","delta_mddy_factor_score_2","delta_pmpk_factor_score_2","delta_offt_factor_score_2","delta_prim_factor_score_3","delta_temp_factor_score_3","delta_home_factor_score_3","delta_mddy_factor_score_3","delta_pmpk_factor_score_3","delta_offt_factor_score_3"
"alpha_prim_ampk",-102.551414790893,-1.06178056810774,-0.133847629109853,-0.146493237137554,0.0276569825478065,-0.10372889842223,-0.00879647084153332,-0.0674165955835502,0.00925390541742506,-0.00860230311573197,-0.0819118837812268,-0.141569009790544,-7.69485776887483,1.43455876900784,2.76636517294769,2.62665740401872,1.61130338525455,1.12794925031462,-0.901779579054824,0.212827927930836,0.284482229593508,0.203299356413308,0.151180599715981,0.243263662413189,-1.35701314102154,0.24508462823873,0.485500895884555,0.440436261385941,0.231934302725718,0.163411419902319,-0.669664199407567,0.149285410867812,0.202814947220486,0.184706333587818,0.0907942191054575,0.053725171411818,-0.838663053867675,0.197581762719602,0.232636011625689,0.290024739922017,0.256932383396023,0.0960623467367432,-0.735121220611323,0.155937294742563,0.230107226171083,0.209833982601582,0.184866965538809,0.035229168194416,-0.640749057372205,0.0998731574261971,0.262960127960623,0.258794484174727,0.109422054781144,0.0678837224998004,-2.038725101099,0.300982543886457,0.877696164516846,0.823907634993969,0.45740658042462,0.33555241015362,-0.250918670799673,2.47572116397982e-17,0.0839153899584171,0.115906781863179,0.0952601059772429,0.0139110760812861,-0.0703639889779242,0.00135077497669249,0.0373839455538257,0.0254008391485902,0.00623188941857942,0.00550500218246355,-2.75094358434484,0.626650445542483,0.964708092214405,0.954713629723792,0.60390262578089,0.253790761053221,-2.26701427558472,0.228181432413066,0.908943099127393,0.730611391188338,0.423078758310341,0.25759459168733,-0.673027463620972,0.117314323874235,0.234166904052411,0.195048033693008,0.109966117926929,0.0596049352744366,-4.71136552578956,0.722510810548962,1.73677598506761,1.63402985905458,0.972549171998927,0.479214548100996,-1.28209709368109,0.240063069148701,0.478728743409213,0.423572562541925,0.239125729981823,0.154779120469783,-2.61181226238738,0.543469068833943,0.847887662808622,0.834061204350189,0.594847928935183,0.217087756259311,-0.0715735204626968,0.0103623571638492,0.0196349613837127,0.02039116376777,0.00843615552627277,0.00268463687340085,-1.35651117484154,0.107180283669156,0.544690276234172,0.572479857781699,0.327958646422143,0.114993320251759,-3.40398140453429,0.536256268830309,1.15212928175992,1.35799937718756,0.848366647294146,0.36777074888014,-3.01961704615049,0.559605873593864,1.20986262090011,0.863005030176319,0.543442080778757,0.534278220402196,-3.8484474451503,0.548347149814851,1.45322070928674,1.33192939922461,0.832924496056579,0.497647970988395,-0.306765792827406,0.0101528485676349,0.124298852111056,0.134888059381827,0.038706522318637,0.0134492122740136,-2.9668495280041,0.360865548480588,1.09256905643634,1.02255871309387,0.604722240770008,0.250277931835798,-3.64076115517627,0.937142695101292,1.23939622106537,1.07933491238876,0.743108089549098,0.709654838657371,-5.29193405295224,0.930543032392987,1.79092251962057,1.86849070072862,1.0972982465888,0.508438092954009,-0.726017183284596,0.138287576981519,0.344310197696532,0.22862139612044,0.117574752903661,0.0847248775054852,2.9287912552123,-0.575793040189933,-0.901018245060724,-1.2199266354221,-0.841688411683028,-0.548435241411193,-1.18965710864283,0.402220333056427,0.0463864962488667,0.649059780005357,0.469768580572624,0.00643246841435611,-1.71270917628426,0.293317417270354,0.553380146980551,0.534918748480268,0.276229458723982,0.0439341705957974
"alpha_prim_mddy",-1.06178056810774,-81.1412668756313,-0.919792868871806,-0.493466022438067,-0.017231881149514,-0.258414872575808,-0.0819950429459016,-0.102538943296663,-0.0220752958506093,-0.0722542447689367,-0.0829227465201205,-0.176526823507166,-10.1167385191132,1.52638648658879,3.8641326050474,-10.7260454138272,2.00375652437939,1.227665763896,-0.384147699438923,0.0233620373970825,0.185107094186433,-0.358370844067634,0.0486808515691979,0.0502728259768091,-1.54435540693533,0.360943527856466,0.491334840717327,-1.63594261555037,0.277555172214651,0.241761090077331,-0.546071468509101,0.0765126245696486,0.142021126674803,-0.597068263616201,0.0628284607734255,0.0382214384600344,-0.762641802219667,0.216961490082809,0.246422353965085,-0.799950772990223,0.212548373510564,0.112415722630667,-0.445120108499941,0.100305089949169,0.137032802635963,-0.460949352428579,0.106588781526846,0.0323982534617736,-2.29852551492959,0.296222761518691,1.02828872936568,-2.1368982057796,0.434765200505435,0.242438973659502,-2.1892041816122,0.35053291231354,0.847553724275754,-2.53656283555644,0.487543960839298,0.315689491299868,-0.721518899084292,-2.29267277292054e-17,0.309301837651215,-0.882515630012642,0.211315915359543,0.0509136920350691,-1.07656001342146,0.0508412312887754,0.420895748620465,-1.18724713640461,0.148619606559492,0.108361341305369,-2.74160130897785,0.464692713350341,1.09415999810916,-2.82865055719857,0.505882043741259,0.233103954456464,-2.250709564932,0.203183849990866,0.949328162219633,-2.4151379247293,0.39349618692686,0.2780049471967,-2.33372884341885,0.304369367889165,0.786067337525408,-2.27689146559287,0.425239588865698,0.202572982638806,-6.33677600767455,0.831938499309394,2.41360982331183,-6.90145353086802,1.25513453141324,0.659217512637183,-2.70842826778187,0.442259103041793,1.00941999723982,-2.54552271282149,0.46921395843573,0.307456407112055,-1.87565562310788,0.359726154419442,0.605171377473849,-1.9165081445635,0.387365388724192,0.171525006265952,-0.489388865289629,0.0823394035440019,0.129510161982659,-0.465813782730008,0.0561604025164166,0.0335466486829061,-2.58802964562666,0.212257905996113,1.14402546048439,-2.70544211851857,0.574751205235975,0.260299166362444,-3.88787768589679,0.530938749007029,1.41620318231306,-4.47835959098128,0.86808367558675,0.409475721822212,-4.8333107888871,0.692991873206902,1.96020744010348,-4.81461731288245,0.928608115887665,0.5931764243936,-5.70035652277796,0.679872720049341,2.22162932311422,-6.30152782018659,1.21536497356708,0.686218406879595,-1.12270727413039,0.159106977951029,0.487235364320567,-1.15665860825923,0.250826528768008,0.136883142453471,-3.11761191267168,0.342963603866571,1.27799958472859,-3.10761425558749,0.521845031041116,0.252403124016497,-4.75662316824093,1.02148145056747,1.66665663468302,-4.85224155652268,0.898810841605859,0.738883600416008,-6.91147155561596,1.09774566341991,2.49638872515773,-7.09660885305677,1.40291908915448,0.69522385389601,-1.05483036114115,0.185542718300573,0.517815028876507,-0.918582866406708,0.156721995521729,0.152598739308315,1.20701956930958,-0.208993523737851,-0.190836243411946,2.69889345108853,-0.590851216157563,-0.167625881659299,-1.03998240906952,0.662144631171381,-0.078013174601052,-1.53341332248683,0.486222520960269,0.0512483775432935,0.338316731887716,0.239235928846979,-0.235774395337519,0.272078579556322,-0.0737014613252346,-0.0841988785480057
"alpha_prim_pmpk",-0.133847629109853,-0.919792868871806,-76.25469507075,-0.443565474669868,0.0225644375965231,0.00798644043108504,-0.0159520923612584,-0.0319639687473563,0.000270105018687813,-0.0627352505711249,-0.0243219042671002,-0.104937841136163,-4.23306352287506,0.787876989271186,1.40777583164003,1.46058506716551,-5.15129538644799,0.507546198537705,-0.238646788260896,0.0313714279678818,0.102177839654593,0.0613280665152593,-0.288618038999021,0.0299087843440051,-0.550266353846402,0.152023954712366,0.17198796891205,0.163463480386399,-0.663219107589416,0.107363725583106,-0.169595991237109,0.0260041816887176,0.0408853133357397,0.0430784903840074,-0.192864916412053,0.00787375315770114,-1.13705910611135,0.283885817488944,0.333031221208549,0.379894683485533,-1.36643458615111,0.169148814454881,-0.467774934610874,0.106150917582662,0.148101290383062,0.126877129221285,-0.494203085948495,0.0338549291292931,-0.524534595725917,0.0683755656601691,0.205298434046993,0.172938552572871,-0.546659053886316,0.0442904967663812,-0.584637674685392,0.105926735271672,0.175753051225033,0.215272888839594,-0.746941453405133,0.056396930855224,-0.350035364792725,1.52217395802514e-17,0.149450318590665,0.204106072286152,-0.542637690136246,0.0317443399902478,-0.181672676040386,0.00713131822410199,0.0680766808039502,0.0849789336066786,-0.278350140114383,0.0225262702088753,-1.36287600184439,0.284824330079634,0.445368266898359,0.465287929628312,-1.74463647639589,0.144083681665419,-0.43393678322076,0.0519032132987116,0.176983541262199,0.122066606653657,-0.526660342625429,0.0720831665509119,-0.905117731024849,0.159999575752248,0.298321357665494,0.267178503800984,-0.916172385807391,0.0790224493873873,-2.03104070291823,0.273144875503234,0.697464832243939,0.783379616320077,-2.71214372583151,0.190195703270625,-0.957482981448158,0.181063620240508,0.336055921315829,0.280976951874131,-0.96689047848169,0.105055371029348,-1.34032131751107,0.286930101905941,0.425170692032178,0.452084289174929,-1.60189550145862,0.124840004445071,-0.248964540376939,0.0531056135098686,0.0739144549484153,0.0634487892906235,-0.253418242831549,0.0203767969266147,-0.990983449355222,0.0922485562320332,0.381579306365615,0.453423976932171,-1.3518202403834,0.103396879060912,-1.95848204077008,0.350048918596936,0.571715403046401,0.715438857633045,-2.54107976370825,0.163247551405695,-1.91238148350314,0.363925600491029,0.691815528583681,0.648878066327056,-2.19083620513396,0.271092435189612,-2.32486092564339,0.34461862622777,0.807550884999064,0.908678821815464,-3.05239740657903,0.247779904861748,-0.305748246436977,0.0498956996271705,0.139702294711131,0.118308658809512,-0.314413173750959,0.0354362168972111,-1.53775403193537,0.274216422892271,0.517341783231471,0.515127781631529,-1.83126080365085,0.14079925408472,-1.95481047277654,0.462030112409402,0.643222028207858,0.581612138471549,-2.19675443025167,0.299655602421554,-2.96153728021161,0.546351168449288,0.937654522288164,1.05561792421733,-3.56074475053107,0.283293328357865,-0.36380986345783,0.0360112392163572,0.190129006940065,0.107837230343257,-0.389815100657726,0.0474449820442785,0.643644303026842,-0.184670683700459,-0.138242833558899,-0.33532188739623,1.13474108951776,-0.0690982807913486,-1.15533667452463,0.334617068920398,0.242065876500857,0.561436023678864,-1.69814708665477,0.108100156716861,0.52271171810104,0.0545048823888797,-0.229580602424274,-0.322717562072247,0.906884726582238,-0.0998421017720085
"alpha_prim_offt",-0.146493237137554,-0.493466022438067,-0.443565474669868,-18.3329203128617,-0.196872593641818,-0.0405962326476276,-0.0449068250288522,-0.126640670741625,-0.0636410013333647,-0.0529664097869808,-0.013515006103054,-0.197927518199973,-2.01967601891255,0.560823294351811,0.59017658857135,0.579523104766669,0.34083769993742,-2.24531341414449,-0.645170963196209,0.179934095215508,0.19572123876955,0.130429231888537,0.107356068232368,-0.650912958707907,-0.296335302520158,0.148670530198061,0.0582026884555254,0.0956288791519826,0.0533113737490085,-0.335312188429837,-0.0762646074413059,0.0193228075859505,0.0187256603858546,0.0211707366459104,0.012258588853067,-0.0818604930676375,-0.130735782556438,0.0262090188908937,0.0412054117193748,0.0418052311894236,0.0246129292801839,-0.152105958743623,-0.066080139805003,0.0177761495517388,0.0197722341789362,0.0196391315758197,0.0177717109468064,-0.0802376098300587,-0.111278693242619,0.0156876297236129,0.0265067006817874,0.0338297024582903,0.0105650136969505,-0.123614052099557,-0.343671775336591,0.0648714335273318,0.111131498724963,0.0732332858695069,0.0522480978759968,-0.335378461081481,-0.016866756846996,-2.15719518602444e-17,0.00874559357146299,0.00569940274437039,0.0031348060873623,-0.0185342769963603,-0.0982075326949949,0.00703321532816181,0.0294812459169034,0.0537234208710682,0.0180267937211026,-0.175642137420198,-0.124089466065142,0.0601072794447374,0.0243141564102213,0.041929172989804,0.0270568830574163,-0.135429459764777,-0.187226263597473,0.0136028714046146,0.0652506277531561,0.029289275922965,0.0214233073088523,-0.180664613777734,-0.29416613579467,0.0729355324930149,0.0811792678909605,0.0823467427486265,0.0558268274851548,-0.317484975604568,-0.440400131305694,0.0814787071126723,0.155984453056369,0.143329580174818,0.0743995750172796,-0.525469383880929,-0.566297276928224,0.123924859412923,0.161927798431944,0.15214637020908,0.0930698066889494,-0.598818329041485,-0.0521472657894916,0.0111709502569234,0.0252207817809337,0.0166183910288631,0.00702332340762947,-0.0529714675508077,-0.0361460456785686,0.0173898412331419,0.00385025622070594,0.0123976809741086,0.00878515792663703,-0.0437035837149075,-0.33332216159234,0.0339258731748367,0.130953055642358,0.0923618320740394,0.0413688676268013,-0.349575308432465,-0.167096163702051,0.0133018575257049,0.0590258324505,0.0649108288514669,0.0209334242594323,-0.234536205447985,-1.29797001688649,0.342176378940484,0.362447370237376,0.320029377275517,0.229739006071157,-1.37658092264916,-0.818401696196903,0.168651067484336,0.286387600021646,0.280839771519085,0.143098041512001,-0.97784533985397,-0.113114215389391,0.0138782917185717,0.0283983752980086,0.0343693702520327,0.0112441274421361,-0.124462758196828,-0.216950646637271,0.0316705515028289,0.0931434552060766,0.0560524488660891,0.02929710063888,-0.215528601420576,-1.49872448323165,0.441182572107234,0.395160859146698,0.392145828450575,0.253851097421386,-1.64349262369566,-0.74297009583928,0.164365401347351,0.211975297712625,0.205223685040275,0.133000693543416,-0.808413920517861,-0.205450943937018,0.0342931249089637,0.0982405100579501,0.0533069399186613,0.0252344592180735,-0.19316473790856,0.528938949005239,-0.266243398456657,-0.0892298273194028,-0.170727295554562,-0.117514300251274,0.660055909209666,-0.316889068064201,0.283679914110166,0.0021054458003731,0.189363713506232,0.0811197887343671,-0.42543689730965,-0.0201631218964761,0.0951671814882053,-0.0409795372327665,-0.0639427623169404,-0.00255050435161745,0.0622377440547982
"alpha_temp_ampk",0.0276569825478065,-0.017231881149514,0.0225644375965231,-0.196872593641818,-58.4690338499359,-0.196436878608446,0.008413200028868,-0.107473206135164,0.0255079826045408,-0.057710368071871,-0.0709094253232846,-0.0850560882846001,1.56234255868994,-5.00692743787968,1.45932253775428,1.58291224992015,1.05896919983645,0.882044153942697,0.209437347109341,-0.485565908887416,0.138475799127695,0.114040653302311,0.0982422822496128,0.164366643678363,0.390488141806919,-1.27062173580104,0.331759523272518,0.426125817260921,0.284601675622914,0.2584616347281,0.272502665886276,-1.09665738294131,0.409188466394622,0.374179212754179,0.18790603127914,0.131057716891616,0.368087685433524,-0.982644760563004,0.228564499828045,0.308114966666666,0.289468477242518,0.180533059258135,0.154716969621307,-0.291852919844134,0.0361188018519299,0.111890913282539,0.103261175216817,0.0270236977451657,0.00409733106638933,-0.0266529955118537,0.0156129601684815,0.0099834149173926,0.00358999190489882,0.00416208307089717,0.116753546700313,-0.512529229606694,0.14764467518613,0.146439924887333,0.0616806881913005,0.0509462813466447,5.52188907049742e-09,-1.89605356140433e-17,4.18305912290568e-09,-1.66268976547934e-09,2.4943008648336e-09,2.83210240603343e-09,1.07586071176326e-08,-3.70498554085589e-10,-9.0380224142495e-10,8.86973359834797e-09,7.75219616435645e-09,2.5551305189585e-09,0.944713390166385,-3.24918288139481,0.996375421768367,1.02813982600579,0.701895123304723,0.568041736591532,0.0456898516232464,-0.11271540866018,0.0376831687398463,0.0375825191370756,0.0183175222264085,0.0360579853594417,0.0252915052730709,-0.110395188630529,0.02937309310299,0.0231248711223784,0.00787501624478977,0.0219694834887026,0.593741589555055,-2.14550394110256,0.670507719854315,0.685660614424065,0.435574036500536,0.273726938342102,0.292223129060891,-0.858520760950611,0.252116702889959,0.373683244403249,0.246369075705778,0.212978568016931,0.470120620552777,-1.61287812225759,0.481663349845502,0.552365293497115,0.337173691778139,0.147080747777063,0.225273838891572,-0.664678944365635,0.177447660283417,0.327493002289027,0.237052001290212,0.123774049011731,0.129759670971843,-0.462435392432046,0.155235527270978,0.116218042334788,0.0937921129294864,0.08476344982685,0.296827621381066,-1.29100752016192,0.425457788966173,0.455862685967809,0.296006816160749,0.145450481774353,0.660572941561249,-2.04879961844915,0.665238490269836,0.570080025689905,0.398854479536364,0.525827353252393,0.341113111567231,-1.24598280392011,0.30030440618597,0.385020110026908,0.288213523736474,0.182246371347752,0.0759387473184564,-0.197829305871411,0.0573311345455585,0.0589433317953641,0.0409263130084186,0.0390792879961107,0.20656124585839,-0.705118578358193,0.207055331389364,0.19980871293159,0.11687278889618,0.082296077506042,1.30775581498025,-4.19869786390144,1.23112362584298,1.3501976007729,0.925411643718799,0.79587203106502,0.780600707989332,-2.20338087835917,0.624471836191248,0.857691931901073,0.566589050957787,0.352768130123236,0.279113631625363,-1.6106794763351,0.542693279110845,0.430592378966872,0.248167947461185,0.189599576785805,-0.191386815520914,-0.391571431405544,0.326470409913914,0.358650520642741,0.162916012908465,-0.0171211524690918,0.477103863383838,-1.375819512755,0.294607127646511,0.590984578141602,0.441642154148744,0.193504761664493,-0.0864096825536083,0.620536108959227,-0.282102286753102,-0.263207705064107,-0.206552014843894,-0.210833863482687
"alpha_temp_mddy",-0.10372889842223,-0.258414872575808,0.00798644043108504,-0.0405962326476276,-0.196436878608446,-89.3905105469445,-0.162776875113567,-0.295970045225983,-0.0656069652293196,0.0322229606495826,-0.151693871133229,-0.0632916515455389,2.4520475141805,-9.29835774334012,3.03646374662138,-9.52979418785906,2.18128055406839,1.4427747799571,0.202064672774031,-0.573532087516806,0.206319872023272,-0.551857363023277,0.106547361192395,0.158008012418045,0.4322081488343,-1.62663988400381,0.496069914092782,-1.76711721274908,0.327470829144142,0.298035760510752,0.250632723187776,-1.31436163658925,0.540590962392868,-1.25025296564293,0.209380203125059,0.151874333642932,0.662201786457105,-2.07110672038635,0.591778939188518,-2.25430634087368,0.685925291517696,0.340331404364574,0.429125331595227,-1.01288494009647,0.239836683537177,-1.19767975740777,0.43632670776335,0.121818200484883,0.190857771206004,-1.04909118916873,0.359379378722156,-0.880391501188982,0.135307707573503,0.129293282272494,0.235526296055654,-1.41199879135553,0.534847823668301,-1.42359972565922,0.265400507879691,0.210850445787625,4.65895102410057e-09,6.03549154162003e-17,3.83937761448182e-09,8.55042422925913e-09,5.25166709198363e-09,5.43080226077317e-09,0.0147521852214429,-0.0498753956896769,0.0159617979057776,-0.0365277082025485,0.00496018785478455,0.00202408210789452,0.928971146988387,-3.64446668193496,1.27118027836296,-4.01091503684371,0.954769405447587,0.596265681036099,0.105156156552563,-0.270271687677298,0.0970656575369299,-0.22521824367173,0.0371305048696932,0.0392546602009307,0.400104605054847,-1.82941853696163,0.558811482173721,-1.78727249168126,0.363476929485018,0.247956353024611,1.08019514909742,-3.91337762307911,1.36699689728422,-3.97997015960168,0.945687777986204,0.597249986792591,0.962176660243273,-3.86137295603787,1.16781870748078,-4.02113135906309,0.949782186398782,0.566444721417012,0.941537052464434,-2.96946920228906,0.799849333415747,-2.88919923394757,0.700578756399948,0.260144995593368,0.241778481821113,-0.902595245942814,0.304661380549851,-1.1717516740498,0.366750004146032,0.204850829992094,0.312421829181548,-1.59178754007781,0.589114291093484,-1.40551948604568,0.22987569784803,0.231515822014702,0.84165931914113,-3.06829476084758,1.06041429875221,-3.21228358635252,0.87853666988963,0.395024485677926,0.978240707049812,-4.08375097421141,1.39087055459356,-4.02959132777158,0.710742340436086,0.753050367301209,0.640422115803676,-2.48109317416644,0.777880780970887,-2.48940587059718,0.563807831347023,0.36893250018263,0.318198809906259,-1.28505784329216,0.394130351987681,-1.17339880574338,0.243675787547648,0.187327729809908,0.529972510427137,-2.073770941241,0.687648772956468,-1.8964718081406,0.386287648840334,0.273055641753313,1.88673897849947,-7.09283906749289,2.28528159844102,-7.54770824989744,1.77855512446614,1.16010749848575,1.57288838740425,-5.19978771439783,1.37321545292917,-5.27185292280905,1.26092848905196,0.672812216053021,0.540508822910399,-3.22301456542564,1.45211813064737,-3.34675343061557,0.74277967200352,0.547370312877976,0.545132299295139,-3.05920864484559,1.34149095862928,-3.63272963325486,1.09593074720253,0.530839839544896,1.57235163502939,-5.18197752781338,1.31628870178673,-5.81400309043619,1.51866116049889,0.723454316967084,-0.120328298205196,1.2237391270975,-0.660666569433756,1.57923373998157,-0.410984491620404,-0.441484849282312
"alpha_temp_pmpk",-0.00879647084153332,-0.0819950429459016,-0.0159520923612584,-0.0449068250288522,0.008413200028868,-0.162776875113567,-51.796816965368,-0.160146675439744,-0.0162791016428404,-0.0014384198599336,-0.00931937214161105,-0.0506401094191907,1.23544452058361,-4.23615985492771,1.18084245489617,1.45786216964717,-4.88724430353776,0.622641757587197,0.0593586956236423,-0.190445173267637,0.0698220169374927,0.0491219021324846,-0.184007618003985,0.0395300504858732,0.274195815614222,-1.16425843464438,0.370388519213569,0.355401881868789,-1.40679598988337,0.22665040813229,0.0793620870153469,-0.286209916201138,0.106209603749792,0.11315897176446,-0.339993178117906,0.0371527914863637,0.351895179601557,-1.35570750914726,0.379597299964835,0.504629996138391,-1.63458233228663,0.217341386981103,0.393693933242361,-0.778727538183229,0.127249480518689,0.301769019388498,-0.815358022088248,0.0529073947428569,0.0325440003540809,-0.181568062912035,0.0433114581310676,0.0535204932083683,-0.188109541857769,0.0163473079142089,0.0443956176406148,-0.279242891251932,0.0842642380275846,0.0802599252650138,-0.318397594443343,0.0327126126114061,5.48170599697688e-09,3.64569579741895e-17,4.552531379208e-09,1.00733298409098e-08,5.67633216897995e-09,2.81148259756396e-09,1.16496005384556e-08,-1.8534606899435e-10,5.05938567675708e-09,1.91840676276057e-08,1.67669819559573e-08,2.78507177135077e-09,0.443664013316343,-1.87346457594527,0.576262836133958,0.611648594013556,-2.26229579623174,0.298293196032101,0.0350333859979749,-0.0733189378323017,0.019738772261016,0.0252506497889732,-0.0835786262731855,0.0142245368911511,0.126894276289979,-0.614009168779094,0.214133375343809,0.19341135402353,-0.671559507914138,0.0860555618355113,0.689556261733575,-2.14572070105947,0.586555499909046,0.792352000864848,-2.52803716031564,0.334600062165543,0.35068785607002,-1.32599288647056,0.392694675060675,0.460365049087001,-1.54195682585179,0.197358538257052,0.648092127241435,-1.7468104599567,0.386343585795637,0.642068088010789,-1.96316319692917,0.198531241916171,0.116780014445558,-0.529962239753988,0.199982937931639,0.215552136576173,-0.695781443237005,0.128275927289232,0.085208975266751,-0.415964156986567,0.115249187186677,0.100617464299789,-0.436495564797776,0.0536702048980096,0.424836671540543,-1.30352146286809,0.389748486903183,0.484127127006017,-1.42252708565375,0.136542462838222,0.381640324732474,-1.67881089502608,0.519403991547319,0.542813222597792,-2.02462034355679,0.304992593537102,0.274858772776303,-0.951264518009783,0.260851167864745,0.256227569351982,-1.00295328260265,0.132424978508372,0.132856827103151,-0.517175802815381,0.18287598734171,0.185307472600407,-0.555019616447724,0.0831886421025076,0.227914673678768,-0.765972395657615,0.187542574208468,0.202637176583267,-0.762388240257153,0.08989549259931,1.00752986290419,-3.4701874446552,0.993299921606366,1.2552249434951,-4.1248560026199,0.53274628093726,0.864776382703676,-2.4218288529615,0.568475345662287,0.825840743577769,-2.66712787728117,0.299925273270908,0.308209864699704,-1.65329760589025,0.582350882797612,0.574796143956191,-2.03958041425296,0.298789299601989,0.271099606871923,-1.18518834428909,0.44478022724338,0.448492351540856,-1.37245688432535,0.178458401111695,0.819608378548493,-2.2960770454156,0.479260588368506,0.805468517203148,-2.6829861156628,0.282751181789194,0.0757029284729316,0.295017132083748,-0.242084969940299,-0.13348494531741,0.513691752831819,-0.183137241297562
