"","alpha_base","gamma_prim_ampk","gamma_prim_mddy","gamma_prim_pmpk","gamma_prim_offt","gamma_temp_ampk","gamma_temp_mddy","gamma_temp_pmpk","gamma_temp_offt","gamma_home_ampk","gamma_home_mddy","gamma_home_pmpk","gamma_home_offt","delta_prim","delta_temp","delta_home","delta_mddy","delta_pmpk","delta_offt","delta_prim_agk_30_44_woman_nokids","delta_temp_agk_30_44_woman_nokids","delta_home_agk_30_44_woman_nokids","delta_mddy_agk_30_44_woman_nokids","delta_pmpk_agk_30_44_woman_nokids","delta_offt_agk_30_44_woman_nokids","delta_prim_agk_30_44_man_kids","delta_temp_agk_30_44_man_kids","delta_home_agk_30_44_man_kids","delta_mddy_agk_30_44_man_kids","delta_pmpk_agk_30_44_man_kids","delta_offt_agk_30_44_man_kids","delta_prim_agk_30_44_man_nokids","delta_temp_agk_30_44_man_nokids","delta_home_agk_30_44_man_nokids","delta_mddy_agk_30_44_man_nokids","delta_pmpk_agk_30_44_man_nokids","delta_offt_agk_30_44_man_nokids","delta_prim_agk_18_29_woman","delta_temp_agk_18_29_woman","delta_home_agk_18_29_woman","delta_mddy_agk_18_29_woman","delta_pmpk_agk_18_29_woman","delta_offt_agk_18_29_woman","delta_prim_agk_18_29_man","delta_temp_agk_18_29_man","delta_home_agk_18_29_man","delta_mddy_agk_18_29_man","delta_pmpk_agk_18_29_man","delta_offt_agk_18_29_man","delta_prim_agk_45_64_woman","delta_temp_agk_45_64_woman","delta_home_agk_45_64_woman","delta_mddy_agk_45_64_woman","delta_pmpk_agk_45_64_woman","delta_offt_agk_45_64_woman","delta_prim_agk_45_64_man","delta_temp_agk_45_64_man","delta_home_agk_45_64_man","delta_mddy_agk_45_64_man","delta_pmpk_agk_45_64_man","delta_offt_agk_45_64_man","delta_prim_agk_65plus_woman","delta_temp_agk_65plus_woman","delta_home_agk_65plus_woman","delta_mddy_agk_65plus_woman","delta_pmpk_agk_65plus_woman","delta_offt_agk_65plus_woman","delta_prim_agk_65plus_man","delta_temp_agk_65plus_man","delta_home_agk_65plus_man","delta_mddy_agk_65plus_man","delta_pmpk_agk_65plus_man","delta_offt_agk_65plus_man","delta_prim_income_50_99","delta_temp_income_50_99","delta_home_income_50_99","delta_mddy_income_50_99","delta_pmpk_income_50_99","delta_offt_income_50_99","delta_prim_income_100_149","delta_temp_income_100_149","delta_home_income_100_149","delta_mddy_income_100_149","delta_pmpk_income_100_149","delta_offt_income_100_149","delta_prim_income_150plus","delta_temp_income_150plus","delta_home_income_150plus","delta_mddy_income_150plus","delta_pmpk_income_150plus","delta_offt_income_150plus","delta_prim_education_college","delta_temp_education_college","delta_home_education_college","delta_mddy_education_college","delta_pmpk_education_college","delta_offt_education_college","delta_prim_education_graduate","delta_temp_education_graduate","delta_home_education_graduate","delta_mddy_education_graduate","delta_pmpk_education_graduate","delta_offt_education_graduate","delta_prim_travel_impedance_20_39","delta_temp_travel_impedance_20_39","delta_home_travel_impedance_20_39","delta_mddy_travel_impedance_20_39","delta_pmpk_travel_impedance_20_39","delta_offt_travel_impedance_20_39","delta_prim_travel_impedance_40_59","delta_temp_travel_impedance_40_59","delta_home_travel_impedance_40_59","delta_mddy_travel_impedance_40_59","delta_pmpk_travel_impedance_40_59","delta_offt_travel_impedance_40_59","delta_prim_travel_impedance_60plus","delta_temp_travel_impedance_60plus","delta_home_travel_impedance_60plus","delta_mddy_travel_impedance_60plus","delta_pmpk_travel_impedance_60plus","delta_offt_travel_impedance_60plus","delta_prim_occupation_remote_capability_mid","delta_temp_occupation_remote_capability_mid","delta_home_occupation_remote_capability_mid","delta_mddy_occupation_remote_capability_mid","delta_pmpk_occupation_remote_capability_mid","delta_offt_occupation_remote_capability_mid","delta_prim_occupation_remote_capability_high","delta_temp_occupation_remote_capability_high","delta_home_occupation_remote_capability_high","delta_mddy_occupation_remote_capability_high","delta_pmpk_occupation_remote_capability_high","delta_offt_occupation_remote_capability_high","delta_prim_primary_commute_mode_car","delta_temp_primary_commute_mode_car","delta_home_primary_commute_mode_car","delta_mddy_primary_commute_mode_car","delta_pmpk_primary_commute_mode_car","delta_offt_primary_commute_mode_car","delta_prim_employment_part_time","delta_temp_employment_part_time","delta_home_employment_part_time","delta_mddy_employment_part_time","delta_pmpk_employment_part_time","delta_offt_employment_part_time","delta_prim_factor_score_1","delta_temp_factor_score_1","delta_home_factor_score_1","delta_mddy_factor_score_1","delta_pmpk_factor_score_1","delta_offt_factor_score_1","delta_prim_factor_score_2","delta_temp_factor_score_2","delta_home_factor_score_2","delta_mddy_factor_score_2","delta_pmpk_factor_score_2","delta_offt_factor_score_2","delta_prim_factor_score_3","delta_temp_factor_score_3","delta_home_factor_score_3","delta_mddy_factor_score_3","delta_pmpk_factor_score_3","delta_offt_factor_score_3"
"alpha_base",-1.82483605988579e-06,-7.64083145982415e-08,-5.66266529408971e-08,-6.18722080324803e-08,-1.06469674399898e-08,-3.76706368319293e-08,-5.68252466532855e-08,-2.88401601211187e-08,-8.71231902147324e-09,-1.48297019172326e-07,-1.6403657677438e-07,-8.04251553738952e-08,-5.89222373448494e-08,1.45283997040918e-06,8.07331957440124e-07,2.68659189007035e-06,1.91342695023243e-06,1.01846299869967e-06,5.47833281126821e-07,9.20605481372222e-08,4.7976536937686e-08,1.90200694197248e-07,1.04066371657115e-07,6.95324003599144e-08,4.7447565135613e-08,2.00768401829612e-07,1.25442778316321e-07,2.6164424313703e-07,2.20436581781519e-07,9.72539222784063e-08,5.94815079596187e-08,1.01817045250013e-07,1.3604535483493e-07,3.01871986884089e-07,2.29157750405648e-07,1.03184838434579e-07,4.24216330140462e-08,1.21863265396769e-07,1.37654966175419e-07,1.35032225166274e-07,1.45427849176272e-07,1.01479598242591e-07,4.91581884905921e-08,7.70152865525373e-08,5.22444143440026e-08,7.02350823862478e-08,2.78265578494134e-08,5.76598041072886e-08,1.70326683907467e-08,2.62535625853076e-07,7.95225063341534e-08,5.81937627969151e-07,3.72026801108747e-07,2.05953831037792e-07,1.05629181336171e-07,2.42426488494909e-07,1.42936121012162e-07,4.53094758033587e-07,2.9944147480225e-07,1.80170368423039e-07,1.02514311574641e-07,1.04491192172489e-07,3.84572566254987e-24,1.65077903292249e-07,1.07356003026875e-07,7.01893165425051e-08,2.34682843114171e-08,1.68897239957717e-07,2.45163586761056e-08,3.02704645840331e-07,2.32746101970261e-07,8.47053482241039e-08,2.49476051559318e-08,3.94708394860888e-07,3.07670854226661e-07,6.73666471166398e-07,5.25031071167016e-07,2.6065705591069e-07,1.23212526763578e-07,3.19756154415304e-07,1.09861046778697e-07,5.41471844655582e-07,3.67987524351278e-07,1.84773641929795e-07,1.08576943714012e-07,3.46154374357216e-07,1.64963267093167e-07,7.93017793915048e-07,5.29051397206859e-07,3.06753979864382e-07,1.39305571044037e-07,8.50786805700765e-07,4.37874003299274e-07,1.51725140021726e-06,1.07625538487495e-06,5.57745408228322e-07,2.84753969841522e-07,4.14731522424067e-07,2.81040113978851e-07,9.63113574852964e-07,6.63576751459432e-07,3.54242594239742e-07,2.03093750972949e-07,3.66338901988347e-07,2.1043827349859e-07,5.52165734375242e-07,4.42905048960196e-07,2.61380053456762e-07,9.01176745833402e-08,9.40911081406207e-08,9.78317742583358e-08,2.15564128539438e-07,1.64738383294759e-07,5.86075515030117e-08,4.69230249662146e-08,4.52814895517832e-07,1.6853705184437e-07,1.18846659471206e-06,6.99644980219322e-07,3.77662250737891e-07,2.02091937234929e-07,5.54881303453235e-07,2.4363210407409e-07,7.14193671362804e-07,5.91835865643216e-07,3.23946723728245e-07,1.65619399694442e-07,6.66393425710872e-07,3.85643467084687e-07,1.66602534230599e-06,1.03717268178008e-06,5.54081278638353e-07,3.16290479784559e-07,7.75220508269564e-07,3.12591559989293e-07,1.21454850146348e-06,9.00217272874615e-07,4.86457769770167e-07,2.36316478795053e-07,1.45038124204107e-07,6.69546955338403e-08,1.85348975747782e-07,1.72541491869686e-07,8.6927232479357e-08,4.12859209671347e-08,-5.26090237021364e-08,1.56617652157774e-07,1.06302545174375e-06,4.53261370458909e-07,2.28087644214427e-07,1.71514730441559e-07,2.03996088565447e-08,1.86763942367861e-07,-1.14884585121096e-06,-3.60962620693618e-07,-1.55225296822684e-07,-1.79355033764396e-07,-3.24378806419009e-08,-9.22528096284072e-09,-3.61329603246924e-07,-1.35316383992013e-07,-1.03860909247056e-07,-7.6903324655728e-08
"gamma_prim_ampk",-7.64083145982415e-08,-3.45276536155954,-0.0188131525024889,-0.00865450106676421,-0.00115015475465405,2.84160064698566e-15,-0.00473266491361202,-0.000882683359719772,1.55378662227601e-15,-0.00135682851875798,-0.00117508469951255,-0.00389050750886224,-0.00309054909056631,-1.21382632954836,0.193356623151086,0.437176951324585,0.418956050116995,0.251062502004429,0.107432485919824,-0.0737103518754794,0.00873694275376407,0.0315788846694112,0.0194493915332878,0.0127845658277912,0.00513515547412742,-0.288906122375213,0.0564555799675934,0.0915023268159862,0.103473954142554,0.0427136085660818,0.0184305644052138,-0.0454434698053801,0.00917288795589746,0.0114042597974678,0.0120872090575891,0.00600477015699391,0.00211313324714863,-0.0868808694166976,0.0229476853020849,0.0243978662232821,0.0368774277184564,0.0346007019831988,0.00867282244177928,-0.156525237911453,0.0290371565390557,0.0439917836677157,0.047526439613023,0.0386399062045972,0.0105811880645794,-0.125591381009477,0.0101899437125135,0.0584531971739305,0.0441287652067652,0.0185743517765472,0.00939712614368731,-0.341771964612127,0.0496516276267275,0.140453349371742,0.112476353380291,0.0663495583938651,0.0410602068889149,-0.0548727419171427,2.34918134353032e-18,0.0185533978984231,0.0242851827056965,0.0246340760561205,0.00381271361492139,-0.0149882758467493,0.00027417821495289,0.00753159602993785,0.00664509912480956,0.00196679171299472,0.000655565716439222,-0.445243091945291,0.105679814973778,0.141992298237065,0.153133569478681,0.0867759098670602,0.0263503310208774,-0.418272069819558,0.0423459211365542,0.161531925479304,0.14010589165117,0.0903539130904828,0.035375927577916,-0.119067272682445,0.0164860697158837,0.0415578297475366,0.0340132067407658,0.0215552970075526,0.0077738834750673,-0.89070524141341,0.128888362831656,0.321264684234611,0.308406064821036,0.182399267579998,0.0675429703331016,-0.202173333042505,0.0349126451577289,0.0704418659191861,0.0588595501619409,0.0357451068910693,0.017544673025519,-0.367124708644357,0.0653867408721937,0.116108970998337,0.126538226171337,0.0920669422529482,0.022635437041179,-0.0123270781097255,0.000839675375278557,0.00367562143948122,0.00277433595600388,0.000920986576775774,0.000551117705055249,-0.292578016697868,0.0282003620086024,0.115047944141536,0.104846014028208,0.0643529692419359,0.0209000771039041,-0.555514302526888,0.0968468160015425,0.180330351483827,0.209644017803388,0.131109870272066,0.0510836845817651,-0.47578370997622,0.0590772206783824,0.197418376404957,0.147039303751662,0.0868520776573849,0.0397235808579804,-0.706817572498728,0.116681505821306,0.2454209426954,0.248018747104759,0.157132770480689,0.0647088944420857,-0.0591702164042743,0.00365774240665242,0.0234591461971602,0.0329190063188353,0.0104853588975083,0.0029493859575013,0.493049424647525,-0.0751005990086952,-0.149851934956086,-0.202045103852752,-0.137153251857669,-0.0569565455366246,-0.411805781396468,0.141561144154604,0.050875672743889,0.159449696997014,0.122747580894167,0.0264649528667174,-0.207211797141286,0.036648607715089,0.0579597323170727,0.0864001292393115,0.0343945521173705,0.00650365749083593
"gamma_prim_mddy",-5.66266529408971e-08,-0.0188131525024889,-1.55379587644745,-0.0199157560950326,-0.00617914591519107,6.83946087691711e-16,-0.00465049374372723,-0.000903902219445187,9.51007959001017e-12,-0.00239103998550467,-0.000953592043739806,-0.00219463042043017,-0.00131272763758899,-1.20318646344816,0.169660857937675,0.456215184204856,-1.23066745892707,0.220746430763223,0.0964783540956073,-0.0234111283726053,0.000750586068250263,0.0119106752225903,-0.0203801101346179,0.00300114453096586,0.00195922404374335,-0.174271589312712,0.0392139616623378,0.0504712819465879,-0.179400587501643,0.0232830188762059,0.0123255427763929,-0.0620209113764927,0.0118778824770061,0.0151586209222338,-0.0613546846795795,0.00849134386795945,0.00234734101921648,-0.102011036866116,0.0308655703522501,0.032759285438175,-0.103865299146766,0.0298466780631001,0.0123564100355563,-0.0731235291916463,0.00923696510584536,0.0229905584036823,-0.0776548847050464,0.0131766834355368,0.00631314985592953,-0.237812533478153,0.0234739017502488,0.11358486977223,-0.221070875802678,0.0466900721178466,0.0182526944170295,-0.247511579369429,0.0425923048895585,0.0949137210740878,-0.270851300099186,0.0497535417874067,0.0302318407394084,-0.0986012660008715,-1.37102831199519e-18,0.0432295084595916,-0.112994368020614,0.0248232857295409,0.00538939234138019,-0.166402917307138,0.00908859902774946,0.0624749090911055,-0.169334727823519,0.0204124294830156,0.00560118485169262,-0.378307021460422,0.0701684562781855,0.142637720433571,-0.37170674612059,0.0602746026836911,0.0203303234003719,-0.258402452727531,0.0300050482538742,0.0999300796465003,-0.287543352733529,0.0529321450193618,0.0238206119892281,-0.224929348015506,0.0168621704717138,0.0839728530404271,-0.216351722704014,0.0385607766109226,0.0129514413968881,-0.773600215095588,0.0987498866719477,0.292686902037903,-0.800920611363019,0.13895309752077,0.0506940402906323,-0.271038513055895,0.0370242088107404,0.0997400192147335,-0.252040735084433,0.0417902959286547,0.0197436328484404,-0.20469606093313,0.0236687007893838,0.0713892859468004,-0.208982987277746,0.0391070754215035,0.0113513527802596,-0.0470765856017838,0.00738117728514032,0.0119211828943652,-0.0471101047920725,0.00351492319990081,0.00196942212389004,-0.290389426043884,0.020915463657993,0.125550556958296,-0.293758946283633,0.0554714499489819,0.0195334105052183,-0.483920807741003,0.0754406411001392,0.173589959617047,-0.514790139486026,0.0981436390891125,0.0425005555053916,-0.530818612371146,0.0569430481010746,0.22232173603514,-0.523693670551684,0.0950764868645398,0.0392155646612815,-0.682243436171286,0.0814309912343298,0.261330131411247,-0.716671954173896,0.13013650282551,0.0518977659723102,-0.141531316073805,0.0295548285727784,0.0544415352892099,-0.14395213296338,0.0364994575013113,0.012626826978605,0.414715692677032,-0.0728877257649465,-0.112840469397346,0.562527861254325,-0.112530895630475,-0.0409296681855394,-0.228444401009801,0.110382315512495,0.00108881071633094,-0.300225389138568,0.062587138652892,0.0131668951932737,-0.0478727424437605,0.063380271113588,-0.0210258489959122,-0.0916104238758046,0.0235640094834754,0.00891500794072204
"gamma_prim_pmpk",-6.18722080324803e-08,-0.00865450106676421,-0.0199157560950326,-2.55195677728487,-0.00640208781028735,-0.000178358467505386,-0.000184784108901996,-6.63880605592808e-10,-0.000450755343867753,-0.00262468439189361,-0.00196465064389633,-0.000519790907898564,-0.0031816835319183,-0.646622244143906,0.103117311464241,0.221751172347106,0.21678709243994,-0.771009773568355,0.0514252746965733,-0.0238614884325152,0.00317103958424712,0.0095261395617744,0.00603873825654866,-0.0293209492921025,0.0015714362884959,-0.0621607847308827,0.0168102107555571,0.0164005240965316,0.0207338388683343,-0.0785576506478414,0.00475936968958718,-0.0320262008469922,0.00513094980472055,0.00842202392573328,0.00839807720325615,-0.0340555255724851,0.000952014934031696,-0.144677424496755,0.0396266145889379,0.0403863332324835,0.0587612122427133,-0.181750698275599,0.0151305333014386,-0.0830452992373478,0.0120789675113193,0.0257375457178507,0.0212622026433593,-0.0935881604992304,0.00729068935420128,-0.0987735228013282,0.00745090153548145,0.0441868675652887,0.033074119329776,-0.104088732363385,0.00708026365063892,-0.0920369844933783,0.0155230912072762,0.0307420116463839,0.0273885770216672,-0.111759490843475,0.00878087868814319,-0.0598197697688684,-5.76424519450791e-19,0.0265978093395381,0.0212599557461161,-0.0727104352175331,0.00357785748143399,-0.0407313021455375,0.00264697784154202,0.0151193311085619,0.016287754804468,-0.0535077289366936,0.00151466588157762,-0.239153770200614,0.0527230460702277,0.0694845934242743,0.0798959708329659,-0.293291309324326,0.0144397185150162,-0.0734137253179324,0.00942738031954582,0.0285350377983139,0.0286787713729409,-0.103924786367018,0.00859184078193217,-0.116809143179141,0.00991288523910571,0.0467604641173817,0.0316262085319332,-0.113464918810125,0.00695067484894035,-0.331747507390767,0.0422669043324126,0.111692927223883,0.110702353882643,-0.416140239464136,0.0233006237175691,-0.130822695786693,0.0143280317489092,0.0516388131649655,0.0370390682646961,-0.132153175223943,0.00856702556335502,-0.171642251017026,0.0330162511935641,0.0556277472574248,0.0621044271763575,-0.214221859280675,0.0110448950282622,-0.0209526656986712,0.00461460338801073,0.00547016913914679,0.00519656934236773,-0.0220468503764251,0.000958619261839847,-0.163109083771876,0.0147276677386779,0.0656443313121655,0.0553279782706809,-0.191051278686578,0.0119104287428574,-0.306158741973121,0.0607475110303596,0.0952263655523361,0.112747430815538,-0.385168915463777,0.0223496381920215,-0.274082156489161,0.0295824441204452,0.104296460314295,0.0811908068126959,-0.301380708570194,0.0224489434911099,-0.393182054979208,0.056986273185722,0.133785438878254,0.13865195675356,-0.488640896538534,0.0294813511780167,-0.0522185765691379,0.00793158700583675,0.0227547880591775,0.0180610370031408,-0.0522409092840857,0.00454118771940212,0.196872993228369,-0.0424548733175738,-0.0457787910819301,-0.0734364879044512,0.28044869114173,-0.0149246127275611,-0.166114150532055,0.0642760940918365,0.0274384207441221,0.0775892628262392,-0.247969890672559,0.0143452324977858,0.067783480040044,0.0183664389592163,-0.0383601583396894,-0.0222437030464564,0.0823206507553538,-0.00540350409283944
"gamma_prim_offt",-1.06469674399898e-08,-0.00115015475465405,-0.00617914591519107,-0.00640208781028735,-0.300725045552431,-1.32553682797618e-16,1.03078737491166e-15,2.0574688264718e-11,1.09438428231634e-11,6.1733881556538e-16,3.42945863256827e-13,-2.26564647643185e-10,1.89821651275361e-11,-0.0599649594590231,0.00889151805444341,0.0210437312476974,0.0190391915363063,0.00901932632745278,-0.0730776647214227,-0.0038969003387,5.58492773103638e-05,0.00204255144361483,0.000717001065296397,0.000388131926266084,-0.00373422732389949,-0.0100333012171328,0.00332362121480508,0.00212815786538255,0.00364865509588741,0.00120417787378904,-0.0134909226102983,1.57432603585234e-10,7.67478881801378e-11,1.57057928752136e-10,2.32747490825236e-10,1.1764298594541e-10,6.22574943074067e-10,-0.00911762617891118,0.00185298376032802,0.0039012359918961,0.00273723611277549,0.00142264384667166,-0.00892215744620971,-0.0192924139763682,0.00254811874973236,0.00584289026244996,0.0050216071725201,0.00361462116503346,-0.023513146598108,-0.00455836834087618,0.000171569780110559,0.00254965750878083,0.00214613876218153,0.000753860168750381,-0.00595034713425269,-0.00279182078928083,0.000673120628696195,0.000645651731503439,0.000612773489797142,0.000180598556861997,-0.00324518140244553,-0.00220556936789129,-4.92553083103772e-19,0.00113324010276714,0.000647470159930157,0.000425619118788754,-0.00234704172958345,-0.00806895973596936,0.000266252496064038,0.00280034440981713,0.0035082087488291,0.00102967208754859,-0.0118746338172164,-0.00279182027474628,0.000673120201585833,0.000645649850625122,0.000612774374771936,0.00018059996102419,-0.00324518111768076,-0.00389689933174314,5.58503946540725e-05,0.00204255170215734,0.000716999643304461,0.000388131337476429,-0.00373422822783815,-0.00517835389919162,0.000172857816844879,0.00207041642638681,0.0017151582738564,0.000984742447177882,-0.00657894853218395,-0.0310767324679349,0.00337048403157672,0.010394263273322,0.00879200027839001,0.00465390468615994,-0.038135281878987,-0.00517893127592747,0.000172858227344767,0.00207041389011979,0.00171515897249895,0.000984736708577434,-0.00657894768651156,1.68842908628523e-10,1.51482474233769e-12,-7.66390712499889e-15,-8.81973555047548e-15,-2.81621191623892e-16,6.78319252952527e-11,-0.00279182055230324,0.000673123298750772,0.000645650319407897,0.000612776025374386,0.000180599610478793,-0.00324518139266137,-0.0106608368896641,0.000227418733096177,0.00572544920825817,0.00351060903055378,0.0015676128542914,-0.0120316128204393,-0.0215634138564948,0.00279107027743468,0.00895971210669529,0.00793666263401382,0.00282762918911493,-0.0257604219842577,-0.028368248229271,0.0027768259312759,0.00995585571264817,0.00745386480747054,0.00498749761510215,-0.0338263278164942,-0.0334638422229033,0.00287022252758424,0.011819025512445,0.00989438621258602,0.00545804567174798,-0.0414690683995986,-0.00220557143043401,1.89941070025192e-11,0.00113324083178002,0.000647473917227863,0.000425619327957046,-0.00234703720849858,0.0221042121042818,-0.00363262072850596,-0.00543429657460765,-0.00746453237400395,-0.0039524428142247,0.0311067269227498,0.00903033983120543,0.00219909287562445,-0.00631314435169397,-0.00212077164404627,-0.00149947694404783,0.00782312805225869,-0.022205571670139,0.00759686440533996,0.00612528314365781,0.00691150614987764,0.00376746585992437,-0.0261587789668947
"gamma_temp_ampk",-3.76706368319293e-08,2.84160064698566e-15,6.83946087691711e-16,-0.000178358467505386,-1.32553682797618e-16,-1.73325855582956,-0.0102198304354825,-0.00469523745781617,-0.00124299399062206,-0.00214032999763149,-0.00477821155828237,-0.00282945687714048,-0.00128527339169032,0.143094138259649,-0.560494109313986,0.169302134588883,0.184740518724935,0.0864122526410719,0.045461429327659,0.0138499584576149,-0.0504471645279608,0.0209540499813682,0.0136109584167411,0.0101448817084313,0.00562646234568129,0.0527093417549092,-0.181557272392717,0.0488172996645215,0.0639195767572775,0.0215329810578381,0.0142142635535705,0.0115970826268407,-0.0511861322633166,0.0168940087306234,0.0178613834987508,0.00849633278642729,0.00232405237690602,0.0320125501161139,-0.121560755756077,0.0315229137691197,0.0435119027756039,0.0280810400189188,0.014437534263089,0.00403022394546714,-0.0107067421019698,0.00203924087437005,0.00334006438549451,0.0026807266430811,0.000577239557619969,0.0002207787754407,-0.00263152559535361,0.00163502713866703,0.000968448495413117,0.000374281670286773,0.000250549913710174,0.0262340921651507,-0.11573126772309,0.0367085691713317,0.0348680061806447,0.0136270727507148,0.00605892879629017,3.2017451665615e-15,-1.8480674923865e-18,3.64235144867396e-15,-1.17059879113961e-08,2.79518595195005e-15,-3.36599993834433e-16,-1.55552663141262e-09,-7.31086789779303e-10,-1.55138903044631e-09,-6.07472691516557e-09,2.90333110308487e-14,-1.08776268215356e-09,0.103133351755125,-0.405479752907946,0.120563974952037,0.140123161765757,0.0612655349814766,0.0290828467509258,0.00718955472391105,-0.0260636202374241,0.00771489544547375,0.00721883835452936,0.00270523132327346,0.00340443548109069,0.00193174252799261,-0.00963734614610194,0.00330399484056305,0.00258606082271483,0.000948284835935378,0.00108793327483105,0.0792275558184546,-0.292935764631667,0.0889158809815481,0.0935424045035221,0.041196596583967,0.0195792697897906,0.0294635290707029,-0.14934797138109,0.0493333059332136,0.0583181321489053,0.0250726428343153,0.0182933448758077,0.0111562711908275,-0.0613587055739191,0.0191360697951816,0.0169496047629735,0.00948946073338053,0.00410798024206791,0.0337799016171298,-0.163761074453659,0.0461645402102352,0.0664077520308709,0.0232214850877135,0.0134029680409739,0.0185495861611208,-0.0751641325509816,0.0301762565025904,0.0207053442108794,0.0109811978387933,0.00445867968283167,0.0221847022054231,-0.102855765090055,0.029851011373595,0.0396208199210829,0.0222869069670822,0.0117674532625393,0.0602377227209346,-0.249004471202429,0.0882950229604188,0.0732631856012817,0.0363738187650557,0.0240131246041054,0.0568042454003124,-0.218031785034032,0.0593211421035559,0.0772809314741955,0.0339086855296312,0.0180355433067708,0.0176205980379004,-0.0416294792886992,0.0103458443069403,0.0130008814685668,0.00965759648283925,0.00631454056222263,-0.0030859356556536,-0.110557696939563,0.0496160004512441,0.0461306592138148,0.0105321612935029,0.00622078241784358,0.0615066079751307,-0.258352762655757,0.0760771225954517,0.0968302814705884,0.0407316186309872,0.0199110073416906,-0.0195450939458095,0.10690782026441,-0.0422957365520617,-0.0403043729909997,-0.0139294942319754,-0.00771197853518776
"gamma_temp_mddy",-5.68252466532855e-08,-0.00473266491361202,-0.00465049374372723,-0.000184784108901996,1.03078737491166e-15,-0.0102198304354825,-2.08316960695904,-0.00878792431024241,-0.00204755541452775,-0.00499189961046485,-0.00462909545123018,-0.00710609481237214,-0.0032123981192976,0.225777973821637,-0.943160981958634,0.301350345276408,-0.91165719059762,0.188320812720032,0.0808182395358536,0.0156846440065554,-0.0525526210765077,0.0185144446154293,-0.0462993663170608,0.00974536988054513,0.00634646333932833,0.0282049208067409,-0.131974861449208,0.0408089430164977,-0.126500729959332,0.0148892313660918,0.00799731196401922,0.0290650379142043,-0.153765930036678,0.0554092166027521,-0.135787873185702,0.0245662749502606,0.00927655089516885,0.0753684944132947,-0.28989476630966,0.0794710449885635,-0.301992025959387,0.0734575345734647,0.0327865031899229,0.0401421901344075,-0.0989322547097847,0.0191133392219203,-0.115197746919297,0.0361469235570434,0.00768209299327968,0.00339224650469662,-0.0280485006757134,0.0148386770934762,-0.0207503425565134,0.00408436801114793,0.00183053096450175,0.028419918357064,-0.144441311100597,0.0562631640659438,-0.130035569859029,0.0223139481889428,0.0121774826431749,-8.17014784997758e-10,4.36347375802369e-18,-1.28154027416496e-12,-9.78361281721862e-09,-7.42047177264965e-10,-6.89978129581569e-10,0.00207189706822358,-0.0144609522710513,0.00605298373748196,-0.010964364011545,0.00137471429395476,0.000341141859164161,0.108172374015082,-0.476562996573261,0.156622109079576,-0.458227165169,0.0857064945548775,0.0348261947251833,0.0162249175340344,-0.0635622527223039,0.0253386847714553,-0.0520560203713587,0.00849168147370447,0.00492349029748889,0.0333382019335315,-0.14587767238745,0.0363457216442484,-0.145818253090632,0.0321801721342949,0.011066165290698,0.116623459094266,-0.445559966776842,0.148423745137918,-0.418197735452223,0.0876588522771235,0.0346251942843998,0.0780159746049232,-0.372069655651246,0.114007132728902,-0.381376325434496,0.0802434130101972,0.0363760596913186,0.0617693093014466,-0.248002035188001,0.0654994536555516,-0.250689215488147,0.0543423857859098,0.0168988457824655,0.0135987690107731,-0.0976885253290449,0.0324134291588666,-0.109332519666766,0.020666660742061,0.0121283577013716,0.0151809097039803,-0.0885105242027243,0.0436790331205968,-0.0698903943961333,0.0119177773734771,0.00562663775106925,0.0872022823899422,-0.344731116774774,0.106516723320551,-0.334995889813707,0.0749536597708585,0.033282753536614,0.0766736078225805,-0.369476016272491,0.134040163205812,-0.332867519792741,0.0548287853821123,0.0297535055571537,0.077107048123051,-0.305923415956875,0.0846001075875507,-0.292359590110663,0.0573934222022326,0.024658947095573,0.0406233638133155,-0.111597815857177,0.0343102823651291,-0.0956975022112838,0.0259307781006351,0.0133903581283347,0.0267345842781189,-0.269624135829332,0.120098491655587,-0.285789098715916,0.0598172740148262,0.0212048848408735,0.14860222822309,-0.560778467222426,0.129721653764546,-0.626540679340821,0.143199005223695,0.0485731906523149,-0.00703410916040177,0.0971685603269925,-0.0510947688831085,0.0742944793449113,-0.00915126431665352,-0.00627357962326032
