"","asc_temp","asc_home","asc_prho","asc_tmho","asc_allm","b_temp_age_18_29","b_home_age_18_29","b_prho_age_18_29","b_tmho_age_18_29","b_allm_age_18_29","b_temp_age_45_64","b_home_age_45_64","b_prho_age_45_64","b_tmho_age_45_64","b_allm_age_45_64","b_temp_age_65plus","b_home_age_65plus","b_prho_age_65plus","b_tmho_age_65plus","b_allm_age_65plus","b_temp_gender_women","b_home_gender_women","b_prho_gender_women","b_tmho_gender_women","b_allm_gender_women","b_temp_kids_kids","b_home_kids_kids","b_prho_kids_kids","b_tmho_kids_kids","b_allm_kids_kids","b_temp_genderkids_women_kids","b_home_genderkids_women_kids","b_prho_genderkids_women_kids","b_tmho_genderkids_women_kids","b_allm_genderkids_women_kids","b_temp_income_50minus","b_home_income_50minus","b_prho_income_50minus","b_tmho_income_50minus","b_allm_income_50minus","b_temp_income_100_149","b_home_income_100_149","b_prho_income_100_149","b_tmho_income_100_149","b_allm_income_100_149","b_temp_income_150plus","b_home_income_150plus","b_prho_income_150plus","b_tmho_income_150plus","b_allm_income_150plus","b_temp_education_highschool","b_home_education_highschool","b_prho_education_highschool","b_tmho_education_highschool","b_allm_education_highschool","b_temp_education_graduate","b_home_education_graduate","b_prho_education_graduate","b_tmho_education_graduate","b_allm_education_graduate","b_temp_impedance_20_39","b_home_impedance_20_39","b_prho_impedance_20_39","b_tmho_impedance_20_39","b_allm_impedance_20_39","b_temp_impedance_40_59","b_home_impedance_40_59","b_prho_impedance_40_59","b_tmho_impedance_40_59","b_allm_impedance_40_59","b_temp_impedance_60plus","b_home_impedance_60plus","b_prho_impedance_60plus","b_tmho_impedance_60plus","b_allm_impedance_60plus","b_temp_neighborhood_suburban","b_home_neighborhood_suburban","b_prho_neighborhood_suburban","b_tmho_neighborhood_suburban","b_allm_neighborhood_suburban","b_temp_neighborhood_town","b_home_neighborhood_town","b_prho_neighborhood_town","b_tmho_neighborhood_town","b_allm_neighborhood_town","b_temp_jobtype12_professional","b_home_jobtype12_professional","b_prho_jobtype12_professional","b_tmho_jobtype12_professional","b_allm_jobtype12_professional","b_temp_jobtype12_administrative","b_home_jobtype12_administrative","b_prho_jobtype12_administrative","b_tmho_jobtype12_administrative","b_allm_jobtype12_administrative","b_temp_homeownership_nonown","b_home_homeownership_nonown","b_prho_homeownership_nonown","b_tmho_homeownership_nonown","b_allm_homeownership_nonown"
"b_temp_age_45_64",-26.3241368313334,8.85713803946355,4.39591155768984,2.03441965158249,1.45099979094321,0,0,0,0,0,-26.3241368297059,8.85713803967739,4.39591155732598,2.03441965153404,1.45099979095365,0,0,0,0,0,-12.2209792658486,4.48197870079632,2.22441727258063,0.792220670451929,0.545030564692477,-7.95978232867728,2.0151726419226,1.43239085630842,0.611903490835814,0.656628454400199,-3.123822265435,0.944022805640532,0.497026222688618,0.202197623290198,0.167943127649857,-3.84951249177269,1.74466705632223,0.163713752637875,0.210955773600107,0.108279493600126,-7.39753746566065,2.45595118087145,1.10828419470624,0.62487136781549,0.513436826587844,-7.62903181940547,2.53066225090448,2.02054645610598,0.473793143396499,0.370052942627802,-10.75876868276,3.50170970992311,0.791395992684647,0.916697557499714,0.763198732455269,-6.78112108858236,2.02270125129723,1.68514169204586,0.38813025123908,0.421505156483529,-7.73306472291487,1.34759599256131,1.75311515667991,0.5421606387169,0.608580615314003,-4.93834607610156,1.07936859416606,1.31384765575649,0.311833285611218,0.336967348188356,-5.56739988642914,3.5290324857245,0.623183346204121,0.456355723283086,0.216287571694671,-9.76501274314316,3.49317848177138,1.95141549371599,0.715122944638576,0.431311583976964,-4.57026355492232,1.60848758143067,0.469449950740291,0.41525921898866,0.181531301480407,-14.6863107128275,5.39282294921071,3.00141810377799,0.895663713573275,0.867601733315289,-6.09586286947987,2.27347893657,0.82569185293435,0.430185480484344,0.255254744364097,-7.89889866468891,2.92241030271673,0.892985146743319,0.688520657849084,0.480211947520666
"b_home_age_45_64",8.8571380394133,-95.1599161510787,29.1760675175298,11.5496225355532,6.06995605775304,0,0,0,0,0,8.85713803944673,-95.1599161514505,29.1760675170696,11.5496225350442,6.06995605777931,0,0,0,0,0,4.48197870239447,-48.8995728154403,15.9808245775982,5.13311745608032,2.80298690122585,2.01517264161695,-27.2891425909885,8.01332358026777,3.19667980251782,2.28713152604391,0.94402280561535,-12.8111890524632,3.79672160045914,1.3096699599976,0.823214039684947,1.74466705625308,-9.0365263843538,1.08651053488086,0.864576812215239,0.343960298487834,2.45595118105467,-22.4591290156745,6.01924231236051,3.180129723472,1.77682683740327,2.53066225618807,-40.2832876886936,16.2558808647109,4.18466669535671,2.37860480340133,3.50170971030303,-23.2135535918541,2.6783348832561,2.95660523817359,2.03591651074722,2.02270125127904,-32.0262516949975,12.2911284249947,3.01113501065826,2.4166192053828,1.34759599119298,-18.3391730454362,5.96035055019003,1.34901305129157,1.27544158890686,1.07936859422612,-12.3575322302969,4.79904129041449,0.838319315597339,0.740102035155463,3.52903248593579,-33.8101553247713,12.6239271035398,5.710524641009,2.64409549424024,3.49317848207918,-49.752031276002,17.2898531787373,6.04250154680472,2.79143581695724,1.60848758150318,-13.3376129358511,2.73549924292763,1.90329934093292,0.779164829257698,5.39282294883406,-60.4921407919049,21.482305313429,6.85280631495537,4.07084176031845,2.27347893664513,-28.802218495919,6.77906541821987,3.70041754915719,1.66346505373734,2.92241030241989,-26.087990108438,5.54011026837249,3.72189964671023,2.02783662811955
"b_prho_age_45_64",4.39591155765662,29.1760675174642,-68.0844676710777,5.23606112949297,3.90025797711508,0,0,0,0,0,4.39591155733212,29.1760675180271,-68.0844676700784,5.23606112931915,3.90025797704783,0,0,0,0,0,2.22441727171453,15.9808245768435,-35.5200296101522,2.46581746253095,1.75359631538604,1.43239085632535,8.01332357986681,-22.4726983426367,1.85984563049517,1.83761882330856,0.497026222813134,3.79672160109362,-8.87445744150676,0.59920269625165,0.501681507932147,0.163713752602029,1.08651053488409,-1.86608144055545,0.072101677802564,0.0323898742717236,1.10828419455121,6.01924230789934,-14.1787252270257,1.14390895543384,0.881969468538839,2.02054645581467,16.2558808652123,-36.3479426718427,2.59530994242793,2.1438697127363,0.791395992692652,2.67833488325858,-7.727530584978,0.583357721576657,0.601495085686685,1.68514169233245,12.2911284248251,-29.8159453790249,1.89395189121215,2.17306371166345,1.75311515653953,5.9603505501764,-23.4905933798167,1.89448076094487,1.90962516133057,1.31384765569096,4.79904129035957,-15.0327137077168,1.13627289228908,1.03103770006175,0.623183346238863,12.6239271034507,-16.7642870789771,1.13758562500046,0.541932300943361,1.95141549391373,17.289853179302,-37.9766844081095,2.97820788266217,1.86310438698266,0.469449950732534,2.73549924288135,-6.16908346478163,0.497086430228377,0.264675126182672,3.00141810369794,21.4823053138115,-47.3357588960292,3.25125433623256,2.91085111622393,0.825691852907349,6.7790654180631,-16.7406739375529,1.44359191393076,0.753596212546853,0.892985146904917,5.54011026831092,-13.3454211552926,1.17021019367469,0.848827727190426
"b_tmho_age_45_64",2.03441965154565,11.5496225355738,5.23606112943011,-29.5730127486114,1.37979750489251,0,0,0,0,0,2.03441965175748,11.5496225356565,5.23606112940626,-29.573012748249,1.37979750488641,0,0,0,0,0,0.792220670852176,5.13311745571843,2.46581746305747,-12.8649276636858,0.49806112177324,0.611903490588245,3.1966798028922,1.85984562988945,-9.77937809137725,0.648538376517129,0.202197623273828,1.30966996153731,0.599202696905761,-3.53516963592329,0.157383476197716,0.210955773621332,0.8645768122835,0.0721016778283313,-1.74185828897996,0.0351638824790194,0.624871367940593,3.18012972386619,1.14390895605827,-7.77046640478436,0.424164177000649,0.473793144269813,4.18466669542861,2.59530994252731,-10.6252680161548,0.443471262168366,0.916697557541081,2.95660523823642,0.583357721505909,-8.1276949920653,0.536853605883915,0.388130251293026,3.01113501064475,1.89395189113081,-8.2883510770788,0.46499859983103,0.542160639691748,1.34901305128675,1.89448076083801,-7.43651873508807,0.505979712297558,0.311833285594616,0.838319315678047,1.13627289215305,-3.87296973772979,0.217766032374557,0.45635572328875,5.71052464087431,1.13758562503109,-8.71606557449854,0.326961768190357,0.715122944992954,6.04250154657243,2.97820788202988,-14.8308641094948,0.597173923321178,0.415259218929841,1.90329934076088,0.497086430164025,-4.53372557489396,0.166617916409529,0.895663713459971,6.85280631506497,3.25125433598066,-16.0803952194517,0.772409476909296,0.430185480645719,3.70041754940122,1.44359191405406,-9.23072195127616,0.376807827869214,0.688520657794349,3.72189964708758,1.17021019366372,-9.06139491339816,0.498061604765335
"b_allm_age_45_64",1.45099979093373,6.06995605777775,3.90025797714714,1.37979750487435,-19.6423912385863,0,0,0,0,0,1.45099979075538,6.06995605774404,3.90025797697977,1.37979750496634,-19.6423912380469,0,0,0,0,0,0.545030564843951,2.80298690188821,1.75359631477557,0.498061121797587,-8.36867949605875,0.656628454482546,2.28713152591841,1.83761882305534,0.648538376380767,-8.83268851971224,0.16794312764175,0.823214039666005,0.501681507974988,0.157383476426725,-2.62261725334592,0.108279493595383,0.343960298476908,0.0323898742811914,0.035163882477178,-0.826756572975809,0.513436826572963,1.77682683712019,0.881969470681639,0.424164177140363,-5.57664866256517,0.370052942693498,2.37860480325408,2.14386971223688,0.443471262188574,-7.7339339621624,0.763198732458012,2.03591651076554,0.60149508568529,0.536853605901397,-6.63200073754203,0.421505156451824,2.41661920507143,2.17306371152781,0.464998599717243,-8.25460929568227,0.608580616808643,1.2754415889575,1.90962516145464,0.505979712314707,-7.6826457096863,0.336967348306321,0.740102035056885,1.03103770000061,0.217766032394348,-3.70362982051699,0.216287571679448,2.64409549425778,0.54193230094863,0.326961768228936,-4.26859790891973,0.431311583985698,2.79143581635419,1.86310438701834,0.597173923523251,-8.50502004789642,0.181531301564679,0.7791648292161,0.264675126177138,0.166617916450067,-2.13389264156827,0.867601733257075,4.07084176008814,2.9108511161828,0.772409476678153,-12.7256511629411,0.255254744843664,1.66346505401951,0.753596212273803,0.37680782714532,-4.93648147620063,0.480211947544185,2.02783662793674,0.848827727095382,0.498061604856259,-5.95057891349156
"b_temp_age_65plus",-2.46786769600795e-16,8.5173786627844e-17,3.87231805482209e-17,6.60054982323386e-18,9.40437599653396e-18,0,0,0,0,0,0,0,0,0,0,-2.46786769615006e-16,8.51737866246948e-17,3.87231805797198e-17,6.6005498251792e-18,9.40437600190238e-18,-1.19657174341982e-16,4.41537088157882e-17,2.22375506031606e-17,2.83257958015855e-18,4.2356500911573e-18,-1.48497669340579e-17,3.80953721160193e-18,2.59705218579553e-18,4.22580416348507e-19,7.70329434345469e-19,-6.78983307624961e-18,2.08207922232467e-18,4.28566680976494e-19,1.97697026442735e-19,3.36130793505778e-19,-4.8689875205296e-17,2.2416100703508e-17,2.89872652283744e-18,1.01867146263641e-18,9.21480133281492e-19,-8.54286104074074e-17,2.91013599983083e-17,1.58379233102825e-17,2.23158041804373e-18,3.92637114382667e-18,-4.72138886300637e-17,1.27328542634377e-17,1.06039017308216e-17,1.22127525584974e-18,1.85545350778354e-18,-8.21388764184026e-17,2.8383998385882e-17,5.97053459208115e-18,2.42775689079672e-18,3.67407611237706e-18,-8.44655127135431e-17,2.4402318650612e-17,1.71283272839905e-17,1.96783077740234e-18,3.68210377326798e-18,-6.51228195684533e-17,8.91761344916023e-18,1.62644296077096e-17,1.56775479834839e-18,3.34936027293702e-18,-1.85357718056478e-17,3.584387920557e-18,5.83927725704593e-18,3.6174098073268e-19,8.55883733874749e-19,-7.43737095596994e-17,4.79356149567606e-17,9.18265262434972e-18,1.95843629457705e-18,2.14431742444947e-18,-1.24222525063078e-16,4.63443721144062e-17,2.25293013531943e-17,2.92341910006222e-18,4.18176413695368e-18,-3.00276143247987e-17,1.17393004525192e-17,3.49579524543979e-18,1.05515023496417e-18,9.4992627329428e-19,-1.50317000725414e-16,5.68105905563384e-17,2.71192899779469e-17,3.50887315488663e-18,5.76941389311944e-18,-4.96002415384446e-17,1.84248384331024e-17,6.78154649456009e-18,1.40542672300946e-18,1.81767495534325e-18,-8.74486635782962e-17,3.19951724235593e-17,8.62169262096038e-18,2.73176974354905e-18,3.26559411539113e-18
"b_home_age_65plus",0,-22.1749642385919,7.24098639530305,1.18787730147861,1.3277936428167,0,0,0,0,0,0,0,0,0,0,0,-22.1749642362004,7.24098639432713,1.1878773015197,1.32779364279177,0,-11.1050168307591,4.0639434587333,0.509179397634205,0.67675847949233,0,-1.37472365101303,0.319639599525153,0.0674394723978612,0.108026328961888,0,-0.773237849039628,0.0816592775033286,0.0403668907641322,0.061687454035882,0,-2.99537345590977,0.652269679574912,0.136198751491876,0.0984323322792171,0,-6.68048112322013,2.19792298279831,0.338368803807985,0.511290953590978,0,-5.79022562231049,2.59612027687204,0.262610782806603,0.276479561872078,0,-4.94348500603794,0.821262542720377,0.292026468324852,0.443955461458885,0,-8.18598320714362,2.9766492916637,0.324064743873725,0.521391403233315,0,-3.37096844680733,1.03256122927467,0.0918868320767699,0.182336067273871,0,-1.19651096706417,0.517256128235195,0.0270784664456815,0.0581340719095197,0,-10.8354113584427,4.52853933375311,0.779202229105386,0.796087132332523,0,-13.7469253901824,4.59882108622775,0.700492322068789,0.743642057686336,0,-2.38522365840932,0.657758540224361,0.169224545296814,0.141968688149669,0,-14.0175539472999,4.92611218504541,0.689427757996206,0.874215460077791,0,-7.18108797762862,2.15329368538055,0.438211609267499,0.397131624805126,0,-7.31433675468702,1.76809626573858,0.5029064716365,0.491858199819177
"b_prho_age_65plus",0,7.24098639525489,-16.0133061134779,0.481744430300518,0.722835957510539,0,0,0,0,0,0,0,0,0,0,0,7.24098639441561,-16.0133061105382,0.481744430304677,0.722835957312826,0,4.06394345883565,-8.84418286609712,0.234467735081239,0.401811870602877,0,0.319639599509919,-0.979129654810212,0.0374073470578655,0.0665360693207392,0,0.0816592775154938,-0.236579655922164,0.0074208580691472,0.0120531814352235,0,0.652269679553185,-1.06400324381667,0.0165126950548413,0.0139144013207811,0,2.19792298289777,-5.03024947905532,0.142268929891913,0.27311685987036,0,2.59612027696514,-5.58583438595723,0.157588936345439,0.240454528223734,0,0.821262542730837,-1.88549999723214,0.0565699592500404,0.106359341895981,0,2.9766492917189,-7.28300505478634,0.179113492573249,0.385055868272029,0,1.0325612292117,-5.37183305535827,0.169571464503397,0.345824745737685,0,0.517256128246085,-1.74350973187727,0.0468226952624002,0.102356155772178,0,4.52853933370251,-5.87040931365607,0.169900619150028,0.177212174505962,0,4.59882108611889,-10.2055480435762,0.296476042797732,0.424355953427656,0,0.657758540174261,-1.36995064928143,0.0475790916754088,0.0473122910790828,0,4.92611218512443,-10.5090607692765,0.292299756186731,0.507929015881427,0,2.15329368541772,-4.56774889745078,0.151957868685821,0.160894139566285,0,1.76809626587752,-3.77091943032257,0.140435476601974,0.168305754028411
"b_tmho_age_65plus",0,1.1878773014711,0.481744430282126,-2.9123813811507,0.104190994784207,0,0,0,0,0,0,0,0,0,0,0,1.18787730135827,0.481744430229953,-2.91238138117488,0.104190994794887,0,0.509179397794431,0.234467735285849,-1.2636439974929,0.0445735867609353,0,0.067439472524568,0.0374073472996419,-0.224022245678633,0.0117592636471928,0,0.0403668903542644,0.00742085823328131,-0.114701076240974,0.00576707270497412,0,0.136198751461758,0.01651269506458,-0.244624955593764,0.00388379358637056,0,0.338368803612808,0.1422689297709,-0.838172524988848,0.0360946678772765,0,0.262610783393585,0.15758893660803,-0.690177973036123,0.0212528834296141,0,0.292026468212539,0.0565699592350479,-0.72817670776866,0.0349233572303961,0,0.324064743900058,0.179113492577944,-0.930303414014011,0.0381672536808044,0,0.0918868321350412,0.169571464514622,-0.659434833706593,0.0327126757488546,0,0.0270784664762371,0.0468226952812433,-0.144678457399124,0.00590025426894808,0,0.779202229069213,0.169900619173323,-1.18215872185188,0.0335241404852756,0,0.700492322665089,0.296476042576912,-1.66805762044921,0.0526976262633134,0,0.169224545320584,0.0475790916932097,-0.387265437964359,0.0123521442015081,0,0.689427757946672,0.292299756304676,-1.59954925779045,0.05841677177767,0,0.438211609309648,0.151957868706835,-1.04432126550183,0.0343739363940031,0,0.502906471554734,0.140435476535564,-1.15584270610332,0.0437373407918321
"b_allm_age_65plus",0,1.32779364282576,0.722835957509363,0.104190994782575,-3.82472484809317,0,0,0,0,0,0,0,0,0,0,0,1.32779364255856,0.72283595717641,0.104190994778321,-3.82472484820949,0,0.676758478910427,0.401811870457524,0.0445735866522859,-1.8854929296005,0,0.108026328948069,0.066536069312954,0.0117592636353799,-0.386843523565416,0,0.0616874540283544,0.0120531814351726,0.00576707265945999,-0.18472395801965,0,0.0984323322773526,0.013914401319761,0.00388379358686666,-0.199436280354453,0,0.511290953457028,0.273116859968876,0.0360946679456494,-1.42545852398398,0,0.276479561877212,0.240454528317585,0.0212528834568876,-0.90605894978741,0,0.443955461416478,0.106359341903654,0.0349233572434478,-1.13091077449575,0,0.521391403247745,0.385055868247595,0.0381672536933565,-1.70125120180771,0,0.182336067270104,0.345824745782972,0.0327126757737767,-1.30962777701251,0,0.0581340719017212,0.102356155765174,0.00590025427768856,-0.297423362610907,0,0.796087132359725,0.177212174478002,0.033524140480933,-1.21631577951268,0,0.743642057647701,0.424355953513149,0.0526976260626212,-2.07207721361286,0,0.141968688190176,0.0473122910975459,0.0123521442186422,-0.356445891243216,0,0.874215460043595,0.507929015918923,0.0584167718665099,-2.37610264523988,0,0.397131624242257,0.16089413994137,0.0343739364828649,-1.13444984214324,0,0.491858199779599,0.168305754112306,0.0437373407763353,-1.28766091555821
"b_temp_gender_women",-30.9207785525622,9.40635355524517,5.47371465731327,1.66721163009074,1.19353294771941,-5.69518708718441,1.04591633606901,1.01989746362084,0.201089060148414,0.232676880802404,-12.2209792657879,4.48197870079763,2.22441727254198,0.792220670127153,0.545030564546358,-1.55113181452177e-16,0,0,0,0,-30.9207785571769,9.40635355506322,5.47371465732785,1.66721163024519,1.19353294782405,-12.6650195387821,3.13527387569823,1.94905468813006,0.684714546510691,0.53194794799008,-12.6650195383632,3.13527387554953,1.94905468808543,0.684714546552092,0.531947947958929,-8.16996206192495,2.94004375422537,0.531576161898201,0.280926408283745,0.223409743685247,-7.41184721905863,2.23307956864524,1.34422148468538,0.479859556662252,0.321010728313748,-5.92348365627234,1.88056418020145,1.74207497675817,0.275921664672484,0.210494804935075,-12.1704255321196,3.8423000644352,0.903701076304955,0.646280194792547,0.568650136056787,-7.55829078832735,2.06886269629202,1.8831038260444,0.331756234832531,0.339303551792039,-11.7278389154276,1.57458032343588,2.58346679305228,0.596954993690672,0.593525713944445,-4.19766808852282,0.870552279220773,1.2432649398575,0.193485249395851,0.178638766679262,-6.14878247769964,4.00846417410336,0.722253409175535,0.330519555755468,0.165488296602464,-9.99545639616932,3.31092979317153,1.98184726547031,0.535096661839021,0.313449117097609,-4.80113381343726,1.71665604352736,0.48121874839479,0.313750836433835,0.1580833028466,-15.6508449267937,5.56841981432591,3.41650884377337,0.684754739304924,0.603791382462228,-8.48118159850354,2.85579328174186,1.17944317019025,0.440297701640109,0.283567928024669,-14.6282635775317,4.67805659614997,2.04918702522936,0.795963313610761,0.594441426020141
"b_home_gender_women",9.40635355529377,-114.113062181755,36.6207733781968,9.98746500237557,5.73714241758738,1.04591631935273,-9.01392378268391,2.30537624461081,0.490011275397481,0.368917705382573,4.48197870045534,-48.8995728146657,15.9808245771058,5.13311745547311,2.80298690170103,0,-11.1050168294799,4.06394345742672,0.509179397859574,0.676758478898353,9.4063535563006,-114.113062183657,36.6207733785208,9.98746500314703,5.73714241762076,3.13527387616396,-39.3093750489806,10.9920297119142,3.32040878038184,2.07251429316312,3.13527387496936,-39.3093750480531,10.9920297109054,3.32040877666441,2.07251429321099,2.94004375412054,-18.5108407672704,2.49677897050424,1.21303719564427,0.65012956951014,2.23307956857001,-26.7804756379042,8.32999835013785,2.60574524964728,1.67895255459512,1.88056418204577,-36.1817636827712,16.2522109538194,2.78274686183836,1.70307685819386,3.84230006497813,-28.206955922874,3.50364289317593,2.49265038078788,1.92488528677808,2.06886269596535,-37.4062781884387,14.890909227873,2.51493237744884,2.21434117193283,1.57458032497277,-23.9250971831245,7.53250628572053,1.32669680324699,1.23994436123089,0.870552279214025,-10.7585228259483,4.40942017398215,0.540327315725932,0.470628041091365,4.00846417422309,-44.6220794490608,17.9315617713683,5.15066040894677,2.72171342901048,3.31092979289226,-54.8099681634044,20.0551332093486,4.65084152041136,2.35096955265834,1.71665604379895,-15.9629384564921,3.21126952823265,1.75455977863629,0.780258164196503,5.56841981412873,-67.5602072622474,25.2445956643965,5.43865518846183,3.51337769105859,2.8557932819236,-40.7831036231839,10.5006868446394,3.91527220097588,1.94064057591835,4.67805659651524,-46.3220859279596,11.4027859324846,4.65339639066368,2.59726602480665
"b_prho_gender_women",5.47371465722949,36.6207733781345,-90.0813963826552,5.19081567418356,3.93390495376103,1.01989745291685,2.30537624449618,-10.2650246814082,0.526154760947216,0.502449486508263,2.22441727249019,15.9808245777682,-35.5200296090051,2.46581746316283,1.75359631455706,0,4.06394345819243,-8.84418286390054,0.234467735336652,0.401811870411999,5.47371465584645,36.620773378234,-90.0813963833789,5.19081567424029,3.93390495443281,1.94905468856333,10.9920297117881,-30.2626902665394,1.76495214710697,1.36914681482358,1.94905468797321,10.9920297114266,-30.262690268138,1.76495214447163,1.36914681482992,0.531576161848124,2.49677897039456,-5.76207221676026,0.14985259834358,0.117221736933066,1.34422148321138,8.32999834806335,-20.2267747496186,1.1654396547194,0.896278001407115,1.74207497559151,16.2522109542792,-35.7317905299874,1.92288588118269,1.63229174096768,0.90370107636441,3.50364289326414,-10.1867858282142,0.518058442732386,0.569456239628634,1.883103826043,14.8909092282906,-36.8293891214012,1.68720083357404,1.98414703923095,2.58346680015921,7.53250628554368,-35.5131229790372,2.19696524605086,2.10483219041073,1.24326493982352,4.40942017399433,-14.6509290651139,0.838735926261833,0.780791053330255,0.722253409267744,17.9315617711937,-23.6229223536515,1.13877611734578,0.600330237816654,1.98184726578157,20.0551332087605,-44.2814628587693,2.51979839540622,1.59465930255474,0.481218748361076,3.21126952838529,-7.72752507203458,0.491150843206478,0.292605681431398,3.41650884364114,25.2445956645778,-57.1793098218322,2.94349641571714,2.64224231408031,1.17944317020295,10.5006868448628,-26.5220538048292,1.70801818226151,0.992650680747251,2.04918702540233,11.4027859330564,-30.1944239230964,1.95175636309284,1.42984246467554
"b_tmho_gender_women",1.66721163013772,9.98746500245562,5.19081567419768,-27.3871475224046,0.93864316994071,0.201089061128311,0.490011275389494,0.526154760890676,-2.37049546287885,0.0871377560210579,0.792220670045838,5.13311745561912,2.46581746290341,-12.8649276636671,0.49806112180499,0,0.509179397788563,0.234467735352393,-1.26364399765886,0.0445735866554494,1.66721163039342,9.98746500254484,5.1908156741862,-27.3871475227135,0.938643170206613,0.684714546560645,3.32040877905118,1.76495214662415,-10.3753748428679,0.388977687430452,0.684714546885049,3.32040877895592,1.76495214635097,-10.3753748385361,0.388977687588945,0.280926408249863,1.21303719567275,0.149852598317575,-2.74429824405225,0.0538185718406821,0.479859556499826,2.60574524962299,1.16543965563289,-6.89702723166363,0.256988878418181,0.275921664242383,2.78274686215097,1.92288588075364,-7.22727330721177,0.225580057322335,0.646280194882808,2.49265038071415,0.518058442743444,-6.92386223021253,0.334152524911073,0.331756234786875,2.51493237738721,1.68720083362266,-7.31098633353089,0.29638600203007,0.596954995860543,1.32669680318227,2.19696524606214,-8.58760633103918,0.404166951736541,0.193485249315807,0.540327315690579,0.838735926364709,-2.60391793771541,0.100003774185399,0.330519555793999,5.15066040879379,1.1387761173664,-7.91602044489416,0.20274412291504,0.535096661874049,4.65084152138941,2.51979839584278,-12.0119880376003,0.343474313809589,0.313750836578762,1.75455977856841,0.491150843239675,-4.27155865705451,0.135570031785333,0.684754739458828,5.43865518833413,2.94349641569443,-13.3235717428374,0.439669693590212,0.440297701746408,3.91527220110735,1.70801818280327,-10.2907911934885,0.335696258536036,0.795963313566543,4.65339639092304,1.95175636321474,-12.4042213129036,0.472106625758977
"b_allm_gender_women",1.19353294770461,5.7371424175639,3.93390495378414,0.938643169960238,-19.1406805611172,0.232676885396733,0.368917705352098,0.502449486562554,0.0871377559234185,-2.38409729474813,0.545030564563924,2.80298690175889,1.75359631483641,0.498061121895958,-8.36867949583967,0,0.676758478858997,0.401811870475713,0.0445735866862104,-1.88549292987689,1.19353294930934,5.73714241735818,3.93390495373664,0.938643170180052,-19.1406805613734,0.531947947704477,2.07251429323937,1.36914681472234,0.388977687369154,-7.63701838942814,0.531947947910225,2.07251429321846,1.36914681474425,0.388977687213179,-7.63701838910332,0.223409743683458,0.650129569452348,0.117221736926105,0.0538185718543043,-1.88927176069393,0.321010728260526,1.67895255463398,0.896278001714166,0.256988878291593,-4.96949883428534,0.210494805115144,1.70307685842763,1.6322917408453,0.225580057490495,-5.43319324596632,0.568650136152653,1.92488528671003,0.569456239646628,0.334152524963516,-6.25117297969937,0.339303551844132,2.21434117196211,1.98414703904987,0.296386002114504,-7.49961316252974,0.593525714660806,1.23994436122203,2.10483219052724,0.404166951644085,-8.43113211482485,0.178638766691594,0.470628041079374,0.780791053307433,0.100003774213299,-2.40121849769458,0.165488296592313,2.7217134289745,0.600330237867792,0.202744122874884,-4.30138803188926,0.313449117154672,2.35096955214784,1.59465930246627,0.343474313582417,-7.21072328845448,0.158083302857142,0.780258164232359,0.292605681474829,0.135570031778967,-2.25915207476357,0.603791382468787,3.51337769087746,2.64224231422211,0.439669693491118,-10.7694144208394,0.283567928004686,1.94064057647365,0.992650681687354,0.335696257375651,-6.18764746774609,0.594441426105338,2.59726602472552,1.42984246469941,0.472106625801308,-8.5235027284006
"b_temp_kids_kids",-26.0808517677526,5.57859351159165,4.23383500434731,1.69003325163098,1.61859413064625,-3.377170787867,0.534896228160242,0.424701581989537,0.130093682497795,0.188217145995085,-7.9597823283254,2.01517264188765,1.4323908561907,0.611903490818294,0.656628454383435,0,0,0,0,0,-12.6650195407825,3.13527387573878,1.94905468835626,0.68471454671409,0.531947948212484,-26.0808517675421,5.57859351162035,4.23383500378137,1.69003325181987,1.61859413061467,-12.665019538519,3.13527387555771,1.94905468828637,0.684714547497344,0.531947947912633,-5.03732958875818,1.20335877583918,0.246530050016141,0.211440608972454,0.185344543232855,-8.05202171182789,1.69830294375062,1.39486348121485,0.579400290136357,0.588588998612635,-5.46962482448312,1.3509112564216,1.54008158585412,0.302337144901687,0.280799878487857,-11.2265886410615,2.35261141975097,0.811469650095097,0.739328899928673,0.842668762429921,-6.96682614440212,1.51628187580201,1.58801012309581,0.35986893795932,0.475261259119389,-10.0566064326541,0.976051151349296,1.95762474703077,0.56251205124955,0.736141052927442,-3.83796143394655,0.532280500352648,0.977907589673792,0.206808908043282,0.312611011839254,-4.32638226464903,2.20035702346534,0.568638425478914,0.366216151981668,0.249743237662711,-8.57599502232049,2.10609282496747,1.62928057040205,0.578903862789897,0.458394937657718,-3.2302771150166,1.02301417292305,0.266568980580148,0.257952943604842,0.129587874851841,-14.7010585251879,3.70094410514699,2.93937825793837,0.804718332597675,1.00025833271347,-4.64589785307792,1.2256000434253,0.589448480251231,0.278040841213231,0.216210971733657,-7.8695034309644,1.91867770030285,0.670697509857014,0.523547008611409,0.493613852240738
