"asc_temp","asc_home","asc_prho","asc_tmho","asc_allm","b_temp_age_18_29","b_home_age_18_29","b_prho_age_18_29","b_tmho_age_18_29","b_allm_age_18_29","b_temp_age_45_64","b_home_age_45_64","b_prho_age_45_64","b_tmho_age_45_64","b_allm_age_45_64","b_temp_age_65plus","b_home_age_65plus","b_prho_age_65plus","b_tmho_age_65plus","b_allm_age_65plus","b_temp_gender_women","b_home_gender_women","b_prho_gender_women","b_tmho_gender_women","b_allm_gender_women","b_temp_kids_kids","b_home_kids_kids","b_prho_kids_kids","b_tmho_kids_kids","b_allm_kids_kids","b_temp_genderkids_women_kids","b_home_genderkids_women_kids","b_prho_genderkids_women_kids","b_tmho_genderkids_women_kids","b_allm_genderkids_women_kids","b_temp_income_50minus","b_home_income_50minus","b_prho_income_50minus","b_tmho_income_50minus","b_allm_income_50minus","b_temp_income_100_149","b_home_income_100_149","b_prho_income_100_149","b_tmho_income_100_149","b_allm_income_100_149","b_temp_income_150plus","b_home_income_150plus","b_prho_income_150plus","b_tmho_income_150plus","b_allm_income_150plus","b_temp_education_highschool","b_home_education_highschool","b_prho_education_highschool","b_tmho_education_highschool","b_allm_education_highschool","b_temp_education_graduate","b_home_education_graduate","b_prho_education_graduate","b_tmho_education_graduate","b_allm_education_graduate","b_temp_impedance_20_39","b_home_impedance_20_39","b_prho_impedance_20_39","b_tmho_impedance_20_39","b_allm_impedance_20_39","b_temp_impedance_40_59","b_home_impedance_40_59","b_prho_impedance_40_59","b_tmho_impedance_40_59","b_allm_impedance_40_59","b_temp_impedance_60plus","b_home_impedance_60plus","b_prho_impedance_60plus","b_tmho_impedance_60plus","b_allm_impedance_60plus","b_temp_neighborhood_suburban","b_home_neighborhood_suburban","b_prho_neighborhood_suburban","b_tmho_neighborhood_suburban","b_allm_neighborhood_suburban","b_temp_neighborhood_town","b_home_neighborhood_town","b_prho_neighborhood_town","b_tmho_neighborhood_town","b_allm_neighborhood_town","b_temp_jobtype12_professional","b_home_jobtype12_professional","b_prho_jobtype12_professional","b_tmho_jobtype12_professional","b_allm_jobtype12_professional","b_temp_jobtype12_administrative","b_home_jobtype12_administrative","b_prho_jobtype12_administrative","b_tmho_jobtype12_administrative","b_allm_jobtype12_administrative","b_temp_homeownership_nonown","b_home_homeownership_nonown","b_prho_homeownership_nonown","b_tmho_homeownership_nonown","b_allm_homeownership_nonown","logLike"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2189.53007139668
-0.157611150484275,0.0228873550274214,-0.0306850475107833,-0.175674930134446,-0.32545115127052,0.00665918688493833,-0.116628860985111,0.0343169340249796,-0.370705497601973,-0.202981620167937,-0.122494537631439,0.0339414093813294,-0.0171036411538688,-0.0389037500776957,-0.188999542645258,-1.34185131276797,-0.0220270309815678,0.0656571964947877,-0.18401441481012,0.113789220048517,-0.111297897685404,0.0154156805073723,0.0274177396326722,-0.169700837102542,-0.27749999434523,-0.11134039641145,-0.0869211880983927,-0.0467902855252942,-0.14872376909534,-0.0283490232058707,-0.0623858620007713,-0.0180056560256188,-0.0431695623837355,-0.108695603879879,-0.149177550526744,0.185359978639521,0.0298511854530975,-0.309881305722203,-0.242653663088099,-0.53156811085312,-0.075360934143957,0.0244095646888668,-0.0857543000937539,-0.146874382712275,-0.194482412404013,-0.315997907666363,0.0440681772335669,0.0583580870061641,-0.141913195399725,-0.277491194556859,0.0706997891514626,-0.0368261069162308,-0.420037439274532,-0.153443118297685,0.00706974810604207,-0.258663514527399,-0.0225792080301331,0.0108922162365836,-0.245768731033465,-0.0236109229341158,-0.122840191195275,-0.235467903690449,0.0132319019195495,-0.280819507499346,-0.0830106689398313,-0.0618663779423945,-0.132141713405763,0.0864577333818613,-0.33641913486656,-0.149044911205737,-0.245808421245114,0.0946743084830569,-0.0129790512568186,-0.00614627029287432,-0.226792966145506,-0.279214251687473,0.0262419922450111,0.0183626897053084,-0.068585917926135,-0.316405837873687,-0.0747591011752379,0.0208417281966844,-0.176484028709536,0.0207269795800097,-0.338249820521041,-0.219103974986882,0.056139772302869,0.0152464201019657,-0.252394967764944,-0.248442528152094,-0.396869144290939,0.0250377868248001,-0.0187526407163471,-0.105170990225272,-0.338030146105555,-0.0732601565199039,0.00321578762763906,-0.125250656006077,-0.0508645164190723,-0.214247963046194,-1788.9204175775
-0.239590990537201,0.0340100983497068,-0.091318588546857,-0.289729391586777,-0.520801350782919,-0.088707130767419,-0.356289207403763,0.106591033981451,-0.462555455933413,-0.230167592493679,-0.139170216933896,0.0928896200963751,-0.0481602711263008,-0.0105250459315155,-0.162922596481069,-3.13900720447132,-0.0252326341412614,0.0439798409536512,-0.84407317980851,-0.0914131280368062,-0.200047803425676,0.0449562831679726,0.0591417441562493,-0.334061479221553,-0.413616884690855,-0.17345290929388,-0.236579459974949,-0.0995804648766313,-0.156413076325031,0.0268606789123548,-0.163054993893695,-0.023407047194573,-0.0909490286529614,-0.161588295177932,-0.16781997530938,0.227107979361429,0.105872949032049,-0.707538344031,-0.656705167341183,-0.88652392588769,-0.0657258485024291,0.0741790029355704,-0.229340881507063,-0.205027917888876,-0.233551683191942,-0.477010852154665,0.108892826966959,0.115884028609897,-0.289845551168838,-0.446935701475617,0.133892075773118,-0.120079054379572,-0.854686776350209,-0.28399303084229,0.121252104869525,-0.368609650030762,-0.0706968052028164,-0.0124794402212909,-0.412371673576405,-0.0223797212390706,-0.17319542920869,-0.717741805727544,0.0511159306096749,-0.394337109562679,-0.059572920369143,-0.0722780272230666,-0.457750897779487,0.226855595505858,-0.478075939777021,-0.16382826868312,-0.399417962089834,0.361641971715863,-0.0251660582965776,-0.0694566182033931,-0.33487937098207,-0.467562321884881,0.0783562495575752,0.00501934417921599,-0.172253193192925,-0.492218330537612,-0.180518688539187,0.0501814001603008,-0.388114780362696,0.0862688885625557,-0.492833416723029,-0.3735224712214,0.133118357149172,0.00492893908565326,-0.426902761369629,-0.395894465120085,-0.744658999924946,0.0559216394911161,-0.0991865551876754,-0.248506342686631,-0.493325519866366,-0.117974230677926,0.00241838280552787,-0.317836152259361,-0.0350250160517874,-0.237092253072486,-1652.28998874805
-0.265152580318094,0.0122622882955363,-0.159344171734816,-0.336639280047664,-0.742752492833217,-0.200292250272699,-0.564955903470071,0.190886609658686,-0.453149656575703,-0.228251361446012,-0.039022113177211,0.193131067959928,-0.00616847364397885,0.119828884671664,0.00240382335452657,-4.30624849950961,-0.168331746313426,-0.0794050111874305,-1.0101619802784,-0.177261566192181,-0.160078155963437,0.0796528333629161,0.157751806205873,-0.340960892408256,-0.387966264685731,-0.189567567955076,-0.483908236381223,-0.151051715195048,-0.126803491731048,0.0935651824441355,-0.159459412717967,0.0608910338826245,-0.13988776157496,-0.0996777342251323,-0.203946284180496,0.245209169452009,0.244614421769476,-0.829825457912429,-0.908466988114298,-1.11499689822902,0.038525038086803,0.161941305911416,-0.318035857908426,-0.197584997719743,-0.21569121983704,-0.420411361663412,0.223814709343477,0.16522808883238,-0.238683273476039,-0.427134627865748,0.190263742180307,-0.359115104110324,-1.060068343201,-0.385971149234363,0.212603798727554,-0.333962432667686,-0.208142777117606,-0.0856405493110617,-0.452947179746628,0.0791973705394149,-0.25734532599746,-1.2123606684653,0.0664414960827254,-0.518617579115076,-0.0867526467656068,-0.059929682237328,-0.81324825451539,0.373797624038774,-0.596642800447365,-0.196943575171803,-0.167364586220763,0.891876025567267,0.301508105337811,0.185366550803109,-0.062121971640772,-0.495141607582148,0.114651636860512,0.00727513288203622,-0.119448803068438,-0.51500780481197,-0.240842571327511,0.0794599498557897,-0.487131410039243,0.143988171519841,-0.572397458061321,-0.487490112763878,0.28608680327335,-0.000363679378935635,-0.487491656517704,-0.483432128690906,-1.02700614540902,0.131748832537774,-0.169050804931145,-0.381734040780702,-0.632271042662631,-0.157675861867478,-0.0264773690824788,-0.450584424136618,0.0459034026043406,-0.228082933031738,-1598.3072435755
-0.335632290797968,-0.175205356349378,-0.335249015475487,-0.456115562407504,-1.23617999424895,-0.126736255188593,-0.623573699010477,0.193447598818077,-0.53001833871054,-0.261362328201075,0.00416369987246432,0.267305311312488,0.0599516022844043,0.286083414932471,0.232949139691405,-5.04826329390033,-0.288857879644499,-0.17655773343763,-1.02445039109812,-0.174749809988851,-0.0841329491086498,0.0598983401400288,0.267135668477573,-0.290534350148409,-0.225033284152751,-0.241771011884054,-0.679783621924076,-0.224497896265519,-0.19616851249666,0.0888936456420697,-0.154731773118831,0.287502229410853,-0.132036285336704,-0.110798905675866,-0.236094984071132,0.315215921199743,0.356205005335914,-0.804973702885189,-0.688892746193355,-0.889477700843613,0.16212543353718,0.227210272238157,-0.315718336505594,-0.106508404235741,-0.132898743902545,-0.289867581150504,0.341593915251739,0.208322671761653,-0.10739928594775,-0.223375537294065,0.0802615305364719,-0.53980937431506,-1.1773164982571,-0.445912679351868,0.181701830974807,-0.364736195403746,-0.380121019281136,-0.198363024012536,-0.571350040702007,0.127342642315608,-0.254760481704113,-1.26935129974792,0.137115815065221,-0.627485041948347,-0.0775826825136155,0.00478475008151344,-0.850152928726574,0.540832808720182,-0.62135010381546,-0.166231594090571,0.251749985610223,1.35202910425365,0.793290914729362,0.523132994437882,0.461692463031664,-0.583049759960599,0.0955993583816627,0.0634352316213544,-0.0212277520836059,-0.488887738186008,-0.239080655890519,0.0827627116920387,-0.519631464163679,0.076359425278421,-0.753610425810861,-0.624503110222187,0.482320905349052,-0.0107585857226885,-0.636231899165402,-0.439496231957375,-1.12624354695924,0.295872237291014,-0.219490113141813,-0.563752823423046,-0.748458038791128,-0.172226298734871,-0.0645680396339207,-0.489558236218449,0.127305260993966,-0.0955660725802468,-1579.38824668572
-0.463327941926247,-0.484166109727182,-0.598949328942329,-0.617446145147249,-1.89383480383847,-0.169389975607237,-0.631713728043812,0.240552016575278,-0.256936848201762,0.217260014434297,0.112351847171467,0.318252029661988,0.112613637363489,0.31162742384534,0.461379305969023,-5.50599376372067,-0.341215927347505,-0.202896600437578,-1.05036813667501,-0.00665882105374249,-0.0196296887316389,0.0455837884986655,0.324107429528931,-0.341010969716613,-0.179545033433131,-0.244515584557854,-0.82462637398101,-0.257049130674939,-0.16112455257797,0.219847523821509,-0.133425640997097,0.466815452118427,-0.103507713307985,0.132141742982301,-0.287543694859917,0.369936818590184,0.467476659133562,-0.672261103572388,-1.01217695816492,-1.17709725207387,0.231644032772923,0.312722681668215,-0.237618013398063,-0.0374570215781036,-0.00159371535622757,-0.201399966102656,0.435989181499696,0.296445552481711,-0.0707442003321508,-0.121129456711075,0.137507912639656,-0.617038937906833,-1.20115623669085,-0.66156972383385,0.372593746930167,-0.391773637577063,-0.46569718524547,-0.257087639303271,-0.591984762130453,0.147880513526163,-0.23620827521404,-1.19101229736635,0.266521887040113,-0.452794420870377,0.141842849195293,0.0161215618599866,-0.773768106060173,0.699457921678162,-0.504464459927674,0.144102861527328,0.486694532289374,1.63291514285782,1.13903924617315,0.860795176688978,0.674480284115543,-0.518397552046106,0.109087732249894,0.079553213641668,-0.0180467004105261,-0.413788736813866,-0.34102797750529,0.0871050875727052,-0.548305028333467,0.237045553650529,-0.512119494494314,-0.639193365485187,0.669563627787935,0.0234808254483282,-0.604734345960687,-0.375787992733249,-1.22911917672442,0.467165501620263,-0.187516102332062,-0.595068606252942,-0.509298627527037,-0.215247585649187,-0.0527188312510082,-0.491622173255085,0.157741336869265,-0.0587771363845586,-1572.07741045017
-0.642404925616186,-0.872797208789944,-0.935014326706952,-0.861503711452006,-2.49966863049546,-0.0735132921983895,-0.587217833624022,0.3137190738886,-0.319494414774399,-0.0297705805323284,0.0875567081709387,0.358558150557829,0.151540491497808,0.426413043791354,0.465313957290874,-5.51873267328725,-0.305631813632329,-0.156975700613842,-0.945875575910575,0.118491337322844,-0.0270877963599345,0.0442904668311764,0.343429729237371,-0.259886831964902,-0.0239911809442294,-0.249202865363355,-0.832549276655889,-0.230529366173045,-0.216771510911985,0.340497332820686,-0.145952419607325,0.520648089431872,-0.073777142607339,0.0157373181212735,-0.323147945518879,0.375429215554243,0.487780520110956,-0.625680446103532,-0.799808339658068,-0.930491646919112,0.280004091616583,0.389982319506789,-0.158080239433033,0.0452380442699346,0.146842374618566,-0.142924784073542,0.504424109476734,0.381205984075746,0.0157324660027133,-0.00607221691777604,0.0953201067955233,-0.567678737426519,-1.19670021901213,-0.534499805469143,0.469023811381374,-0.424616426991262,-0.465079025843379,-0.251283028445518,-0.642067233664387,0.243267788858685,-0.127705595040923,-1.10197170273687,0.397433110370895,-0.407981287263649,0.316871391831742,0.140540669377025,-0.693562999207919,0.811282101100158,-0.436166006670833,0.195942859576196,0.633932238233734,1.75319523682087,1.28521474734879,0.93893392380977,0.913416342729312,-0.512636355821883,0.139323914114958,0.0819712635014405,0.0460907842009844,-0.440599966397093,-0.24789750344958,0.116912629878799,-0.552877379425596,0.142614149211348,-0.569335186091856,-0.577277482989225,0.870836628515105,0.139001525930034,-0.587461134052505,-0.185048731752884,-1.15016619901444,0.663885896051579,-0.0674056052478247,-0.534942199239419,-0.520762360294155,-0.177241906823989,-0.0032892796676717,-0.475260424365299,0.183009325536809,0.187966764164385,-1566.95276340014
-0.874466537881903,-1.26317468453263,-1.28781825019758,-1.11336177237055,-3.04789330669282,-0.0231583107998273,-0.546864591109014,0.34900838962722,-0.371900721560746,0.409130805200418,0.096518183100184,0.396165488146859,0.185654965209191,0.434662694327288,0.56241403497774,-5.46131839844035,-0.23947104027093,-0.111971934324049,-0.861367313640733,0.0440202632438374,-0.00803400582193409,0.0687120670651671,0.375015131925499,-0.245156105217003,-0.0625381823226469,-0.249581625484921,-0.767428948363328,-0.181627767444008,-0.164183888650098,0.334348877305507,-0.14175729295466,0.492745110961314,-0.0883116827584347,-0.0283973977953391,-0.321149287867222,0.419679067822978,0.516390008449779,-0.604996687426188,-0.673471663923376,-1.00020894671233,0.342673844836062,0.451534089826603,-0.104328803543301,0.0763969506631481,0.147400398208125,-0.105400086325801,0.560099443445834,0.435172267994721,0.0468022363056883,0.0976109518981032,0.133318828468384,-0.492794541517243,-1.14153168925301,-0.486619707269121,0.577539187097884,-0.393757588136634,-0.429423572885964,-0.227824039164347,-0.606417780355124,0.279722312620488,-0.0624546786404544,-1.04898679845183,0.466233580091535,-0.416143954202111,0.358289503108292,0.206916026982373,-0.640239958771357,0.880497421598675,-0.444043324309841,0.334565019752412,0.669300815637187,1.80591258922609,1.36546776040128,0.987064925760404,1.12479755290638,-0.490836460575859,0.168206734185548,0.127213002267771,0.0671720260472387,-0.352195468658542,-0.22611710058194,0.15608625321379,-0.500995471862271,0.128832782568939,-0.56874847579443,-0.505045419034788,1.08021554203039,0.289218654781995,-0.452026389392671,0.160439434709901,-1.08381247928885,0.856394514253543,0.0684670678312734,-0.438739649924766,-0.120010645524198,-0.145068075497074,0.039660513151361,-0.426037057469331,0.241084365229102,0.0729695780093947,-1564.30817775068
-1.17564066716196,-1.6493915221848,-1.67461726152213,-1.42057038993159,-3.42410418576938,-0.00354879278886161,-0.505575335833813,0.393327590935413,-0.228765357568351,0.0414378465862491,0.155715466601411,0.430151781118285,0.218110132335956,0.430320255736286,0.566950497091712,-5.66170581922154,-0.188719712259739,-0.0566074212032034,-0.862118726953285,0.214910199491258,0.0332658542301775,0.104122509522256,0.409874611886895,-0.256890269666714,0.0662867075286165,-0.187307993175386,-0.709516228601807,-0.132223261524668,-0.0775683465155095,0.480121146215724,-0.171886343488578,0.450243279888119,-0.119985408586055,0.0279527519377551,-0.398600128358381,0.451479001902797,0.546745443264031,-0.569430691173917,-0.800964482244375,-0.68594405877855,0.389996061179336,0.496990724805248,-0.060085785185522,0.0946697089165853,0.276279223577747,-0.0566256628067699,0.608656204735927,0.483518987390539,0.0607640931864616,0.205306151585335,0.235479609570756,-0.423703961138571,-1.06039063204731,-0.499245560492323,0.615464361497357,-0.368136003179329,-0.39481028464811,-0.198948757368653,-0.555127547887613,0.35562398489276,-0.0324653333989413,-1.0062255834027,0.518357901251593,-0.323707141489709,0.394860743922368,0.218739193558071,-0.604566371970238,0.929790258035782,-0.372677615399554,0.342631665169124,0.697591203136041,1.8487518188514,1.43485811802822,1.05248584397781,1.10906574675637,-0.453118658639718,0.194236610839757,0.172879611955022,0.0795192087055311,-0.361184163463902,-0.227123386448208,0.190815959655217,-0.441779735831595,0.248939088555175,-0.430280158293928,-0.366841288911956,1.30703451545904,0.485446114229511,-0.269933411919197,0.22136341995811,-0.968487792088571,1.07098787491353,0.251808637296949,-0.285228539510597,-0.122441627721723,-0.138188526174239,0.070431199009018,-0.364219540605249,0.27640167770062,0.281313861413526,-1562.67605745297
-1.36390193702687,-1.92963534045574,-1.95525601692498,-1.70126499869246,-3.7807474692209,0.0161335581330144,-0.492834455240213,0.421802999437685,-0.252324822038149,0.294003563193633,0.187368175036196,0.4585895695565,0.242944140868918,0.517060791050941,0.622737708991202,-5.46670283666932,-0.160976642163829,-0.0179145453563428,-0.810732134575672,0.352250399232069,0.0461218694072586,0.14162657254316,0.455365146515813,-0.130708635181026,0.0627474450265063,-0.117305058585771,-0.679226533001247,-0.0752140137455632,-0.0657378810966798,0.5840531166879,-0.191772418616263,0.4295685203469,-0.150221532788909,-0.0864035216281647,-0.410914054498283,0.491416784730119,0.583016613332238,-0.542213670943932,-0.688876667611105,-0.898817532185546,0.410362367641085,0.539346494070729,-0.0158155295830669,0.171043091165181,0.278842287178382,-0.0190749578179827,0.650175288910859,0.526148395689521,0.145076408529637,0.14581143297037,0.246994081332137,-0.382541641836105,-1.01536098323008,-0.352450071009096,0.732084155763312,-0.35798986052135,-0.378809859473188,-0.175799296264179,-0.568340282882249,0.355260709063158,-0.0256270958839759,-0.986611770877854,0.558005515444199,-0.309243926249376,0.550919475821503,0.22576373476955,-0.591626054538497,0.950573020832701,-0.325449644732766,0.506552135133157,0.72418563539257,1.86377199868495,1.4442525179126,1.01479383158435,1.09683468570007,-0.430182823820828,0.217885001640103,0.177944335051504,0.128930543884981,-0.30891404556147,-0.166415393361448,0.20992293699419,-0.415342485132929,0.220128259236375,-0.351334243283944,-0.279344030103434,1.46649869258901,0.63774678262416,-0.186349964711295,0.345368541139003,-0.882992899114922,1.22111116740448,0.399481192087124,-0.177217018094044,0.0705967280463354,-0.10522399169093,0.0989594262863122,-0.348237786629861,0.279505892786669,0.28635760666011,-1562.3908006437
-1.33664853741865,-1.90226701536775,-1.91473795884671,-1.64069948075627,-3.697786709514,0.00978391404408333,-0.499423798758872,0.417999636092203,-0.244992232522649,0.23725997163768,0.17312963564347,0.454533999760441,0.244529887124992,0.482824851486743,0.583773881740805,-5.79623914475777,-0.170258666644039,-0.0248493989824513,-0.836893805340086,0.225314972170137,0.0464375389074888,0.13909292285748,0.454074818962195,-0.187089360525234,0.0610294089491565,-0.144875161885908,-0.686145699343671,-0.0800561977753886,-0.0611117662148328,0.503872531913171,-0.189929156448161,0.432744899845736,-0.144401145514313,-0.0304703086042835,-0.38257083929794,0.478104172996848,0.579405614848035,-0.550761389570705,-0.725287290237504,-0.830862289530731,0.412278194399598,0.54108177239684,-0.0100654728294861,0.156105413751293,0.281984475483637,-0.0193580454053924,0.647553285997426,0.525798029644523,0.116889370477515,0.209882310901183,0.252978902012944,-0.388194757445359,-1.02826310128734,-0.399979288071344,0.699154164231992,-0.352175899410941,-0.385893149410456,-0.181329607787311,-0.551974802413742,0.353368349528553,-0.00910907836894877,-0.988649454304711,0.559003336208597,-0.299004983413452,0.50608904714107,0.238637119008638,-0.58880385959069,0.951441629182027,-0.341394503798257,0.440704936596669,0.728597761611417,1.86755413026504,1.44356959352197,1.04933960435954,1.19098156264219,-0.442098431799096,0.214926558105778,0.169175625768947,0.10728446641545,-0.31668948863,-0.183214712620071,0.209715659539909,-0.420980826035968,0.247934471440447,-0.458136749502948,-0.289143388338432,1.45077827680845,0.608544729870538,-0.18943526639504,0.379133775876407,-0.89524975306777,1.20676800429673,0.372609466740795,-0.195122541116083,0.0208751426831327,-0.0967545290840453,0.0981610122199466,-0.35521843399853,0.295990382603744,0.269771932870583,-1562.2085757098
-1.31387659716985,-1.8746119080067,-1.88919557603068,-1.59953755082499,-3.71541111646599,0.004046422674741,-0.499020289633265,0.411828078587314,-0.276513010359211,0.20597495810355,0.165798442439401,0.45078744078354,0.242045386088997,0.469155815401767,0.612561540359079,-5.68858216314687,-0.169852384603549,-0.0260105441102473,-0.838185084897849,0.26942960515115,0.0442199609746732,0.134899531182871,0.449559038602081,-0.195339560932422,0.0849879388797037,-0.159338580814896,-0.687588310688447,-0.0855877176219764,-0.0689801250420561,0.545910340700084,-0.182415577787326,0.434639076005465,-0.144142217805919,-0.0248949527073808,-0.444159117680636,0.474512635778709,0.572890521064519,-0.560019601547257,-0.690599848400843,-0.814825470458255,0.409398179174712,0.536041309882367,-0.0167676430685561,0.148044725970149,0.280486855273823,-0.027747727873184,0.644568026358023,0.519308965624589,0.112351345187202,0.197927469283943,0.252123788801214,-0.390176364360398,-1.02612148189018,-0.403364880685367,0.708385384937044,-0.348877519483872,-0.385209791895556,-0.182046732396251,-0.552666756257996,0.38901198988035,-0.00539992002771405,-0.991395784101588,0.553791870820148,-0.315235938940605,0.486763372036146,0.24000978462817,-0.58961630012943,0.950303654194792,-0.357311930288472,0.42254535071505,0.718423470544292,1.8647183811648,1.44467150960367,1.04862929827932,1.14328426786429,-0.448649113009866,0.211725401965724,0.171014283499168,0.100603299763886,-0.318781121472418,-0.19087735743932,0.208772911225283,-0.420453682389168,0.23036440109775,-0.385158593908519,-0.302741263361547,1.43613178289398,0.594597414672553,-0.204945978423443,0.347140266032053,-0.908252048251725,1.19191573564374,0.359196315572428,-0.217163789402625,0.031803493234499,-0.0946710106097856,0.0933146982640702,-0.352711189020822,0.294459640765354,0.259639508919433,-1562.20205198966
-1.32471344475351,-1.87989041378931,-1.89489469901863,-1.62285816186537,-3.69579155715572,0.000688762682685412,-0.497807662249246,0.411899196793417,-0.261018586871474,0.220116814201233,0.17336713958061,0.452098094944003,0.243083250133757,0.478935223690676,0.600346648014248,-5.74868897871217,-0.169674797238705,-0.0248136741229593,-0.840270566347511,0.25953739089782,0.045504168105465,0.134942112817321,0.449793757677276,-0.186339176042604,0.0652437343824855,-0.147905792116286,-0.686618485022815,-0.0850543503331737,-0.065425748256615,0.518028897210731,-0.182755879659566,0.434604888018472,-0.144233997190219,-0.0302155301348832,-0.392461251314383,0.478725575137285,0.575442103231711,-0.557267586524586,-0.702283603089983,-0.819205912459774,0.409995083446542,0.53694889134493,-0.0173926032595187,0.151838114826944,0.281314908827583,-0.0262053122671568,0.646178198585104,0.519973512296511,0.116335129605767,0.201297802799262,0.254061899708023,-0.390639978583587,-1.02462131813765,-0.399566419850486,0.703681313068266,-0.35120013804287,-0.385919901194936,-0.182715020665616,-0.556282070111087,0.36157431253553,-0.012825655357978,-0.991225311867777,0.553936097893236,-0.306342920562325,0.49514062778785,0.233857666232006,-0.59017748356415,0.950906049845745,-0.347436851827266,0.443280003335788,0.718118341157089,1.86738863476164,1.44764793540728,1.04584842066078,1.15774488095951,-0.443256392821885,0.21182001138251,0.171759229228848,0.106523259942212,-0.324167228987164,-0.187556004191239,0.209452880729787,-0.420007668250721,0.237769199788591,-0.430030721017579,-0.297792548272706,1.43956367389135,0.598394136431254,-0.200774225611262,0.35306207614477,-0.905190906732125,1.19482244104511,0.362394015966369,-0.206064696879535,0.0294513038624437,-0.0973858020219062,0.0932462011336891,-0.352010771509933,0.293014754558138,0.269030242114989,-1562.18566012815
